vid,sim_time,cbr_global,n_neighbors,v_norm,dt_since_last_cam,cbr_smoothed,action_idx,T_GenCam_chosen,p_tx_chosen,cost,alpha,beta,gamma
F4_10.0,36.2,1.0,0.1,0.385406,0.0,0.666907,0,0.1,0.0,0.170363,0.3,0.6,0.1
F4_11.0,36.2,1.0,0.1,0.334345,0.0,0.666907,5,0.3,30.0,0.32,0.3,0.6,0.1
F4_12.0,36.2,1.0,0.1,0.302376,0.0,0.666907,3,0.3,0.0,0.2201,0.3,0.6,0.1
F4_18.0,36.2,1.0,0.1,0.306912,0.0,0.666907,0,0.1,0.0,0.3001,0.3,0.6,0.1
F4_7.0,36.2,1.0,0.1,0.317894,0.0,0.666907,0,0.1,0.0,0.3001,0.3,0.6,0.1
F5_10.0,36.2,1.0,0.16,0.371913,0.0,0.666907,0,0.1,0.0,0.170363,0.3,0.6,0.1
F5_11.0,36.2,1.0,0.16,0.451479,0.0,0.666907,0,0.1,0.0,0.3001,0.3,0.6,0.1
F5_14.0,36.2,1.0,0.14,0.453726,0.0,0.666907,5,0.3,30.0,0.32,0.3,0.6,0.1
F5_15.0,36.2,1.0,0.16,0.413777,0.0,0.666907,0,0.1,0.0,0.3001,0.3,0.6,0.1
F5_17.0,36.2,1.0,0.16,0.459592,0.0,0.666907,1,0.1,15.0,0.306241,0.3,0.6,0.1
F5_2.0,36.2,1.0,0.16,0.451892,0.0,0.666907,1,0.1,15.0,0.173426,0.3,0.6,0.1
F5_4.0,36.2,1.0,0.16,0.373469,0.0,0.666907,0,0.1,0.0,0.3001,0.3,0.6,0.1
F5_6.0,36.2,1.0,0.16,0.497016,0.0,0.666907,1,0.1,15.0,0.173426,0.3,0.6,0.1
F5_8.0,36.2,1.0,0.14,0.074765,0.0,0.666249,5,0.3,30.0,0.32,0.3,0.6,0.1
F6_1.0,36.2,1.0,0.12,0.509993,0.0,0.666907,0,0.1,0.0,0.170363,0.3,0.6,0.1
F6_11.0,36.2,1.0,0.12,0.535205,0.0,0.666907,0,0.1,0.0,0.3001,0.3,0.6,0.1
F6_12.0,36.2,1.0,0.1,0.056127,0.0,0.664296,0,0.1,0.0,0.3001,0.3,0.6,0.1
F6_13.0,36.2,1.0,0.12,0.518782,0.0,0.666907,0,0.1,0.0,0.3001,0.3,0.6,0.1
F6_18.0,36.2,1.0,0.12,0.411993,0.0,0.666907,4,0.3,15.0,0.223162,0.3,0.6,0.1
F6_5.0,36.2,1.0,0.12,0.238722,0.0,0.666907,1,0.1,15.0,0.306241,0.3,0.6,0.1
F6_8.0,36.2,1.0,0.1,0.54632,0.0,0.666907,4,0.3,15.0,0.223162,0.3,0.6,0.1
F7_0.0,36.2,1.0,0.28,0.344239,0.0,0.666907,0,0.1,0.0,0.3001,0.3,0.6,0.1
F7_1.0,36.2,1.0,0.28,0.354569,0.0,0.666907,3,0.3,0.0,0.2201,0.3,0.6,0.1
F7_10.0,36.2,1.0,0.28,0.394482,0.0,0.666907,0,0.1,0.0,0.3001,0.3,0.6,0.1
F7_10.1,36.2,1.0,0.28,0.403217,0.0,0.666907,0,0.1,0.0,0.170363,0.3,0.6,0.1
F7_11.0,36.2,1.0,0.28,0.426105,0.0,0.666907,4,0.3,15.0,0.223162,0.3,0.6,0.1
F7_11.1,36.2,1.0,0.28,0.340247,0.0,0.666907,3,0.3,0.0,0.2201,0.3,0.6,0.1
F7_12.0,36.2,1.0,0.28,0.047523,0.0,0.656483,0,0.1,0.0,0.170363,0.3,0.6,0.1
F7_13.0,36.2,1.0,0.28,0.321399,0.0,0.666907,1,0.1,15.0,0.173426,0.3,0.6,0.1
F7_14.0,36.2,1.0,0.28,0.333146,0.0,0.666907,1,0.1,15.0,0.303162,0.3,0.6,0.1
F7_15.0,36.2,1.0,0.28,0.34689,0.0,0.666907,3,0.3,0.0,0.2201,0.3,0.6,0.1
F7_16.0,36.2,1.0,0.28,0.370507,0.0,0.666907,4,0.3,15.0,0.223162,0.3,0.6,0.1
F7_18.0,36.2,1.0,0.28,0.384466,0.0,0.666907,3,0.3,0.0,0.2201,0.3,0.6,0.1
F7_8.0,36.2,1.0,0.28,0.418434,0.0,0.666907,1,0.1,15.0,0.173426,0.3,0.6,0.1
F7_8.1,36.2,1.0,0.28,0.342236,0.0,0.666907,1,0.1,15.0,0.173426,0.3,0.6,0.1
F7_9.0,36.2,1.0,0.28,0.358791,0.0,0.666907,4,0.3,15.0,0.223162,0.3,0.6,0.1
F8_10.0,36.2,1.0,0.1,0.319081,0.0,0.666907,0,0.1,0.0,0.3001,0.3,0.6,0.1
F8_12.0,36.2,1.0,0.1,0.266675,0.0,0.666907,3,0.3,0.0,0.2201,0.3,0.6,0.1
F8_13.0,36.2,1.0,0.16,0.474153,0.0,0.666907,1,0.1,15.0,0.303162,0.3,0.6,0.1
F8_14.0,36.2,1.0,0.12,0.403537,0.0,0.666907,5,0.3,30.0,0.32,0.3,0.6,0.1
F8_14.1,36.2,1.0,0.16,0.507075,0.0,0.666907,0,0.1,0.0,0.3001,0.3,0.6,0.1
F8_16.0,36.2,1.0,0.12,0.494683,0.0,0.666907,1,0.1,15.0,0.303162,0.3,0.6,0.1
F8_16.1,36.2,1.0,0.12,0.563804,0.0,0.666907,1,0.1,15.0,0.173426,0.3,0.6,0.1
F8_16.2,36.2,1.0,0.16,0.421785,0.0,0.666907,1,0.1,15.0,0.306241,0.3,0.6,0.1
F8_19.0,36.2,1.0,0.16,0.437906,0.0,0.666907,1,0.1,15.0,0.173426,0.3,0.6,0.1
F9_0.0,36.2,1.0,0.14,0.414221,0.0,0.666907,4,0.3,15.0,0.223162,0.3,0.6,0.1
F9_1.0,36.2,1.0,0.14,0.33917,0.0,0.666907,0,0.1,0.0,0.170363,0.3,0.6,0.1
F9_11.0,36.2,1.0,0.16,0.464552,0.0,0.666907,0,0.1,0.0,0.170363,0.3,0.6,0.1
F9_16.0,36.2,1.0,0.16,0.396904,0.0,0.666907,1,0.1,15.0,0.173426,0.3,0.6,0.1
F9_18.0,36.2,1.0,0.16,0.499349,0.0,0.666907,0,0.1,0.0,0.170363,0.3,0.6,0.1
F9_4.0,36.2,1.0,0.16,0.518196,0.0,0.666907,1,0.1,15.0,0.303162,0.3,0.6,0.1
F9_5.0,36.2,1.0,0.16,0.429284,0.0,0.666907,0,0.1,0.0,0.3001,0.3,0.6,0.1
F9_7.0,36.2,1.0,0.16,0.429512,0.0,0.666907,5,0.3,30.0,0.32,0.3,0.6,0.1
F9_8.0,36.2,1.0,0.16,0.570443,0.0,0.666907,1,0.1,15.0,0.173426,0.3,0.6,0.1
F0_1.0,36.3,0.007467,0.3,0.533032,0.1,0.337187,2,0.1,30.0,0.22501,0.3,0.6,0.1
F0_11.0,36.3,0.007467,0.22,0.532286,0.1,0.337187,1,0.1,15.0,0.128172,0.3,0.6,0.1
F0_12.0,36.3,0.007467,0.26,0.606569,0.1,0.337187,2,0.1,30.0,0.31833,0.3,0.6,0.1
F0_12.1,36.3,0.007467,0.22,0.217648,0.1,0.337187,4,0.3,15.0,0.235396,0.3,0.6,0.1
F0_13.0,36.3,0.007467,0.3,0.506483,0.1,0.337187,0,0.1,0.0,0.360087,0.3,0.6,0.1
F0_14.0,36.3,0.007467,0.22,0.492308,0.1,0.337187,1,0.1,15.0,0.128172,0.3,0.6,0.1
F0_14.1,36.3,0.007467,0.26,0.461507,0.1,0.337187,1,0.1,15.0,0.128172,0.3,0.6,0.1
F0_14.2,36.3,0.007467,0.26,0.509092,0.1,0.337187,2,0.1,30.0,0.22501,0.3,0.6,0.1
F0_14.3,36.3,0.007467,0.22,0.191443,0.1,0.337187,0,0.1,0.0,0.360055,0.3,0.6,0.1
F0_18.0,36.3,0.007467,0.3,0.507996,0.1,0.337187,2,0.1,30.0,0.22501,0.3,0.6,0.1
F0_19.0,36.3,0.007467,0.26,0.448872,0.1,0.337187,0,0.1,0.0,0.360087,0.3,0.6,0.1
F0_3.0,36.3,0.007467,0.3,0.5036,0.1,0.337187,2,0.1,30.0,0.31833,0.3,0.6,0.1
F0_4.0,36.3,0.007467,0.3,0.4954,0.1,0.337187,0,0.1,0.0,0.360096,0.3,0.6,0.1
F0_5.0,36.3,0.007467,0.3,0.431639,0.1,0.337187,4,0.3,15.0,0.235396,0.3,0.6,0.1
F0_7.0,36.3,0.007467,0.3,0.469339,0.1,0.337187,1,0.1,15.0,0.128172,0.3,0.6,0.1
F0_8.0,36.3,0.007467,0.3,0.457044,0.1,0.337187,2,0.1,30.0,0.31833,0.3,0.6,0.1
F10_0.0,36.3,0.007467,0.38,0.496975,0.1,0.337187,1,0.1,15.0,0.221492,0.3,0.6,0.1
F10_0.1,36.3,0.007467,0.32,0.418019,0.1,0.337187,2,0.1,30.0,0.31833,0.3,0.6,0.1
F10_0.2,36.3,0.007467,0.3,0.0,0.0,0.003733,2,0.1,30.0,0.31833,0.3,0.6,0.1
F10_1.0,36.3,0.007467,0.38,0.495198,0.1,0.337187,0,0.1,0.0,0.360055,0.3,0.6,0.1
F10_1.1,36.3,0.007467,0.3,0.056839,0.1,0.331975,1,0.1,15.0,0.128172,0.3,0.6,0.1
F10_14.0,36.3,0.007467,0.38,0.451023,0.1,0.337187,4,0.3,15.0,0.235396,0.3,0.6,0.1
F10_15.0,36.3,0.007467,0.34,0.520642,0.1,0.337187,0,0.1,0.0,0.360087,0.3,0.6,0.1
F10_16.0,36.3,0.007467,0.26,0.446445,0.1,0.337187,1,0.1,15.0,0.128172,0.3,0.6,0.1
F10_17.0,36.3,0.007467,0.3,0.481754,0.1,0.337187,2,0.1,30.0,0.31833,0.3,0.6,0.1
F10_17.1,36.3,0.007467,0.36,0.542992,0.1,0.337187,2,0.1,30.0,0.31833,0.3,0.6,0.1
F10_17.2,36.3,0.007467,0.32,0.54057,0.1,0.337187,0,0.1,0.0,0.360087,0.3,0.6,0.1
F10_19.0,36.3,0.007467,0.36,0.530663,0.1,0.337187,0,0.1,0.0,0.360055,0.3,0.6,0.1
F10_2.0,36.3,0.007467,0.36,0.470883,0.1,0.337187,0,0.1,0.0,0.360055,0.3,0.6,0.1
F10_4.0,36.3,0.007467,0.3,0.212341,0.1,0.337187,1,0.1,15.0,0.221492,0.3,0.6,0.1
F10_7.0,36.3,0.007467,0.22,0.582798,0.1,0.337187,4,0.3,15.0,0.235396,0.3,0.6,0.1
F10_7.1,36.3,0.007467,0.3,0.316552,0.1,0.337187,0,0.1,0.0,0.360087,0.3,0.6,0.1
F10_8.0,36.3,0.007467,0.38,0.458386,0.1,0.337187,1,0.1,15.0,0.318362,0.3,0.6,0.1
F10_8.1,36.3,0.007467,0.34,0.479041,0.1,0.337187,1,0.1,15.0,0.221492,0.3,0.6,0.1
F10_9.0,36.3,0.007467,0.16,0.588168,0.1,0.337187,4,0.3,15.0,0.235396,0.3,0.6,0.1
F10_9.1,36.3,0.007467,0.38,0.506532,0.1,0.337187,1,0.1,15.0,0.221492,0.3,0.6,0.1
F11_0.0,36.3,0.007467,0.16,0.339444,0.1,0.337187,0,0.1,0.0,0.360055,0.3,0.6,0.1
F11_0.1,36.3,0.007467,0.12,0.089567,0.1,0.336861,0,0.1,0.0,0.360055,0.3,0.6,0.1
F11_12.0,36.3,0.007467,0.16,0.334809,0.1,0.337187,1,0.1,15.0,0.318362,0.3,0.6,0.1
F11_13.0,36.3,0.007467,0.14,0.399274,0.1,0.337187,0,0.1,0.0,0.360087,0.3,0.6,0.1
F11_14.0,36.3,0.007467,0.16,0.355898,0.1,0.337187,1,0.1,15.0,0.318362,0.3,0.6,0.1
F11_15.0,36.3,0.007467,0.12,0.422357,0.1,0.337187,2,0.1,30.0,0.31833,0.3,0.6,0.1
F11_17.0,36.3,0.007467,0.16,0.309139,0.1,0.337187,0,0.1,0.0,0.360087,0.3,0.6,0.1
F11_17.1,36.3,0.007467,0.14,0.329739,0.1,0.337187,0,0.1,0.0,0.360055,0.3,0.6,0.1
F11_5.0,36.3,0.007467,0.16,0.292243,0.1,0.337187,1,0.1,15.0,0.318362,0.3,0.6,0.1
F12_1.0,36.3,0.007467,0.08,0.481608,0.1,0.337187,0,0.1,0.0,0.360055,0.3,0.6,0.1
F12_14.0,36.3,0.007467,0.06,0.429393,0.1,0.337187,0,0.1,0.0,0.360087,0.3,0.6,0.1
F12_15.0,36.3,0.007467,0.08,0.435421,0.1,0.337187,4,0.3,15.0,0.235396,0.3,0.6,0.1
F12_16.0,36.3,0.007467,0.08,0.415024,0.1,0.337187,2,0.1,30.0,0.22501,0.3,0.6,0.1
F12_6.0,36.3,0.007467,0.06,0.137039,0.1,0.337186,2,0.1,30.0,0.22501,0.3,0.6,0.1
F13_14.0,36.3,0.007467,0.28,0.383348,0.1,0.337187,4,0.3,15.0,0.235396,0.3,0.6,0.1
F13_15.0,36.3,0.007467,0.3,0.44662,0.1,0.337187,1,0.1,15.0,0.221492,0.3,0.6,0.1
F13_17.0,36.3,0.007467,0.22,0.573358,0.1,0.337187,1,0.1,15.0,0.128172,0.3,0.6,0.1
F13_17.1,36.3,0.007467,0.24,0.462905,0.1,0.337187,0,0.1,0.0,0.360096,0.3,0.6,0.1
F13_17.2,36.3,0.007467,0.22,0.54822,0.1,0.337187,2,0.1,30.0,0.22501,0.3,0.6,0.1
F13_18.0,36.3,0.007467,0.26,0.510512,0.1,0.337187,1,0.1,15.0,0.318362,0.3,0.6,0.1
F13_18.1,36.3,0.007467,0.26,0.534581,0.1,0.337187,2,0.1,30.0,0.31833,0.3,0.6,0.1
F13_19.0,36.3,0.007467,0.3,0.552211,0.1,0.337187,1,0.1,15.0,0.221492,0.3,0.6,0.1
F13_19.1,36.3,0.007467,0.3,0.376758,0.1,0.337187,2,0.1,30.0,0.22501,0.3,0.6,0.1
F13_19.2,36.3,0.007467,0.28,0.464327,0.1,0.337187,1,0.1,15.0,0.128172,0.3,0.6,0.1
F13_3.0,36.3,0.007467,0.3,0.485621,0.1,0.337187,0,0.1,0.0,0.360087,0.3,0.6,0.1
F13_3.1,36.3,0.007467,0.3,0.4829,0.1,0.337187,1,0.1,15.0,0.221492,0.3,0.6,0.1
F13_4.0,36.3,0.007467,0.18,0.54781,0.1,0.337187,1,0.1,15.0,0.318362,0.3,0.6,0.1
F13_6.0,36.3,0.007467,0.22,0.399941,0.1,0.337187,0,0.1,0.0,0.360096,0.3,0.6,0.1
F13_9.0,36.3,0.007467,0.24,0.588386,0.1,0.337187,2,0.1,30.0,0.31833,0.3,0.6,0.1
F13_9.1,36.3,0.007467,0.3,0.501285,0.1,0.337187,0,0.1,0.0,0.360096,0.3,0.6,0.1
F14_10.0,36.3,0.007467,0.18,0.360031,0.1,0.337187,2,0.1,30.0,0.22501,0.3,0.6,0.1
F14_12.0,36.3,0.007467,0.18,0.350035,0.1,0.337187,0,0.1,0.0,0.360055,0.3,0.6,0.1
F14_12.1,36.3,0.007467,0.18,0.377946,0.1,0.337187,2,0.1,30.0,0.22501,0.3,0.6,0.1
F14_18.0,36.3,0.007467,0.18,0.38544,0.1,0.337187,2,0.1,30.0,0.31833,0.3,0.6,0.1
F14_18.1,36.3,0.007467,0.18,0.336001,0.1,0.337187,0,0.1,0.0,0.360096,0.3,0.6,0.1
F14_2.0,36.3,0.007467,0.18,0.300137,0.1,0.337187,1,0.1,15.0,0.128172,0.3,0.6,0.1
F14_2.1,36.3,0.007467,0.18,0.322101,0.1,0.337187,1,0.1,15.0,0.318362,0.3,0.6,0.1
F14_4.0,36.3,0.007467,0.18,0.413204,0.1,0.337187,1,0.1,15.0,0.221492,0.3,0.6,0.1
F14_6.0,36.3,0.007467,0.18,0.35626,0.1,0.337187,1,0.1,15.0,0.128172,0.3,0.6,0.1
F14_8.0,36.3,0.007467,0.18,0.332323,0.1,0.337187,1,0.1,15.0,0.128172,0.3,0.6,0.1
F15_0.0,36.3,0.007467,0.18,0.470072,0.1,0.337187,2,0.1,30.0,0.31833,0.3,0.6,0.1
F15_11.0,36.3,0.007467,0.18,0.467449,0.1,0.337187,0,0.1,0.0,0.360087,0.3,0.6,0.1
F15_11.1,36.3,0.007467,0.12,0.519883,0.1,0.337187,2,0.1,30.0,0.31833,0.3,0.6,0.1
F15_13.0,36.3,0.007467,0.16,0.623218,0.1,0.337187,1,0.1,15.0,0.128172,0.3,0.6,0.1
F15_14.0,36.3,0.007467,0.18,0.605109,0.1,0.337187,0,0.1,0.0,0.360087,0.3,0.6,0.1
F15_17.0,36.3,0.007467,0.18,0.540104,0.1,0.337187,0,0.1,0.0,0.360087,0.3,0.6,0.1
F15_2.0,36.3,0.007467,0.16,0.564444,0.1,0.337187,0,0.1,0.0,0.360096,0.3,0.6,0.1
F15_5.0,36.3,0.007467,0.16,0.49846,0.1,0.337187,0,0.1,0.0,0.360096,0.3,0.6,0.1
F15_7.0,36.3,0.007467,0.14,0.567817,0.1,0.337187,0,0.1,0.0,0.360087,0.3,0.6,0.1
F15_8.0,36.3,0.007467,0.18,0.517804,0.1,0.337187,0,0.1,0.0,0.360055,0.3,0.6,0.1
F16_1.0,36.3,0.007467,0.12,0.496985,0.1,0.337187,4,0.3,15.0,0.235396,0.3,0.6,0.1
F16_13.0,36.3,0.007467,0.1,0.412146,0.1,0.337187,2,0.1,30.0,0.31833,0.3,0.6,0.1
F16_13.1,36.3,0.007467,0.1,0.498998,0.1,0.337187,0,0.1,0.0,0.360087,0.3,0.6,0.1
F16_15.0,36.3,0.007467,0.12,0.392266,0.1,0.337187,0,0.1,0.0,0.360096,0.3,0.6,0.1
F16_15.1,36.3,0.007467,0.12,0.457022,0.1,0.337187,0,0.1,0.0,0.360096,0.3,0.6,0.1
F16_17.0,36.3,0.007467,0.12,0.40068,0.1,0.337187,2,0.1,30.0,0.22501,0.3,0.6,0.1
F16_19.0,36.3,0.007467,0.08,0.509129,0.1,0.337187,4,0.3,15.0,0.235396,0.3,0.6,0.1
F17_11.0,36.3,0.007467,0.16,0.560264,0.1,0.337187,1,0.1,15.0,0.128172,0.3,0.6,0.1
F17_11.1,36.3,0.007467,0.18,0.55114,0.1,0.337187,0,0.1,0.0,0.360087,0.3,0.6,0.1
F17_12.0,36.3,0.007467,0.2,0.554142,0.1,0.337187,1,0.1,15.0,0.128172,0.3,0.6,0.1
F17_12.1,36.3,0.007467,0.14,0.586741,0.1,0.337187,2,0.1,30.0,0.22501,0.3,0.6,0.1
F17_13.0,36.3,0.007467,0.2,0.557435,0.1,0.337187,0,0.1,0.0,0.360055,0.3,0.6,0.1
F17_15.0,36.3,0.007467,0.2,0.573022,0.1,0.337187,0,0.1,0.0,0.360096,0.3,0.6,0.1
F17_16.0,36.3,0.007467,0.2,0.445689,0.1,0.337187,1,0.1,15.0,0.318362,0.3,0.6,0.1
F17_19.0,36.3,0.007467,0.2,0.523877,0.1,0.337187,2,0.1,30.0,0.22501,0.3,0.6,0.1
F17_2.0,36.3,0.007467,0.2,0.546988,0.1,0.337187,1,0.1,15.0,0.128172,0.3,0.6,0.1
F17_7.0,36.3,0.007467,0.16,0.646777,0.1,0.337187,2,0.1,30.0,0.31833,0.3,0.6,0.1
F17_9.0,36.3,0.007467,0.16,0.479401,0.1,0.337187,1,0.1,15.0,0.221492,0.3,0.6,0.1
F18_1.0,36.3,0.007467,0.12,0.435351,0.1,0.337187,1,0.1,15.0,0.318362,0.3,0.6,0.1
F18_1.1,36.3,0.007467,0.12,0.366763,0.1,0.337187,0,0.1,0.0,0.360055,0.3,0.6,0.1
F18_10.0,36.3,0.007467,0.12,0.451122,0.1,0.337187,0,0.1,0.0,0.360096,0.3,0.6,0.1
F18_12.0,36.3,0.007467,0.12,0.491063,0.1,0.337187,1,0.1,15.0,0.221492,0.3,0.6,0.1
F18_2.0,36.3,0.007467,0.12,0.399849,0.1,0.337187,1,0.1,15.0,0.318362,0.3,0.6,0.1
F18_4.0,36.3,0.007467,0.12,0.359438,0.1,0.337187,2,0.1,30.0,0.31833,0.3,0.6,0.1
F18_6.0,36.3,0.007467,0.12,0.389685,0.1,0.337187,0,0.1,0.0,0.360087,0.3,0.6,0.1
F19_12.0,36.3,0.007467,0.12,0.453247,0.1,0.337187,2,0.1,30.0,0.22501,0.3,0.6,0.1
F19_17.0,36.3,0.007467,0.14,0.290738,0.1,0.337187,2,0.1,30.0,0.22501,0.3,0.6,0.1
F19_18.0,36.3,0.007467,0.16,0.418829,0.1,0.337187,2,0.1,30.0,0.22501,0.3,0.6,0.1
F19_18.1,36.3,0.007467,0.18,0.36691,0.1,0.337187,0,0.1,0.0,0.360055,0.3,0.6,0.1
F19_18.2,36.3,0.007467,0.18,0.359717,0.1,0.337187,4,0.3,15.0,0.235396,0.3,0.6,0.1
F19_18.3,36.3,0.007467,0.16,0.396802,0.1,0.337187,2,0.1,30.0,0.22501,0.3,0.6,0.1
F19_4.0,36.3,0.007467,0.18,0.372347,0.1,0.337187,0,0.1,0.0,0.360055,0.3,0.6,0.1
F19_5.0,36.3,0.007467,0.18,0.338554,0.1,0.337187,1,0.1,15.0,0.128172,0.3,0.6,0.1
F19_5.1,36.3,0.007467,0.18,0.350973,0.1,0.337187,0,0.1,0.0,0.360087,0.3,0.6,0.1
F19_5.2,36.3,0.007467,0.16,0.392222,0.1,0.337187,1,0.1,15.0,0.221492,0.3,0.6,0.1
F1_10.0,36.3,0.007467,0.12,0.495458,0.1,0.337187,1,0.1,15.0,0.318362,0.3,0.6,0.1
F1_14.0,36.3,0.007467,0.08,0.607169,0.1,0.337187,2,0.1,30.0,0.22501,0.3,0.6,0.1
F1_15.0,36.3,0.007467,0.14,0.480573,0.1,0.337187,1,0.1,15.0,0.128172,0.3,0.6,0.1
F1_18.0,36.3,0.007467,0.16,0.489485,0.1,0.337187,0,0.1,0.0,0.360087,0.3,0.6,0.1
F1_2.0,36.3,0.007467,0.14,0.405228,0.1,0.337187,0,0.1,0.0,0.360096,0.3,0.6,0.1
F1_3.0,36.3,0.007467,0.14,0.520273,0.1,0.337187,2,0.1,30.0,0.31833,0.3,0.6,0.1
F1_9.0,36.3,0.007467,0.14,0.494273,0.1,0.337187,0,0.1,0.0,0.360096,0.3,0.6,0.1
F1_9.1,36.3,0.007467,0.16,0.540575,0.1,0.337187,2,0.1,30.0,0.31833,0.3,0.6,0.1
F1_9.2,36.3,0.007467,0.16,0.568499,0.1,0.337187,0,0.1,0.0,0.360055,0.3,0.6,0.1
F2_0.0,36.3,0.007467,0.14,0.516503,0.1,0.337187,1,0.1,15.0,0.221492,0.3,0.6,0.1
F2_1.0,36.3,0.007467,0.14,0.414914,0.1,0.337187,2,0.1,30.0,0.31833,0.3,0.6,0.1
F2_12.0,36.3,0.007467,0.12,0.426733,0.1,0.337187,1,0.1,15.0,0.221492,0.3,0.6,0.1
F2_15.0,36.3,0.007467,0.12,0.532109,0.1,0.337187,2,0.1,30.0,0.31833,0.3,0.6,0.1
F2_17.0,36.3,0.007467,0.12,0.513988,0.1,0.337187,4,0.3,15.0,0.235396,0.3,0.6,0.1
F2_19.0,36.3,0.007467,0.14,0.42155,0.1,0.337187,0,0.1,0.0,0.360055,0.3,0.6,0.1
F2_5.0,36.3,0.007467,0.14,0.373664,0.1,0.337187,0,0.1,0.0,0.360055,0.3,0.6,0.1
F2_5.1,36.3,0.007467,0.08,0.364622,0.1,0.337187,0,0.1,0.0,0.360055,0.3,0.6,0.1
F3_11.0,36.3,0.007467,0.08,0.313475,0.1,0.337187,1,0.1,15.0,0.318362,0.3,0.6,0.1
F3_19.0,36.3,0.007467,0.08,0.187017,0.1,0.337187,2,0.1,30.0,0.31833,0.3,0.6,0.1
F3_4.0,36.3,0.007467,0.08,0.422764,0.1,0.337187,2,0.1,30.0,0.22501,0.3,0.6,0.1
F3_5.0,36.3,0.007467,0.08,0.341806,0.1,0.337187,0,0.1,0.0,0.360055,0.3,0.6,0.1
F3_9.0,36.3,0.007467,0.08,0.397524,0.1,0.337187,2,0.1,30.0,0.22501,0.3,0.6,0.1
F4_0.0,36.3,0.007467,0.1,0.30693,0.1,0.337187,1,0.1,15.0,0.128172,0.3,0.6,0.1
F4_10.0,36.3,0.007467,0.1,0.385126,0.1,0.337187,1,0.1,15.0,0.318362,0.3,0.6,0.1
F4_11.0,36.3,0.007467,0.1,0.331078,0.1,0.337187,0,0.1,0.0,0.360096,0.3,0.6,0.1
F4_12.0,36.3,0.007467,0.1,0.303834,0.1,0.337187,1,0.1,15.0,0.221492,0.3,0.6,0.1
F4_18.0,36.3,0.007467,0.1,0.306141,0.1,0.337187,4,0.3,15.0,0.235396,0.3,0.6,0.1
F4_7.0,36.3,0.007467,0.1,0.319063,0.1,0.337187,4,0.3,15.0,0.235396,0.3,0.6,0.1
F5_10.0,36.3,0.007467,0.14,0.37202,0.1,0.337187,1,0.1,15.0,0.318362,0.3,0.6,0.1
F5_11.0,36.3,0.007467,0.14,0.447552,0.1,0.337187,4,0.3,15.0,0.235396,0.3,0.6,0.1
F5_14.0,36.3,0.007467,0.14,0.455341,0.1,0.337187,0,0.1,0.0,0.360096,0.3,0.6,0.1
F5_15.0,36.3,0.007467,0.16,0.414374,0.1,0.337187,4,0.3,15.0,0.235396,0.3,0.6,0.1
F5_17.0,36.3,0.007467,0.16,0.455894,0.1,0.337187,0,0.1,0.0,0.360087,0.3,0.6,0.1
F5_2.0,36.3,0.007467,0.16,0.454995,0.1,0.337187,0,0.1,0.0,0.360055,0.3,0.6,0.1
F5_4.0,36.3,0.007467,0.16,0.376116,0.1,0.337187,4,0.3,15.0,0.235396,0.3,0.6,0.1
F5_6.0,36.3,0.007467,0.16,0.49524,0.1,0.337187,0,0.1,0.0,0.360055,0.3,0.6,0.1
F5_8.0,36.3,0.007467,0.1,0.084951,0.1,0.336858,0,0.1,0.0,0.360096,0.3,0.6,0.1
F6_1.0,36.3,0.007467,0.12,0.509961,0.1,0.337187,1,0.1,15.0,0.318362,0.3,0.6,0.1
F6_11.0,36.3,0.007467,0.12,0.533036,0.1,0.337187,4,0.3,15.0,0.235396,0.3,0.6,0.1
F6_12.0,36.3,0.007467,0.1,0.06367,0.1,0.335881,4,0.3,15.0,0.235396,0.3,0.6,0.1
F6_13.0,36.3,0.007467,0.12,0.518057,0.1,0.337187,4,0.3,15.0,0.235396,0.3,0.6,0.1
F6_18.0,36.3,0.007467,0.12,0.410095,0.1,0.337187,2,0.1,30.0,0.31833,0.3,0.6,0.1
F6_5.0,36.3,0.007467,0.12,0.246617,0.1,0.337187,0,0.1,0.0,0.360087,0.3,0.6,0.1
F6_8.0,36.3,0.007467,0.1,0.547262,0.1,0.337187,2,0.1,30.0,0.31833,0.3,0.6,0.1
F7_0.0,36.3,0.007467,0.28,0.341121,0.1,0.337187,1,0.1,15.0,0.128172,0.3,0.6,0.1
F7_1.0,36.3,0.007467,0.28,0.355953,0.1,0.337187,1,0.1,15.0,0.221492,0.3,0.6,0.1
F7_10.0,36.3,0.007467,0.28,0.390659,0.1,0.337187,4,0.3,15.0,0.235396,0.3,0.6,0.1
F7_10.1,36.3,0.007467,0.28,0.400136,0.1,0.337187,1,0.1,15.0,0.318362,0.3,0.6,0.1
F7_11.0,36.3,0.007467,0.28,0.425807,0.1,0.337187,2,0.1,30.0,0.31833,0.3,0.6,0.1
F7_11.1,36.3,0.007467,0.28,0.33957,0.1,0.337187,1,0.1,15.0,0.221492,0.3,0.6,0.1
F7_12.0,36.3,0.007467,0.28,0.055463,0.1,0.331975,1,0.1,15.0,0.318362,0.3,0.6,0.1
F7_13.0,36.3,0.007467,0.28,0.321454,0.1,0.337187,0,0.1,0.0,0.360055,0.3,0.6,0.1
F7_14.0,36.3,0.007467,0.28,0.333568,0.1,0.337187,2,0.1,30.0,0.22501,0.3,0.6,0.1
F7_15.0,36.3,0.007467,0.28,0.346708,0.1,0.337187,1,0.1,15.0,0.221492,0.3,0.6,0.1
