vid,sim_time,cbr_global,n_neighbors,v_norm,dt_since_last_cam,cbr_smoothed,action_idx,T_GenCam_chosen,p_tx_chosen,cost,alpha,beta,gamma
F13_14.0,39.1,0.0,0.3,0.37856,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F13_15.0,39.1,0.0,0.32,0.449823,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F13_17.0,39.1,0.0,0.2,0.576081,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F13_17.1,39.1,0.0,0.26,0.463416,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F13_17.2,39.1,0.0,0.24,0.513927,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F13_18.0,39.1,0.0,0.26,0.512205,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F13_18.1,39.1,0.0,0.26,0.537437,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F13_18.2,39.1,0.0,0.2,0.01006,0.1,0.25,1,0.1,15.0,1.989379,0.3,0.6,0.1
F13_19.0,39.1,0.0,0.28,0.553429,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F13_19.1,39.1,0.0,0.3,0.378875,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F13_19.2,39.1,0.0,0.28,0.465021,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F13_3.0,39.1,0.0,0.3,0.482887,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F13_3.1,39.1,0.0,0.32,0.482483,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F13_4.0,39.1,0.0,0.16,0.548857,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F13_6.0,39.1,0.0,0.22,0.423419,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F13_9.0,39.1,0.0,0.22,0.588592,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F13_9.1,39.1,0.0,0.32,0.503335,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F14_10.0,39.1,0.0,0.22,0.361162,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F14_12.0,39.1,0.0,0.18,0.352374,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F14_12.1,39.1,0.0,0.22,0.378217,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F14_13.0,39.1,0.0,0.2,0.112762,0.1,0.333568,1,0.1,15.0,1.989379,0.3,0.6,0.1
F14_15.0,39.1,0.0,0.2,0.049202,0.1,0.328358,1,0.1,15.0,1.989379,0.3,0.6,0.1
F14_18.0,39.1,0.0,0.22,0.384819,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F14_18.1,39.1,0.0,0.22,0.335815,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F14_2.0,39.1,0.0,0.22,0.300082,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F14_2.1,39.1,0.0,0.22,0.321214,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F14_4.0,39.1,0.0,0.22,0.411639,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F14_6.0,39.1,0.0,0.22,0.353908,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F14_8.0,39.1,0.0,0.22,0.33192,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F15_0.0,39.1,0.0,0.2,0.471986,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F15_11.0,39.1,0.0,0.2,0.466489,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F15_11.1,39.1,0.0,0.16,0.586531,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F15_12.0,39.1,0.0,0.12,0.137712,0.1,0.333584,1,0.1,15.0,1.989379,0.3,0.6,0.1
F15_13.0,39.1,0.0,0.18,0.62413,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F15_14.0,39.1,0.0,0.18,0.585121,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F15_17.0,39.1,0.0,0.2,0.523152,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F15_2.0,39.1,0.0,0.18,0.563345,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F15_5.0,39.1,0.0,0.16,0.496653,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F15_7.0,39.1,0.0,0.14,0.565937,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F15_8.0,39.1,0.0,0.2,0.497298,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F16_1.0,39.1,0.0,0.12,0.498087,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F16_13.0,39.1,0.0,0.1,0.414577,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F16_13.1,39.1,0.0,0.1,0.502519,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F16_15.0,39.1,0.0,0.12,0.392372,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F16_15.1,39.1,0.0,0.12,0.458728,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F16_17.0,39.1,0.0,0.12,0.397021,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F16_19.0,39.1,0.0,0.08,0.509165,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F17_11.0,39.1,0.0,0.16,0.564762,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F17_11.1,39.1,0.0,0.18,0.549387,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F17_12.0,39.1,0.0,0.22,0.555506,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F17_12.1,39.1,0.0,0.16,0.619489,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F17_13.0,39.1,0.0,0.2,0.554753,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F17_13.1,39.1,0.0,0.1,0.117064,0.1,0.333568,1,0.1,15.0,1.989379,0.3,0.6,0.1
F17_15.0,39.1,0.0,0.2,0.571208,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F17_16.0,39.1,0.0,0.22,0.444971,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F17_19.0,39.1,0.0,0.2,0.524554,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F17_2.0,39.1,0.0,0.2,0.544061,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F17_7.0,39.1,0.0,0.14,0.64955,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F17_9.0,39.1,0.0,0.18,0.475302,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F18_1.0,39.1,0.0,0.12,0.43531,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F18_1.1,39.1,0.0,0.14,0.36625,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F18_10.0,39.1,0.0,0.14,0.452611,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F18_12.0,39.1,0.0,0.12,0.49327,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F18_2.0,39.1,0.0,0.12,0.399943,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F18_4.0,39.1,0.0,0.14,0.359174,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F18_4.1,39.1,0.0,0.08,0.091629,0.1,0.333263,1,0.1,15.0,1.989379,0.3,0.6,0.1
F18_6.0,39.1,0.0,0.14,0.391937,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F19_12.0,39.1,0.0,0.1,0.453636,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F19_17.0,39.1,0.0,0.14,0.317507,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F19_18.0,39.1,0.0,0.16,0.422095,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F19_18.1,39.1,0.0,0.18,0.367634,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F19_18.2,39.1,0.0,0.16,0.361942,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F19_18.3,39.1,0.0,0.16,0.427315,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F19_4.0,39.1,0.0,0.18,0.370376,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F19_5.0,39.1,0.0,0.18,0.341193,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F19_5.1,39.1,0.0,0.18,0.350744,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F19_5.2,39.1,0.0,0.16,0.404288,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F1_10.0,39.1,0.0,0.14,0.493737,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F1_14.0,39.1,0.0,0.08,0.606016,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F1_15.0,39.1,0.0,0.16,0.477735,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F1_18.0,39.1,0.0,0.16,0.489385,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F1_2.0,39.1,0.0,0.16,0.401121,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F1_3.0,39.1,0.0,0.16,0.502555,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F1_6.0,39.1,0.0,0.08,0.09519,0.1,0.333263,1,0.1,15.0,1.989379,0.3,0.6,0.1
F1_9.0,39.1,0.0,0.14,0.492004,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F1_9.1,39.1,0.0,0.16,0.542902,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F1_9.2,39.1,0.0,0.16,0.555458,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F2_0.0,39.1,0.0,0.14,0.44685,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F2_1.0,39.1,0.0,0.14,0.41248,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F2_12.0,39.1,0.0,0.12,0.428889,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F2_15.0,39.1,0.0,0.12,0.531099,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F2_17.0,39.1,0.0,0.12,0.516977,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F2_19.0,39.1,0.0,0.14,0.421319,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F2_5.0,39.1,0.0,0.14,0.369839,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F2_5.1,39.1,0.0,0.08,0.363442,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F3_11.0,39.1,0.0,0.1,0.393477,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F3_15.0,39.1,0.0,0.1,0.197736,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F3_19.0,39.1,0.0,0.1,0.296734,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F3_4.0,39.1,0.0,0.1,0.425156,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F3_5.0,39.1,0.0,0.1,0.344331,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F3_9.0,39.1,0.0,0.1,0.400142,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F4_0.0,39.1,0.0,0.12,0.307703,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F4_1.0,39.1,0.0,0.12,0.143368,0.1,0.333587,1,0.1,15.0,1.989379,0.3,0.6,0.1
F4_10.0,39.1,0.0,0.12,0.384579,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F4_11.0,39.1,0.0,0.12,0.3346,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F4_12.0,39.1,0.0,0.12,0.303731,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F4_18.0,39.1,0.0,0.12,0.303824,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F4_7.0,39.1,0.0,0.12,0.313588,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F5_0.0,39.1,0.0,0.1,0.039701,0.1,0.312733,1,0.1,15.0,1.989379,0.3,0.6,0.1
F5_10.0,39.1,0.0,0.14,0.370418,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F5_11.0,39.1,0.0,0.14,0.448369,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F5_14.0,39.1,0.0,0.14,0.457033,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F5_15.0,39.1,0.0,0.18,0.415713,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F5_17.0,39.1,0.0,0.18,0.45971,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F5_2.0,39.1,0.0,0.18,0.423228,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F5_4.0,39.1,0.0,0.16,0.374379,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F5_6.0,39.1,0.0,0.18,0.498464,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F5_8.0,39.1,0.0,0.12,0.306226,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F6_1.0,39.1,0.0,0.12,0.512864,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F6_11.0,39.1,0.0,0.12,0.53253,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F6_12.0,39.1,0.0,0.1,0.278399,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F6_13.0,39.1,0.0,0.12,0.517995,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F6_18.0,39.1,0.0,0.12,0.414479,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F6_5.0,39.1,0.0,0.1,0.44176,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F6_8.0,39.1,0.0,0.08,0.547376,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F7_0.0,39.1,0.0,0.26,0.341176,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F7_1.0,39.1,0.0,0.28,0.34614,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F7_10.0,39.1,0.0,0.28,0.35772,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F7_10.1,39.1,0.0,0.28,0.401256,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F7_11.0,39.1,0.0,0.28,0.407511,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F7_11.1,39.1,0.0,0.28,0.339365,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F7_12.0,39.1,0.0,0.26,0.279235,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F7_13.0,39.1,0.0,0.28,0.319782,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F7_14.0,39.1,0.0,0.28,0.328706,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F7_15.0,39.1,0.0,0.28,0.3467,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F7_16.0,39.1,0.0,0.28,0.369196,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F7_18.0,39.1,0.0,0.28,0.386713,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F7_8.0,39.1,0.0,0.28,0.417205,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F7_8.1,39.1,0.0,0.28,0.34164,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F7_9.0,39.1,0.0,0.28,0.336625,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F8_10.0,39.1,0.0,0.12,0.428909,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F8_12.0,39.1,0.0,0.12,0.482995,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F8_13.0,39.1,0.0,0.18,0.469578,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F8_14.0,39.1,0.0,0.12,0.40559,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F8_14.1,39.1,0.0,0.18,0.508132,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F8_16.0,39.1,0.0,0.1,0.492179,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F8_16.1,39.1,0.0,0.12,0.559316,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F8_16.2,39.1,0.0,0.16,0.425844,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F8_19.0,39.1,0.0,0.18,0.433222,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F8_2.0,39.1,0.0,0.12,0.217309,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F9_0.0,39.1,0.0,0.14,0.417508,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F9_1.0,39.1,0.0,0.16,0.477711,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F9_11.0,39.1,0.0,0.18,0.463284,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F9_16.0,39.1,0.0,0.18,0.396218,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F9_18.0,39.1,0.0,0.18,0.518998,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F9_18.1,39.1,0.0,0.16,0.125974,0.1,0.333583,1,0.1,15.0,1.989379,0.3,0.6,0.1
F9_4.0,39.1,0.0,0.18,0.515839,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F9_5.0,39.1,0.0,0.18,0.429699,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F9_7.0,39.1,0.0,0.18,0.432334,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F9_8.0,39.1,0.0,0.18,0.570692,0.1,0.333589,1,0.1,15.0,1.989379,0.3,0.6,0.1
F0_1.0,39.2,1.0,0.3,0.532573,0.0,0.666794,7,1.0,15.0,2.609046,0.3,0.6,0.1
F0_11.0,39.2,1.0,0.22,0.531383,0.0,0.666794,7,1.0,15.0,2.609046,0.3,0.6,0.1
F0_12.0,39.2,1.0,0.26,0.60498,0.0,0.666794,1,0.1,15.0,27.189379,0.3,0.6,0.1
F0_12.1,39.2,1.0,0.2,0.432269,0.0,0.666794,4,0.3,15.0,0.556411,0.3,0.6,0.1
F0_13.0,39.2,1.0,0.3,0.5023,0.0,0.666794,7,1.0,15.0,2.609046,0.3,0.6,0.1
F0_14.0,39.2,1.0,0.22,0.490683,0.0,0.666794,7,1.0,15.0,2.609046,0.3,0.6,0.1
F0_14.1,39.2,1.0,0.26,0.459269,0.0,0.666794,7,1.0,15.0,2.609046,0.3,0.6,0.1
F0_14.2,39.2,1.0,0.26,0.507065,0.0,0.666794,1,0.1,15.0,27.189379,0.3,0.6,0.1
F0_14.3,39.2,1.0,0.2,0.418994,0.0,0.666794,4,0.3,15.0,0.556411,0.3,0.6,0.1
F0_18.0,39.2,1.0,0.3,0.509527,0.0,0.666794,4,0.3,15.0,0.556411,0.3,0.6,0.1
F0_19.0,39.2,1.0,0.26,0.4447,0.0,0.666794,7,1.0,15.0,2.609046,0.3,0.6,0.1
F0_3.0,39.2,1.0,0.26,0.504797,0.0,0.666794,1,0.1,15.0,27.189379,0.3,0.6,0.1
F0_4.0,39.2,1.0,0.3,0.496715,0.0,0.666794,4,0.3,15.0,0.556411,0.3,0.6,0.1
F0_5.0,39.2,1.0,0.3,0.431131,0.0,0.666794,1,0.1,15.0,27.189379,0.3,0.6,0.1
F0_7.0,39.2,1.0,0.3,0.470827,0.0,0.666794,1,0.1,15.0,27.189379,0.3,0.6,0.1
F0_8.0,39.2,1.0,0.3,0.454694,0.0,0.666794,7,1.0,15.0,2.609046,0.3,0.6,0.1
F10_0.0,39.2,1.0,0.38,0.499973,0.0,0.666794,4,0.3,15.0,0.556411,0.3,0.6,0.1
F10_0.1,39.2,1.0,0.34,0.548385,0.0,0.666794,4,0.3,15.0,0.556411,0.3,0.6,0.1
F10_0.2,39.2,1.0,0.32,0.246789,0.0,0.666794,4,0.3,15.0,0.556411,0.3,0.6,0.1
F10_1.0,39.2,1.0,0.4,0.491921,0.0,0.666794,1,0.1,15.0,27.189379,0.3,0.6,0.1
F10_1.1,39.2,1.0,0.32,0.30307,0.0,0.666794,7,1.0,15.0,2.609046,0.3,0.6,0.1
F10_14.0,39.2,1.0,0.4,0.451176,0.0,0.666794,4,0.3,15.0,0.556411,0.3,0.6,0.1
F10_14.1,39.2,1.0,0.3,0.079449,0.0,0.66614,4,0.3,15.0,0.556411,0.3,0.6,0.1
F10_15.0,39.2,1.0,0.36,0.518534,0.0,0.666794,7,1.0,15.0,2.609046,0.3,0.6,0.1
F10_16.0,39.2,1.0,0.26,0.44666,0.0,0.666794,7,1.0,15.0,2.609046,0.3,0.6,0.1
F10_17.0,39.2,1.0,0.3,0.483382,0.0,0.666794,4,0.3,15.0,0.556411,0.3,0.6,0.1
F10_17.1,39.2,1.0,0.38,0.525913,0.0,0.666794,7,1.0,15.0,2.609046,0.3,0.6,0.1
F10_17.2,39.2,1.0,0.34,0.607584,0.0,0.666794,7,1.0,15.0,2.609046,0.3,0.6,0.1
F10_19.0,39.2,1.0,0.38,0.516676,0.0,0.666794,7,1.0,15.0,2.609046,0.3,0.6,0.1
F10_2.0,39.2,1.0,0.38,0.471375,0.0,0.666794,1,0.1,15.0,27.189379,0.3,0.6,0.1
F10_4.0,39.2,1.0,0.32,0.440867,0.0,0.666794,1,0.1,15.0,27.189379,0.3,0.6,0.1
F10_7.0,39.2,1.0,0.22,0.581659,0.0,0.666794,1,0.1,15.0,27.189379,0.3,0.6,0.1
F10_7.1,39.2,1.0,0.32,0.554151,0.0,0.666794,7,1.0,15.0,2.609046,0.3,0.6,0.1
F10_8.0,39.2,1.0,0.4,0.454729,0.0,0.666794,7,1.0,15.0,2.609046,0.3,0.6,0.1
F10_8.1,39.2,1.0,0.36,0.480641,0.0,0.666794,1,0.1,15.0,27.189379,0.3,0.6,0.1
F10_9.0,39.2,1.0,0.16,0.588881,0.0,0.666794,1,0.1,15.0,27.189379,0.3,0.6,0.1
F10_9.1,39.2,1.0,0.4,0.508048,0.0,0.666794,1,0.1,15.0,27.189379,0.3,0.6,0.1
F11_0.0,39.2,1.0,0.16,0.338105,0.0,0.666794,7,1.0,15.0,2.609046,0.3,0.6,0.1
F11_0.1,39.2,1.0,0.12,0.312488,0.0,0.666794,1,0.1,15.0,27.189379,0.3,0.6,0.1
F11_12.0,39.2,1.0,0.14,0.309222,0.0,0.666794,1,0.1,15.0,27.189379,0.3,0.6,0.1
F11_13.0,39.2,1.0,0.14,0.401056,0.0,0.666794,7,1.0,15.0,2.609046,0.3,0.6,0.1
F11_14.0,39.2,1.0,0.16,0.342419,0.0,0.666794,1,0.1,15.0,27.189379,0.3,0.6,0.1
F11_15.0,39.2,1.0,0.1,0.420444,0.0,0.666794,4,0.3,15.0,0.556411,0.3,0.6,0.1
F11_17.0,39.2,1.0,0.16,0.306501,0.0,0.666794,7,1.0,15.0,2.609046,0.3,0.6,0.1
F11_17.1,39.2,1.0,0.14,0.330364,0.0,0.666794,1,0.1,15.0,27.189379,0.3,0.6,0.1
F11_5.0,39.2,1.0,0.16,0.294966,0.0,0.666794,1,0.1,15.0,27.189379,0.3,0.6,0.1
F12_1.0,39.2,1.0,0.08,0.484135,0.0,0.666794,1,0.1,15.0,27.189379,0.3,0.6,0.1
F12_14.0,39.2,1.0,0.06,0.429128,0.0,0.666794,7,1.0,15.0,2.609046,0.3,0.6,0.1
F12_15.0,39.2,1.0,0.08,0.433513,0.0,0.666794,7,1.0,15.0,2.609046,0.3,0.6,0.1
F12_16.0,39.2,1.0,0.08,0.414703,0.0,0.666794,4,0.3,15.0,0.556411,0.3,0.6,0.1
F12_6.0,39.2,1.0,0.06,0.372207,0.0,0.666794,7,1.0,15.0,2.609046,0.3,0.6,0.1
F13_14.0,39.2,1.0,0.3,0.381254,0.0,0.666794,1,0.1,15.0,27.189379,0.3,0.6,0.1
F13_15.0,39.2,1.0,0.32,0.448217,0.0,0.666794,4,0.3,15.0,0.556411,0.3,0.6,0.1
F13_17.0,39.2,1.0,0.2,0.573751,0.0,0.666794,7,1.0,15.0,2.609046,0.3,0.6,0.1
F13_17.1,39.2,1.0,0.26,0.462713,0.0,0.666794,4,0.3,15.0,0.556411,0.3,0.6,0.1
F13_17.2,39.2,1.0,0.24,0.513412,0.0,0.666794,4,0.3,15.0,0.556411,0.3,0.6,0.1
F13_18.0,39.2,1.0,0.26,0.511526,0.0,0.666794,1,0.1,15.0,27.189379,0.3,0.6,0.1
F13_18.1,39.2,1.0,0.26,0.535581,0.0,0.666794,4,0.3,15.0,0.556411,0.3,0.6,0.1
F13_18.2,39.2,1.0,0.2,0.020117,0.0,0.625,4,0.3,15.0,0.556411,0.3,0.6,0.1
F13_19.0,39.2,1.0,0.28,0.552732,0.0,0.666794,4,0.3,15.0,0.556411,0.3,0.6,0.1
F13_19.1,39.2,1.0,0.3,0.379085,0.0,0.666794,4,0.3,15.0,0.556411,0.3,0.6,0.1
F13_19.2,39.2,1.0,0.28,0.465265,0.0,0.666794,7,1.0,15.0,2.609046,0.3,0.6,0.1
F13_3.0,39.2,1.0,0.3,0.481985,0.0,0.666794,7,1.0,15.0,2.609046,0.3,0.6,0.1
F13_3.1,39.2,1.0,0.32,0.483033,0.0,0.666794,4,0.3,15.0,0.556411,0.3,0.6,0.1
F13_4.0,39.2,1.0,0.16,0.551363,0.0,0.666794,1,0.1,15.0,27.189379,0.3,0.6,0.1
F13_6.0,39.2,1.0,0.22,0.425874,0.0,0.666794,4,0.3,15.0,0.556411,0.3,0.6,0.1
F13_9.0,39.2,1.0,0.22,0.590925,0.0,0.666794,4,0.3,15.0,0.556411,0.3,0.6,0.1
F13_9.1,39.2,1.0,0.32,0.501538,0.0,0.666794,7,1.0,15.0,2.609046,0.3,0.6,0.1
F14_10.0,39.2,1.0,0.22,0.361778,0.0,0.666794,7,1.0,15.0,2.609046,0.3,0.6,0.1
F14_12.0,39.2,1.0,0.18,0.349992,0.0,0.666794,7,1.0,15.0,2.609046,0.3,0.6,0.1
F14_12.1,39.2,1.0,0.22,0.377797,0.0,0.666794,7,1.0,15.0,2.609046,0.3,0.6,0.1
