method,n_vehicles,seed,runtime_sec,n_cam_events,CBR_mean,AoI_mean,PDR_mean,energy_efficiency,ETSI_compliance,timestamp
DuelingDQN,80,42,0.44,2005,0.0075,1934.94,87.97,0.2803,100.0,1785735399.550984
DuelingDQN,66,42,0.5,2005,0.0075,1934.94,91.75,0.2803,100.0,1785735399.5591
DuelingDQN,60,42,0.5,2005,0.0075,1934.94,93.28,0.2803,100.0,1785735399.559209
DuelingDQN,70,42,0.49,2005,0.0075,1934.94,90.53,0.2803,100.0,1785735399.5631564
DuelingDQN,62,42,0.51,2005,0.0075,1934.94,92.29,0.2803,100.0,1785735399.563382
DuelingDQN,76,42,0.48,2005,0.0075,1934.94,89.14,0.2803,100.0,1785735399.5703957
DuelingDQN,78,42,0.48,2005,0.0075,1934.94,88.1,0.2803,100.0,1785735399.5790272
DuelingDQN,84,42,0.45,2005,0.0075,1934.94,87.64,0.2803,100.0,1785735399.585554
DuelingDQN,86,42,0.5,2005,0.0075,1934.94,86.6,0.2803,100.0,1785735399.633278
DuelingDQN,82,42,0.53,2005,0.0075,1934.94,87.26,0.2803,100.0,1785735399.6513903
DuelingDQN,88,42,0.5,2005,0.0075,1934.94,86.09,0.2803,100.0,1785735399.6943164
DuelingDQN,65,42,0.44,2005,0.0075,1934.94,92.19,0.2803,100.0,1785735399.9676564
DuelingDQN,69,42,0.48,2005,0.0075,1934.94,90.73,0.2803,100.0,1785735399.9779532
DuelingDQN,59,42,0.45,2005,0.0075,1934.94,93.25,0.2803,100.0,1785735399.9791975
DuelingDQN,73,42,0.48,2005,0.0075,1934.94,89.72,0.2803,100.0,1785735399.9856658
DuelingDQN,57,42,0.48,2005,0.0075,1934.94,93.68,0.2803,100.0,1785735400.002264
DuelingDQN,71,42,0.44,2005,0.0075,1934.94,89.81,0.2803,100.0,1785735400.005937
DuelingDQN,75,42,0.47,2005,0.0075,1934.94,88.84,0.2803,100.0,1785735400.009354
DuelingDQN,51,42,0.47,2005,0.0075,1934.94,94.76,0.2803,100.0,1785735400.02225
DuelingDQN,79,42,0.44,2005,0.0075,1934.94,88.2,0.2803,100.0,1785735400.0235455
DuelingDQN,55,42,0.5,2005,0.0075,1934.94,93.83,0.2803,100.0,1785735400.0309863
DuelingDQN,67,42,0.47,2005,0.0075,1934.94,91.78,0.2803,100.0,1785735400.0310466
DuelingDQN,63,42,0.47,2005,0.0075,1934.94,92.72,0.2803,100.0,1785735400.0334492
DuelingDQN,61,42,0.47,2005,0.0075,1934.94,92.66,0.2803,100.0,1785735400.0379567
DuelingDQN,81,42,0.49,2005,0.0075,1934.94,87.9,0.2803,100.0,1785735400.0388043
DuelingDQN,85,42,0.46,2005,0.0075,1934.94,86.93,0.2803,100.0,1785735400.0445445
DuelingDQN,53,42,0.5,2005,0.0075,1934.94,94.67,0.2803,100.0,1785735400.0450826
DuelingDQN,77,42,0.5,2005,0.0075,1934.94,88.57,0.2803,100.0,1785735400.0675917
DuelingDQN,83,42,0.42,2005,0.0075,1934.94,86.64,0.2803,100.0,1785735400.0715892
DuelingDQN,87,42,0.46,2005,0.0075,1934.94,86.07,0.2803,100.0,1785735400.091945
DuelingDQN,89,42,0.42,2005,0.0075,1934.94,85.85,0.2803,100.0,1785735400.1183574
DuelingDQN,90,42,0.3,2005,0.0075,1934.94,85.52,0.2803,100.0,1785735400.266921
DuelingDQN,94,42,0.3,2005,0.0075,1934.94,84.27,0.2803,100.0,1785735400.2774367
DuelingDQN,96,42,0.29,2005,0.0075,1934.94,84.61,0.2803,100.0,1785735400.2789674
DuelingDQN,92,42,0.3,2005,0.0075,1934.94,85.17,0.2803,100.0,1785735400.2798293
DuelingDQN,100,42,0.28,2005,0.0075,1934.94,83.4,0.2803,100.0,1785735400.2850726
DuelingDQN,98,42,0.29,2005,0.0075,1934.94,84.23,0.2803,100.0,1785735400.298602
DuelingDQN,91,42,0.26,2005,0.0075,1934.94,85.32,0.2803,100.0,1785735400.5267997
DuelingDQN,95,42,0.25,2005,0.0075,1934.94,84.52,0.2803,100.0,1785735400.528951
DuelingDQN,93,42,0.25,2005,0.0075,1934.94,85.22,0.2803,100.0,1785735400.5324636
DuelingDQN,97,42,0.26,2005,0.0075,1934.94,84.61,0.2803,100.0,1785735400.5376868
DuelingDQN,99,42,0.25,2005,0.0075,1934.94,83.55,0.2803,100.0,1785735400.553042
MoEDQN,46,42,0.41,2005,0.0075,1934.94,96.4,0.2803,100.0,1785735401.023403
MoEDQN,28,42,0.42,2005,0.0075,1934.94,99.87,0.2803,100.0,1785735401.027874
MoEDQN,12,42,0.42,2005,0.0075,1934.94,99.75,0.2803,100.0,1785735401.029688
MoEDQN,48,42,0.43,2005,0.0075,1934.94,95.15,0.2803,100.0,1785735401.0346277
MoEDQN,24,42,0.43,2005,0.0075,1934.94,99.54,0.2803,100.0,1785735401.0371566
MoEDQN,32,42,0.43,2005,0.0075,1934.94,99.6,0.2803,100.0,1785735401.0392487
MoEDQN,36,42,0.44,2005,0.0075,1934.94,98.43,0.2803,100.0,1785735401.0436692
MoEDQN,22,42,0.44,2005,0.0075,1934.94,100.0,0.2803,100.0,1785735401.0474842
MoEDQN,34,42,0.44,2005,0.0075,1934.94,99.11,0.2803,100.0,1785735401.0477424
MoEDQN,20,42,0.45,2005,0.0075,1934.94,99.94,0.2803,100.0,1785735401.0590763
MoEDQN,38,42,0.45,2005,0.0075,1934.94,97.89,0.2803,100.0,1785735401.0595858
MoEDQN,16,42,0.45,2005,0.0075,1934.94,99.54,0.2803,100.0,1785735401.0603616
MoEDQN,18,42,0.46,2005,0.0075,1934.94,100.0,0.2803,100.0,1785735401.0676763
MoEDQN,30,42,0.46,2005,0.0075,1934.94,100.0,0.2803,100.0,1785735401.0690782
MoEDQN,42,42,0.47,2005,0.0075,1934.94,97.85,0.2803,100.0,1785735401.080623
MoEDQN,10,42,0.48,2005,0.0075,1934.94,100.0,0.2803,100.0,1785735401.0840974
MoEDQN,14,42,0.48,2005,0.0075,1934.94,100.0,0.2803,100.0,1785735401.0841131
MoEDQN,44,42,0.48,2005,0.0075,1934.94,96.77,0.2803,100.0,1785735401.0915103
MoEDQN,26,42,0.49,2005,0.0075,1934.94,100.0,0.2803,100.0,1785735401.0918972
MoEDQN,40,42,0.5,2005,0.0075,1934.94,98.3,0.2803,100.0,1785735401.1060312
MoEDQN,47,42,0.44,2005,0.0075,1934.94,96.24,0.2803,100.0,1785735401.462903
MoEDQN,29,42,0.44,2005,0.0075,1934.94,98.81,0.2803,100.0,1785735401.467526
MoEDQN,33,42,0.43,2005,0.0075,1934.94,98.99,0.2803,100.0,1785735401.4722447
MoEDQN,13,42,0.44,2005,0.0075,1934.94,99.41,0.2803,100.0,1785735401.4737542
MoEDQN,25,42,0.44,2005,0.0075,1934.94,100.0,0.2803,100.0,1785735401.4746163
MoEDQN,49,42,0.44,2005,0.0075,1934.94,94.69,0.2803,100.0,1785735401.478993
MoEDQN,21,42,0.43,2005,0.0075,1934.94,99.78,0.2803,100.0,1785735401.4920835
MoEDQN,37,42,0.46,2005,0.0075,1934.94,97.96,0.2803,100.0,1785735401.502126
MoEDQN,35,42,0.47,2005,0.0075,1934.94,98.81,0.2803,100.0,1785735401.517341
MoEDQN,31,42,0.46,2005,0.0075,1934.94,100.0,0.2803,100.0,1785735401.533177
MoEDQN,43,42,0.45,2005,0.0075,1934.94,96.49,0.2803,100.0,1785735401.533743
MoEDQN,39,42,0.48,2005,0.0075,1934.94,97.78,0.2803,100.0,1785735401.5361862
MoEDQN,11,42,0.45,2005,0.0075,1934.94,100.0,0.2803,100.0,1785735401.5397904
MoEDQN,23,42,0.5,2005,0.0075,1934.94,99.49,0.2803,100.0,1785735401.5440528
MoEDQN,17,42,0.49,2005,0.0075,1934.94,100.0,0.2803,100.0,1785735401.5492165
MoEDQN,15,42,0.47,2005,0.0075,1934.94,100.0,0.2803,100.0,1785735401.559419
MoEDQN,19,42,0.5,2005,0.0075,1934.94,100.0,0.2803,100.0,1785735401.5682845
MoEDQN,45,42,0.49,2005,0.0075,1934.94,97.83,0.2803,100.0,1785735401.5830762
MoEDQN,41,42,0.48,2005,0.0075,1934.94,97.71,0.2803,100.0,1785735401.5861251
MoEDQN,27,42,0.54,2005,0.0075,1934.94,99.86,0.2803,100.0,1785735401.6372342
MoEDQN,60,42,0.45,2005,0.0075,1934.94,92.62,0.2803,100.0,1785735401.9288497
MoEDQN,50,42,0.49,2005,0.0075,1934.94,94.97,0.2803,100.0,1785735401.9589388
MoEDQN,56,42,0.48,2005,0.0075,1934.94,94.03,0.2803,100.0,1785735401.9597397
MoEDQN,58,42,0.49,2005,0.0075,1934.94,92.36,0.2803,100.0,1785735401.9627173
MoEDQN,52,42,0.5,2005,0.0075,1934.94,94.98,0.2803,100.0,1785735401.9653645
MoEDQN,62,42,0.47,2005,0.0075,1934.94,92.17,0.2803,100.0,1785735401.965649
MoEDQN,54,42,0.51,2005,0.0075,1934.94,93.77,0.2803,100.0,1785735401.9816449
MoEDQN,64,42,0.48,2005,0.0075,1934.94,91.58,0.2803,100.0,1785735401.982608
MoEDQN,74,42,0.44,2005,0.0075,1934.94,89.66,0.2803,100.0,1785735401.985879
MoEDQN,80,42,0.44,2005,0.0075,1934.94,87.8,0.2803,100.0,1785735401.9967434
MoEDQN,66,42,0.48,2005,0.0075,1934.94,91.17,0.2803,100.0,1785735401.9969456
MoEDQN,70,42,0.46,2005,0.0075,1934.94,89.97,0.2803,100.0,1785735401.9996753
MoEDQN,68,42,0.47,2005,0.0075,1934.94,90.0,0.2803,100.0,1785735402.005082
MoEDQN,86,42,0.44,2005,0.0075,1934.94,86.81,0.2803,100.0,1785735402.029021
MoEDQN,78,42,0.48,2005,0.0075,1934.94,88.83,0.2803,100.0,1785735402.0292113
MoEDQN,82,42,0.47,2005,0.0075,1934.94,87.32,0.2803,100.0,1785735402.0386765
MoEDQN,76,42,0.52,2005,0.0075,1934.94,88.97,0.2803,100.0,1785735402.0606897
MoEDQN,72,42,0.53,2005,0.0075,1934.94,89.69,0.2803,100.0,1785735402.0682397
MoEDQN,84,42,0.52,2005,0.0075,1934.94,86.49,0.2803,100.0,1785735402.1026306
MoEDQN,88,42,0.49,2005,0.0075,1934.94,86.39,0.2803,100.0,1785735402.132844
MoEDQN,61,42,0.46,2005,0.0075,1934.94,92.03,0.2803,100.0,1785735402.395646
MoEDQN,59,42,0.48,2005,0.0075,1934.94,92.75,0.2803,100.0,1785735402.440762
MoEDQN,63,42,0.48,2005,0.0075,1934.94,92.8,0.2803,100.0,1785735402.4432366
MoEDQN,55,42,0.47,2005,0.0075,1934.94,95.12,0.2803,100.0,1785735402.4492009
MoEDQN,57,42,0.49,2005,0.0075,1934.94,92.99,0.2803,100.0,1785735402.4540403
MoEDQN,53,42,0.49,2005,0.0075,1934.94,94.84,0.2803,100.0,1785735402.4583375
MoEDQN,75,42,0.47,2005,0.0075,1934.94,88.98,0.2803,100.0,1785735402.459212
MoEDQN,69,42,0.46,2005,0.0075,1934.94,89.9,0.2803,100.0,1785735402.462614
MoEDQN,65,42,0.48,2005,0.0075,1934.94,91.74,0.2803,100.0,1785735402.466898
MoEDQN,51,42,0.51,2005,0.0075,1934.94,94.98,0.2803,100.0,1785735402.4676588
MoEDQN,67,42,0.47,2005,0.0075,1934.94,91.25,0.2803,100.0,1785735402.4679227
MoEDQN,71,42,0.47,2005,0.0075,1934.94,90.05,0.2803,100.0,1785735402.4726586
MoEDQN,81,42,0.47,2005,0.0075,1934.94,87.96,0.2803,100.0,1785735402.4727173
MoEDQN,83,42,0.47,2005,0.0075,1934.94,86.68,0.2803,100.0,1785735402.5102758
MoEDQN,87,42,0.49,2005,0.0075,1934.94,85.43,0.2803,100.0,1785735402.5168283
MoEDQN,79,42,0.52,2005,0.0075,1934.94,88.92,0.2803,100.0,1785735402.5482223
MoEDQN,85,42,0.45,2005,0.0075,1934.94,86.7,0.2803,100.0,1785735402.5551057
MoEDQN,73,42,0.49,2005,0.0075,1934.94,90.0,0.2803,100.0,1785735402.5561028
MoEDQN,77,42,0.5,2005,0.0075,1934.94,88.67,0.2803,100.0,1785735402.5572228
MoEDQN,89,42,0.46,2005,0.0075,1934.94,86.86,0.2803,100.0,1785735402.5892873
MoEDQN,90,42,0.32,2005,0.0075,1934.94,85.69,0.2803,100.0,1785735402.718837
MoEDQN,94,42,0.29,2005,0.0075,1934.94,84.19,0.2803,100.0,1785735402.735011
MoEDQN,98,42,0.28,2005,0.0075,1934.94,82.7,0.2803,100.0,1785735402.738444
MoEDQN,96,42,0.3,2005,0.0075,1934.94,84.21,0.2803,100.0,1785735402.7478242
MoEDQN,92,42,0.32,2005,0.0075,1934.94,86.06,0.2803,100.0,1785735402.7601242
MoEDQN,100,42,0.3,2005,0.0075,1934.94,82.65,0.2803,100.0,1785735402.764442
MoEDQN,91,42,0.26,2005,0.0075,1934.94,85.61,0.2803,100.0,1785735402.975118
MoEDQN,95,42,0.25,2005,0.0075,1934.94,83.05,0.2803,100.0,1785735402.9893584
MoEDQN,99,42,0.25,2005,0.0075,1934.94,84.54,0.2803,100.0,1785735402.9893806
MoEDQN,93,42,0.25,2005,0.0075,1934.94,85.42,0.2803,100.0,1785735403.010364
MoEDQN,97,42,0.26,2005,0.0075,1934.94,84.67,0.2803,100.0,1785735403.0131276
Proposed,14,42,0.48,2005,0.0075,332.872,99.64,14.0472,100.0,1785735403.5497956
Proposed,24,42,0.5,2005,0.0075,332.872,100.0,14.0472,100.0,1785735403.570387
Proposed,16,42,0.52,2005,0.0075,332.872,99.39,14.0472,100.0,1785735403.5868132
Proposed,12,42,0.52,2005,0.0075,332.872,100.0,14.0472,100.0,1785735403.587158
Proposed,22,42,0.52,2005,0.0075,332.872,99.72,14.0472,100.0,1785735403.5878928
Proposed,34,42,0.52,2005,0.0075,332.872,99.67,14.0472,100.0,1785735403.593253
Proposed,40,42,0.53,2005,0.0075,332.872,98.97,14.0472,100.0,1785735403.5943058
Proposed,30,42,0.53,2005,0.0075,332.872,99.24,14.0472,100.0,1785735403.594324
Proposed,44,42,0.53,2005,0.0075,332.872,98.25,14.0472,100.0,1785735403.6001203
Proposed,36,42,0.53,2005,0.0075,332.872,98.99,14.0472,100.0,1785735403.6029403
Proposed,26,42,0.53,2005,0.0075,332.872,99.96,14.0472,100.0,1785735403.6029975
Proposed,20,42,0.54,2005,0.0075,332.872,100.0,14.0472,100.0,1785735403.606842
Proposed,42,42,0.54,2005,0.0075,332.872,98.53,14.0472,100.0,1785735403.6100037
Proposed,46,42,0.54,2005,0.0075,332.872,98.51,14.0472,100.0,1785735403.6139448
Proposed,28,42,0.55,2005,0.0075,332.872,99.84,14.0472,100.0,1785735403.6166656
Proposed,38,42,0.55,2005,0.0075,332.872,98.16,14.0472,100.0,1785735403.6204476
Proposed,32,42,0.57,2005,0.0075,332.872,99.75,14.0472,100.0,1785735403.6339464
Proposed,18,42,0.58,2005,0.0075,332.872,99.36,14.0472,100.0,1785735403.6487453
Proposed,48,42,0.58,2005,0.0075,332.872,97.06,14.0472,100.0,1785735403.6555753
Proposed,10,42,0.62,2005,0.0075,332.872,100.0,14.0472,100.0,1785735403.6854513
Proposed,31,42,0.5,2005,0.0075,332.872,100.0,14.0472,100.0,1785735404.094776
Proposed,35,42,0.51,2005,0.0075,332.872,99.77,14.0472,100.0,1785735404.101473
Proposed,15,42,0.56,2005,0.0075,332.872,99.88,14.0472,100.0,1785735404.107576
Proposed,17,42,0.52,2005,0.0075,332.872,99.81,14.0472,100.0,1785735404.112995
Proposed,23,42,0.53,2005,0.0075,332.872,99.66,14.0472,100.0,1785735404.1192136
Proposed,13,42,0.53,2005,0.0075,332.872,100.0,14.0472,100.0,1785735404.1194384
Proposed,37,42,0.52,2005,0.0075,332.872,99.01,14.0472,100.0,1785735404.126977
Proposed,33,42,0.5,2005,0.0075,332.872,100.0,14.0472,100.0,1785735404.1395917
Proposed,25,42,0.57,2005,0.0075,332.872,100.0,14.0472,100.0,1785735404.1404002
Proposed,45,42,0.55,2005,0.0075,332.872,98.37,14.0472,100.0,1785735404.152043
Proposed,41,42,0.58,2005,0.0075,332.872,98.67,14.0472,100.0,1785735404.179924
Proposed,49,42,0.53,2005,0.0075,332.872,97.91,14.0472,100.0,1785735404.1830354
Proposed,29,42,0.57,2005,0.0075,332.872,100.0,14.0472,100.0,1785735404.1833444
Proposed,27,42,0.59,2005,0.0075,332.872,100.0,14.0472,100.0,1785735404.1935155
Proposed,43,42,0.58,2005,0.0075,332.872,98.24,14.0472,100.0,1785735404.1945071
Proposed,39,42,0.57,2005,0.0075,332.872,99.31,14.0472,100.0,1785735404.1948962
Proposed,19,42,0.55,2005,0.0075,332.872,100.0,14.0472,100.0,1785735404.2058587
Proposed,47,42,0.6,2005,0.0075,332.872,98.23,14.0472,100.0,1785735404.21808
Proposed,21,42,0.61,2005,0.0075,332.872,100.0,14.0472,100.0,1785735404.2217803
Proposed,11,42,0.55,2005,0.0075,332.872,100.0,14.0472,100.0,1785735404.2356288
Proposed,50,42,0.52,2005,0.0075,332.872,96.65,14.0472,100.0,1785735404.616605
Proposed,52,42,0.54,2005,0.0075,332.872,97.83,14.0472,100.0,1785735404.643185
Proposed,54,42,0.56,2005,0.0075,332.872,97.63,14.0472,100.0,1785735404.6701422
Proposed,60,42,0.55,2005,0.0075,332.872,96.57,14.0472,100.0,1785735404.6722665
Proposed,56,42,0.58,2005,0.0075,332.872,96.78,14.0472,100.0,1785735404.6913445
Proposed,58,42,0.57,2005,0.0075,332.872,96.39,14.0472,100.0,1785735404.6938138
Proposed,62,42,0.59,2005,0.0075,332.872,96.4,14.0472,100.0,1785735404.7138717
Proposed,70,42,0.55,2005,0.0075,332.872,94.78,14.0472,100.0,1785735404.7260096
Proposed,64,42,0.59,2005,0.0075,332.872,95.91,14.0472,100.0,1785735404.7342951
Proposed,74,42,0.55,2005,0.0075,332.872,95.1,14.0472,100.0,1785735404.7386842
Proposed,66,42,0.6,2005,0.0075,332.872,95.11,14.0472,100.0,1785735404.7431235
Proposed,72,42,0.57,2005,0.0075,332.872,94.63,14.0472,100.0,1785735404.7520444
Proposed,68,42,0.6,2005,0.0075,332.872,96.23,14.0472,100.0,1785735404.7557862
Proposed,80,42,0.56,2005,0.0075,332.872,95.19,14.0472,100.0,1785735404.7592366
Proposed,78,42,0.57,2005,0.0075,332.872,93.69,14.0472,100.0,1785735404.768865
Proposed,84,42,0.55,2005,0.0075,332.872,93.37,14.0472,100.0,1785735404.769601
Proposed,82,42,0.58,2005,0.0075,332.872,93.27,14.0472,100.0,1785735404.782792
Proposed,86,42,0.58,2005,0.0075,332.872,92.76,14.0472,100.0,1785735404.8019578
Proposed,76,42,0.62,2005,0.0075,332.872,94.51,14.0472,100.0,1785735404.8162203
Proposed,88,42,0.61,2005,0.0075,332.872,93.42,14.0472,100.0,1785735404.84493
Proposed,53,42,0.57,2005,0.0075,332.872,96.06,14.0472,100.0,1785735405.2163427
Proposed,71,42,0.49,2005,0.0075,332.872,94.27,14.0472,100.0,1785735405.2211666
Proposed,51,42,0.61,2005,0.0075,332.872,97.22,14.0472,100.0,1785735405.224632
Proposed,57,42,0.55,2005,0.0075,332.872,97.57,14.0472,100.0,1785735405.24667
Proposed,59,42,0.56,2005,0.0075,332.872,96.86,14.0472,100.0,1785735405.2527666
Proposed,55,42,0.6,2005,0.0075,332.872,96.76,14.0472,100.0,1785735405.2692122
Proposed,65,42,0.54,2005,0.0075,332.872,96.35,14.0472,100.0,1785735405.2738376
Proposed,61,42,0.6,2005,0.0075,332.872,96.21,14.0472,100.0,1785735405.2750256
Proposed,85,42,0.51,2005,0.0075,332.872,93.21,14.0472,100.0,1785735405.277526
Proposed,69,42,0.52,2005,0.0075,332.872,95.39,14.0472,100.0,1785735405.2811103
Proposed,63,42,0.57,2005,0.0075,332.872,95.66,14.0472,100.0,1785735405.285402
Proposed,81,42,0.54,2005,0.0075,332.872,93.44,14.0472,100.0,1785735405.2964451
Proposed,73,42,0.55,2005,0.0075,332.872,94.38,14.0472,100.0,1785735405.304123
Proposed,67,42,0.57,2005,0.0075,332.872,95.43,14.0472,100.0,1785735405.3110533
Proposed,79,42,0.55,2005,0.0075,332.872,93.87,14.0472,100.0,1785735405.3228772
Proposed,77,42,0.52,2005,0.0075,332.872,95.04,14.0472,100.0,1785735405.335086
Proposed,75,42,0.61,2005,0.0075,332.872,94.61,14.0472,100.0,1785735405.345367
Proposed,87,42,0.56,2005,0.0075,332.872,92.09,14.0472,100.0,1785735405.3628528
Proposed,89,42,0.52,2005,0.0075,332.872,93.32,14.0472,100.0,1785735405.363531
Proposed,83,42,0.58,2005,0.0075,332.872,94.24,14.0472,100.0,1785735405.3692112
Proposed,90,42,0.36,2005,0.0075,332.872,92.79,14.0472,100.0,1785735405.579861
Proposed,92,42,0.36,2005,0.0075,332.872,91.98,14.0472,100.0,1785735405.581321
Proposed,100,42,0.31,2005,0.0075,332.872,92.01,14.0472,100.0,1785735405.584872
Proposed,98,42,0.33,2005,0.0075,332.872,92.13,14.0472,100.0,1785735405.5856278
Proposed,94,42,0.36,2005,0.0075,332.872,92.17,14.0472,100.0,1785735405.5863402
Proposed,96,42,0.34,2005,0.0075,332.872,92.32,14.0472,100.0,1785735405.5889063
Proposed,97,42,0.29,2005,0.0075,332.872,92.57,14.0472,100.0,1785735405.8831534
Proposed,91,42,0.3,2005,0.0075,332.872,93.28,14.0472,100.0,1785735405.883389
Proposed,95,42,0.3,2005,0.0075,332.872,93.21,14.0472,100.0,1785735405.8834002
Proposed,93,42,0.31,2005,0.0075,332.872,92.86,14.0472,100.0,1785735405.887754
Proposed,99,42,0.3,2005,0.0075,332.872,90.76,14.0472,100.0,1785735405.890435
ResNetMoEDQN,26,42,0.39,2005,0.0075,1934.94,99.99,0.2803,100.0,1785735406.3294566
ResNetMoEDQN,48,42,0.41,2005,0.0075,1934.94,97.52,0.2803,100.0,1785735406.3525815
ResNetMoEDQN,38,42,0.42,2005,0.0075,1934.94,97.7,0.2803,100.0,1785735406.3603456
ResNetMoEDQN,20,42,0.42,2005,0.0075,1934.94,100.0,0.2803,100.0,1785735406.3631914
ResNetMoEDQN,44,42,0.42,2005,0.0075,1934.94,98.97,0.2803,100.0,1785735406.364999
ResNetMoEDQN,30,42,0.43,2005,0.0075,1934.94,99.89,0.2803,100.0,1785735406.367407
ResNetMoEDQN,18,42,0.43,2005,0.0075,1934.94,99.3,0.2803,100.0,1785735406.3758185
ResNetMoEDQN,12,42,0.43,2005,0.0075,1934.94,100.0,0.2803,100.0,1785735406.376212
ResNetMoEDQN,10,42,0.43,2005,0.0075,1934.94,99.7,0.2803,100.0,1785735406.3765087
ResNetMoEDQN,14,42,0.44,2005,0.0075,1934.94,99.67,0.2803,100.0,1785735406.3770869
ResNetMoEDQN,24,42,0.44,2005,0.0075,1934.94,100.0,0.2803,100.0,1785735406.379432
ResNetMoEDQN,22,42,0.44,2005,0.0075,1934.94,98.52,0.2803,100.0,1785735406.3821535
ResNetMoEDQN,28,42,0.44,2005,0.0075,1934.94,99.6,0.2803,100.0,1785735406.3857768
ResNetMoEDQN,42,42,0.45,2005,0.0075,1934.94,98.79,0.2803,100.0,1785735406.387715
ResNetMoEDQN,46,42,0.45,2005,0.0075,1934.94,97.71,0.2803,100.0,1785735406.3893538
ResNetMoEDQN,16,42,0.45,2005,0.0075,1934.94,99.75,0.2803,100.0,1785735406.3941514
ResNetMoEDQN,40,42,0.47,2005,0.0075,1934.94,98.17,0.2803,100.0,1785735406.4095716
ResNetMoEDQN,34,42,0.48,2005,0.0075,1934.94,99.59,0.2803,100.0,1785735406.4233224
ResNetMoEDQN,36,42,0.49,2005,0.0075,1934.94,99.15,0.2803,100.0,1785735406.4322507
ResNetMoEDQN,32,42,0.51,2005,0.0075,1934.94,99.83,0.2803,100.0,1785735406.4545932
ResNetMoEDQN,43,42,0.41,2005,0.0075,1934.94,98.39,0.2803,100.0,1785735406.7982886
ResNetMoEDQN,31,42,0.43,2005,0.0075,1934.94,99.94,0.2803,100.0,1785735406.7998152
ResNetMoEDQN,49,42,0.45,2005,0.0075,1934.94,97.63,0.2803,100.0,1785735406.8079183
ResNetMoEDQN,19,42,0.44,2005,0.0075,1934.94,99.68,0.2803,100.0,1785735406.8180804
ResNetMoEDQN,45,42,0.45,2005,0.0075,1934.94,98.03,0.2803,100.0,1785735406.8193882
ResNetMoEDQN,11,42,0.44,2005,0.0075,1934.94,100.0,0.2803,100.0,1785735406.82172
ResNetMoEDQN,27,42,0.49,2005,0.0075,1934.94,99.71,0.2803,100.0,1785735406.8252304
ResNetMoEDQN,15,42,0.45,2005,0.0075,1934.94,100.0,0.2803,100.0,1785735406.8320775
ResNetMoEDQN,47,42,0.44,2005,0.0075,1934.94,98.47,0.2803,100.0,1785735406.8336322
ResNetMoEDQN,39,42,0.47,2005,0.0075,1934.94,98.89,0.2803,100.0,1785735406.8343997
ResNetMoEDQN,21,42,0.47,2005,0.0075,1934.94,99.43,0.2803,100.0,1785735406.8358383
ResNetMoEDQN,29,42,0.46,2005,0.0075,1934.94,100.0,0.2803,100.0,1785735406.8464203
ResNetMoEDQN,17,42,0.46,2005,0.0075,1934.94,99.77,0.2803,100.0,1785735406.851111
ResNetMoEDQN,25,42,0.47,2005,0.0075,1934.94,99.51,0.2803,100.0,1785735406.8523736
ResNetMoEDQN,23,42,0.47,2005,0.0075,1934.94,100.0,0.2803,100.0,1785735406.8569312
ResNetMoEDQN,41,42,0.45,2005,0.0075,1934.94,98.03,0.2803,100.0,1785735406.8610146
ResNetMoEDQN,13,42,0.49,2005,0.0075,1934.94,100.0,0.2803,100.0,1785735406.872251
ResNetMoEDQN,33,42,0.42,2005,0.0075,1934.94,100.0,0.2803,100.0,1785735406.8776174
ResNetMoEDQN,35,42,0.46,2005,0.0075,1934.94,99.33,0.2803,100.0,1785735406.886812
ResNetMoEDQN,37,42,0.48,2005,0.0075,1934.94,99.64,0.2803,100.0,1785735406.9097457
ResNetMoEDQN,56,42,0.45,2005,0.0075,1934.94,96.97,0.2803,100.0,1785735407.2661142
ResNetMoEDQN,52,42,0.48,2005,0.0075,1934.94,97.39,0.2803,100.0,1785735407.2805583
ResNetMoEDQN,50,42,0.48,2005,0.0075,1934.94,97.77,0.2803,100.0,1785735407.282448
ResNetMoEDQN,54,42,0.47,2005,0.0075,1934.94,96.62,0.2803,100.0,1785735407.2838762
ResNetMoEDQN,74,42,0.45,2005,0.0075,1934.94,94.6,0.2803,100.0,1785735407.2993174
ResNetMoEDQN,64,42,0.47,2005,0.0075,1934.94,95.56,0.2803,100.0,1785735407.30522
ResNetMoEDQN,58,42,0.49,2005,0.0075,1934.94,96.42,0.2803,100.0,1785735407.306408
ResNetMoEDQN,66,42,0.47,2005,0.0075,1934.94,95.24,0.2803,100.0,1785735407.3064334
ResNetMoEDQN,70,42,0.48,2005,0.0075,1934.94,95.04,0.2803,100.0,1785735407.3180487
ResNetMoEDQN,72,42,0.47,2005,0.0075,1934.94,95.23,0.2803,100.0,1785735407.3200507
ResNetMoEDQN,78,42,0.47,2005,0.0075,1934.94,95.02,0.2803,100.0,1785735407.3280215
ResNetMoEDQN,84,42,0.45,2005,0.0075,1934.94,93.88,0.2803,100.0,1785735407.3302364
ResNetMoEDQN,62,42,0.5,2005,0.0075,1934.94,96.85,0.2803,100.0,1785735407.331479
ResNetMoEDQN,60,42,0.51,2005,0.0075,1934.94,96.16,0.2803,100.0,1785735407.3336911
ResNetMoEDQN,76,42,0.48,2005,0.0075,1934.94,94.93,0.2803,100.0,1785735407.3355713
ResNetMoEDQN,80,42,0.48,2005,0.0075,1934.94,94.7,0.2803,100.0,1785735407.3376508
