Time,VehicleID,X,Y,Z,State
259.0,V2,6582.9,12780.1,150.0,CRUISE
259.0,V3,15395.8,2746.5,200.0,CRUISE
259.0,V4,8163.4,10212.8,150.0,CRUISE
260.0,V1,6308.5,13256.8,150.0,CRUISE
260.0,V2,6558.0,12823.5,150.0,CRUISE
260.0,V3,15407.8,2750.0,200.0,CRUISE
260.0,V4,8188.8,10169.7,150.0,CRUISE
261.0,V1,6283.6,13300.1,150.0,CRUISE
261.0,V2,6533.0,12866.8,150.0,CRUISE
261.0,V3,15417.4,2752.9,200.0,CRUISE
261.0,V4,8214.2,10126.6,150.0,CRUISE
262.0,V1,6258.6,13343.4,150.0,CRUISE
262.0,V2,6508.1,12910.1,150.0,CRUISE
262.0,V3,15424.6,2755.0,200.0,CRUISE
262.0,V4,8239.6,10083.5,150.0,CRUISE
263.0,V1,6233.7,13386.8,150.0,CRUISE
263.0,V2,6483.2,12953.5,150.0,CRUISE
263.0,V3,15429.3,2756.4,200.0,CRUISE
263.0,V4,8265.0,10040.5,150.0,CRUISE
264.0,V1,6208.7,13430.1,150.0,CRUISE
264.0,V2,6458.2,12996.8,150.0,CRUISE
264.0,V3,15431.7,2757.1,200.0,CRUISE
264.0,V4,8290.4,9997.4,150.0,CRUISE
265.0,V1,6183.8,13473.4,150.0,CRUISE
265.0,V2,6433.3,13040.1,150.0,CRUISE
265.0,V3,15431.7,2757.1,200.0,CRUISE
265.0,V4,8315.8,9954.3,150.0,CRUISE
266.0,V1,6158.9,13516.8,150.0,CRUISE
266.0,V2,6408.3,13083.5,150.0,CRUISE
266.0,V3,15429.3,2756.4,200.0,CRUISE
266.0,V4,8341.1,9911.2,150.0,CRUISE
267.0,V1,6133.9,13560.1,150.0,CRUISE
267.0,V2,6383.4,13126.8,150.0,CRUISE
267.0,V3,15424.6,2755.0,200.0,CRUISE
267.0,V4,8366.5,9868.2,150.0,CRUISE
268.0,V1,6109.0,13603.4,150.0,CRUISE
268.0,V2,6358.4,13170.1,150.0,CRUISE
268.0,V3,15417.4,2752.9,200.0,CRUISE
268.0,V4,8391.9,9825.1,150.0,CRUISE
269.0,V1,6084.0,13646.8,150.0,CRUISE
269.0,V2,6333.5,13213.4,150.0,CRUISE
269.0,V3,15407.8,2750.0,200.0,CRUISE
269.0,V4,8417.3,9782.0,150.0,CRUISE
270.0,V1,6059.1,13690.1,150.0,CRUISE
270.0,V2,6308.5,13256.8,150.0,CRUISE
270.0,V3,15395.8,2746.5,200.0,CRUISE
270.0,V4,8442.7,9738.9,150.0,CRUISE
271.0,V1,6034.1,13733.4,150.0,CRUISE
271.0,V2,6283.6,13300.1,150.0,CRUISE
271.0,V3,15381.4,2742.3,200.0,CRUISE
271.0,V4,8468.1,9695.9,150.0,CRUISE
272.0,V1,6009.2,13776.8,150.0,CRUISE
272.0,V2,6258.6,13343.4,150.0,CRUISE
272.0,V3,15364.6,2737.4,200.0,CRUISE
272.0,V4,8493.5,9652.8,150.0,CRUISE
273.0,V1,5984.2,13820.1,150.0,CRUISE
273.0,V2,6233.7,13386.8,150.0,CRUISE
273.0,V3,15345.4,2731.7,200.0,CRUISE
273.0,V4,8518.9,9609.7,150.0,CRUISE
274.0,V1,5959.3,13863.4,150.0,CRUISE
274.0,V2,6208.7,13430.1,150.0,CRUISE
274.0,V3,15323.8,2725.4,200.0,CRUISE
274.0,V4,8544.3,9566.6,150.0,CRUISE
275.0,V1,5934.3,13906.8,150.0,CRUISE
275.0,V2,6183.8,13473.4,150.0,CRUISE
275.0,V3,15299.8,2718.3,200.0,CRUISE
275.0,V4,8569.7,9523.6,150.0,CRUISE
276.0,V1,5909.4,13950.1,150.0,CRUISE
276.0,V2,6158.9,13516.8,150.0,CRUISE
276.0,V3,15273.4,2710.5,200.0,CRUISE
276.0,V4,8595.0,9480.5,150.0,CRUISE
277.0,V1,5884.4,13993.4,150.0,CRUISE
277.0,V2,6133.9,13560.1,150.0,CRUISE
277.0,V3,15244.7,2702.1,200.0,CRUISE
277.0,V4,8620.4,9437.4,150.0,CRUISE
278.0,V1,5859.5,14036.8,150.0,CRUISE
278.0,V2,6109.0,13603.4,150.0,CRUISE
278.0,V3,15213.5,2692.9,200.0,CRUISE
278.0,V4,8645.8,9394.4,150.0,CRUISE
279.0,V1,5834.5,14080.1,150.0,CRUISE
279.0,V2,6084.0,13646.8,150.0,CRUISE
279.0,V3,15179.9,2683.0,200.0,CRUISE
279.0,V4,8671.2,9351.3,150.0,CRUISE
280.0,V1,5809.6,14123.4,150.0,CRUISE
280.0,V2,6059.1,13690.1,150.0,CRUISE
280.0,V3,15148.7,2673.9,200.0,CRUISE
280.0,V4,8696.6,9308.2,150.0,CRUISE
281.0,V1,5784.7,14166.8,150.0,CRUISE
281.0,V2,6034.1,13733.4,150.0,CRUISE
281.0,V3,15119.9,2665.4,200.0,CRUISE
281.0,V4,8722.0,9265.1,150.0,CRUISE
282.0,V1,5759.7,14210.1,150.0,CRUISE
282.0,V2,6009.2,13776.8,150.0,CRUISE
282.0,V3,15093.6,2657.6,200.0,CRUISE
282.0,V4,8747.4,9222.1,150.0,CRUISE
283.0,V1,5734.8,14253.4,150.0,CRUISE
283.0,V2,5984.2,13820.1,150.0,CRUISE
283.0,V3,15069.6,2650.6,200.0,CRUISE
283.0,V4,8772.8,9179.0,150.0,CRUISE
284.0,V1,5709.8,14296.8,150.0,CRUISE
284.0,V2,5959.3,13863.4,150.0,CRUISE
284.0,V3,15048.0,2644.2,200.0,CRUISE
284.0,V4,8798.2,9135.9,150.0,CRUISE
285.0,V1,5684.9,14340.1,150.0,CRUISE
285.0,V2,5934.3,13906.8,150.0,CRUISE
285.0,V3,15028.8,2638.6,200.0,CRUISE
285.0,V4,8823.6,9092.8,150.0,CRUISE
286.0,V1,5659.9,14383.4,150.0,CRUISE
286.0,V2,5909.4,13950.1,150.0,CRUISE
286.0,V3,15012.0,2633.7,200.0,CRUISE
286.0,V4,8848.9,9049.8,150.0,CRUISE
287.0,V1,5635.0,14426.7,150.0,CRUISE
287.0,V2,5884.4,13993.4,150.0,CRUISE
287.0,V3,14997.6,2629.4,200.0,CRUISE
287.0,V4,8874.3,9006.7,150.0,CRUISE
288.0,V1,5610.0,14470.1,150.0,CRUISE
288.0,V2,5859.5,14036.8,150.0,CRUISE
288.0,V3,14985.6,2625.9,200.0,CRUISE
288.0,V4,8899.7,8963.6,150.0,CRUISE
289.0,V1,5585.1,14513.4,150.0,CRUISE
289.0,V2,5834.5,14080.1,150.0,CRUISE
289.0,V3,14976.0,2623.1,200.0,CRUISE
289.0,V4,8925.1,8920.5,150.0,CRUISE
290.0,V1,5560.1,14556.7,150.0,CRUISE
290.0,V2,5809.6,14123.4,150.0,CRUISE
290.0,V3,14968.8,2621.0,200.0,CRUISE
290.0,V4,8950.5,8877.5,150.0,CRUISE
291.0,V1,5535.2,14600.1,150.0,CRUISE
291.0,V2,5784.7,14166.8,150.0,CRUISE
291.0,V3,14964.1,2619.6,200.0,CRUISE
291.0,V4,8975.9,8834.4,150.0,CRUISE
292.0,V1,5510.2,14643.4,150.0,CRUISE
292.0,V2,5759.7,14210.1,150.0,CRUISE
292.0,V3,14961.7,2618.8,200.0,CRUISE
292.0,V4,9001.3,8791.3,150.0,CRUISE
293.0,V1,5485.3,14686.7,150.0,CRUISE
293.0,V2,5734.8,14253.4,150.0,CRUISE
293.0,V3,14961.7,2618.8,200.0,CRUISE
293.0,V4,9026.7,8748.2,150.0,CRUISE
294.0,V1,5460.4,14730.1,150.0,CRUISE
294.0,V2,5709.8,14296.8,150.0,CRUISE
294.0,V3,14964.1,2619.6,200.0,CRUISE
294.0,V4,9052.1,8705.2,150.0,CRUISE
295.0,V1,5435.4,14773.4,150.0,CRUISE
295.0,V2,5684.9,14340.1,150.0,CRUISE
295.0,V3,14968.8,2621.0,200.0,CRUISE
295.0,V4,9077.5,8662.1,150.0,CRUISE
296.0,V1,5410.5,14816.7,150.0,CRUISE
296.0,V2,5659.9,14383.4,150.0,CRUISE
296.0,V3,14976.0,2623.1,200.0,CRUISE
296.0,V4,9102.8,8619.0,150.0,CRUISE
297.0,V1,5385.5,14860.1,150.0,CRUISE
297.0,V2,5635.0,14426.7,150.0,CRUISE
297.0,V3,14985.6,2625.9,200.0,CRUISE
297.0,V4,9128.2,8576.0,150.0,CRUISE
298.0,V1,5360.6,14903.4,150.0,CRUISE
298.0,V2,5610.0,14470.1,150.0,CRUISE
298.0,V3,14997.6,2629.4,200.0,CRUISE
298.0,V4,9153.6,8532.9,150.0,CRUISE
299.0,V1,5335.6,14946.7,150.0,CRUISE
299.0,V2,5585.1,14513.4,150.0,CRUISE
299.0,V3,15012.0,2633.7,200.0,CRUISE
299.0,V4,9179.0,8489.8,150.0,CRUISE
300.0,V1,5310.7,14990.1,150.0,CRUISE
300.0,V2,5560.1,14556.7,150.0,CRUISE
300.0,V3,15028.8,2638.6,200.0,CRUISE
300.0,V4,9204.4,8446.7,150.0,CRUISE
301.0,V1,5285.7,15033.4,150.0,CRUISE
301.0,V2,5535.2,14600.1,150.0,CRUISE
301.0,V3,15048.0,2644.2,200.0,CRUISE
301.0,V4,9229.8,8403.7,150.0,CRUISE
302.0,V1,5260.8,15076.7,150.0,CRUISE
302.0,V2,5510.2,14643.4,150.0,CRUISE
302.0,V3,15069.6,2650.6,200.0,CRUISE
302.0,V4,9255.2,8360.6,150.0,CRUISE
303.0,V1,5235.8,15120.1,150.0,CRUISE
303.0,V2,5485.3,14686.7,150.0,CRUISE
303.0,V3,15093.6,2657.6,200.0,CRUISE
303.0,V4,9280.6,8317.5,150.0,CRUISE
304.0,V1,5210.9,15163.4,150.0,CRUISE
304.0,V2,5460.4,14730.1,150.0,CRUISE
304.0,V3,15119.9,2665.4,200.0,CRUISE
304.0,V4,9306.0,8274.4,150.0,CRUISE
305.0,V1,5185.9,15206.7,150.0,CRUISE
305.0,V2,5435.4,14773.4,150.0,CRUISE
305.0,V3,15148.7,2673.9,200.0,CRUISE
305.0,V4,9331.4,8231.4,150.0,CRUISE
306.0,V1,5161.0,15250.1,150.0,CRUISE
306.0,V2,5410.5,14816.7,150.0,CRUISE
306.0,V3,15175.1,2681.6,200.0,CRUISE
306.0,V4,9356.7,8188.3,150.0,CRUISE
307.0,V1,5136.0,15293.4,150.0,CRUISE
307.0,V2,5385.5,14860.1,150.0,CRUISE
307.0,V3,15199.1,2688.7,200.0,CRUISE
307.0,V4,9382.1,8145.2,150.0,CRUISE
308.0,V1,5111.1,15336.7,150.0,CRUISE
308.0,V2,5360.6,14903.4,150.0,CRUISE
308.0,V3,15220.7,2695.0,200.0,CRUISE
308.0,V4,9407.5,8102.1,150.0,CRUISE
309.0,V1,5086.2,15380.1,150.0,CRUISE
309.0,V2,5335.6,14946.7,150.0,CRUISE
309.0,V3,15239.9,2700.7,200.0,CRUISE
309.0,V4,9432.9,8059.1,150.0,CRUISE
310.0,V1,5061.2,15423.4,150.0,CRUISE
310.0,V2,5310.7,14990.1,150.0,CRUISE
310.0,V3,15256.7,2705.6,200.0,CRUISE
310.0,V4,9458.3,8016.0,150.0,CRUISE
311.0,V1,5036.3,15466.7,150.0,CRUISE
311.0,V2,5285.7,15033.4,150.0,CRUISE
311.0,V3,15271.1,2709.8,200.0,CRUISE
311.0,V4,9483.7,7972.9,150.0,CRUISE
312.0,V1,5011.3,15510.1,150.0,CRUISE
312.0,V2,5260.8,15076.7,150.0,CRUISE
312.0,V3,15283.0,2713.4,200.0,CRUISE
312.0,V4,9509.1,7929.8,150.0,CRUISE
313.0,V1,4986.4,15553.4,150.0,CRUISE
313.0,V2,5235.8,15120.1,150.0,CRUISE
313.0,V3,15292.6,2716.2,200.0,CRUISE
313.0,V4,9534.5,7886.8,150.0,CRUISE
314.0,V1,4961.4,15596.7,150.0,CRUISE
314.0,V2,5210.9,15163.4,150.0,CRUISE
314.0,V3,15299.8,2718.3,200.0,CRUISE
314.0,V4,9559.9,7843.7,150.0,CRUISE
315.0,V1,4936.5,15640.0,150.0,CRUISE
315.0,V2,5185.9,15206.7,150.0,CRUISE
315.0,V3,15304.6,2719.7,200.0,CRUISE
315.0,V4,9585.3,7800.6,150.0,CRUISE
316.0,V1,4911.5,15683.4,150.0,CRUISE
316.0,V2,5161.0,15250.1,150.0,CRUISE
316.0,V3,15307.0,2720.4,200.0,CRUISE
316.0,V4,9610.6,7757.6,150.0,CRUISE
317.0,V1,4886.6,15726.7,150.0,CRUISE
317.0,V2,5136.0,15293.4,150.0,CRUISE
317.0,V3,15307.0,2720.4,200.0,CRUISE
317.0,V4,9636.0,7714.5,150.0,CRUISE
318.0,V1,4861.6,15770.0,150.0,CRUISE
318.0,V2,5111.1,15336.7,150.0,CRUISE
318.0,V3,15304.6,2719.7,200.0,CRUISE
318.0,V4,9661.4,7671.4,150.0,CRUISE
319.0,V1,4836.7,15813.4,150.0,CRUISE
319.0,V2,5086.2,15380.1,150.0,CRUISE
319.0,V3,15299.8,2718.3,200.0,CRUISE
319.0,V4,9686.8,7628.3,150.0,CRUISE
320.0,V1,4811.7,15856.7,150.0,CRUISE
320.0,V2,5061.2,15423.4,150.0,CRUISE
320.0,V3,15292.6,2716.2,200.0,CRUISE
320.0,V4,9712.2,7585.3,150.0,CRUISE
321.0,V1,4786.8,15900.0,150.0,CRUISE
321.0,V2,5036.3,15466.7,150.0,CRUISE
321.0,V3,15283.0,2713.4,200.0,CRUISE
321.0,V4,9737.6,7542.2,150.0,CRUISE
322.0,V1,4761.9,15943.4,150.0,CRUISE
322.0,V2,5011.3,15510.1,150.0,CRUISE
322.0,V3,15271.1,2709.8,200.0,CRUISE
322.0,V4,9763.0,7499.1,150.0,CRUISE
323.0,V1,4736.9,15986.7,150.0,CRUISE
323.0,V2,4986.4,15553.4,150.0,CRUISE
323.0,V3,15256.7,2705.6,200.0,CRUISE
323.0,V4,9788.4,7456.0,150.0,CRUISE
324.0,V1,4712.0,16030.0,150.0,CRUISE
324.0,V2,4961.4,15596.7,150.0,CRUISE
324.0,V3,15239.9,2700.7,200.0,CRUISE
324.0,V4,9813.8,7413.0,150.0,CRUISE
325.0,V1,4687.0,16073.4,150.0,CRUISE
325.0,V2,4936.5,15640.0,150.0,CRUISE
325.0,V3,15220.7,2695.0,200.0,CRUISE
325.0,V4,9839.2,7369.9,150.0,CRUISE
326.0,V1,4662.1,16116.7,150.0,CRUISE
326.0,V2,4911.5,15683.4,150.0,CRUISE
326.0,V3,15199.1,2688.7,200.0,CRUISE
326.0,V4,9864.5,7326.8,150.0,CRUISE
327.0,V1,4637.1,16160.0,150.0,CRUISE
327.0,V2,4886.6,15726.7,150.0,CRUISE
327.0,V3,15175.1,2681.6,200.0,CRUISE
327.0,V4,9889.9,7283.7,150.0,CRUISE
328.0,V1,4612.2,16203.4,150.0,CRUISE
328.0,V2,4861.6,15770.0,150.0,CRUISE
328.0,V3,15153.5,2675.3,200.0,CRUISE
328.0,V4,9915.3,7240.7,150.0,CRUISE
329.0,V1,4587.2,16246.7,150.0,CRUISE
329.0,V2,4836.7,15813.4,150.0,CRUISE
329.0,V3,15134.3,2669.6,200.0,CRUISE
329.0,V4,9940.7,7197.6,150.0,CRUISE
330.0,V1,4562.3,16290.0,150.0,CRUISE
330.0,V2,4811.7,15856.7,150.0,CRUISE
330.0,V3,15117.6,2664.7,200.0,CRUISE
330.0,V4,9966.1,7154.5,150.0,CRUISE
331.0,V1,4537.3,16333.4,150.0,CRUISE
331.0,V2,4786.8,15900.0,150.0,CRUISE
331.0,V3,15103.2,2660.5,200.0,CRUISE
331.0,V4,9991.5,7111.4,150.0,CRUISE
332.0,V1,4512.4,16376.7,150.0,CRUISE
332.0,V2,4761.9,15943.4,150.0,CRUISE
332.0,V3,15091.2,2656.9,200.0,CRUISE
332.0,V4,10016.9,7068.4,150.0,CRUISE
333.0,V1,4487.4,16420.0,150.0,CRUISE
333.0,V2,4736.9,15986.7,150.0,CRUISE
333.0,V3,15081.6,2654.1,200.0,CRUISE
333.0,V4,10042.3,7025.3,150.0,CRUISE
334.0,V1,4462.5,16463.4,150.0,CRUISE
334.0,V2,4712.0,16030.0,150.0,CRUISE
334.0,V3,15074.4,2652.0,200.0,CRUISE
334.0,V4,10067.7,6982.2,150.0,CRUISE
335.0,V1,4437.5,16506.7,150.0,CRUISE
335.0,V2,4687.0,16073.4,150.0,CRUISE
335.0,V3,15069.6,2650.6,200.0,CRUISE
335.0,V4,10093.1,6939.1,150.0,CRUISE
336.0,V1,4412.6,16550.0,150.0,CRUISE
336.0,V2,4662.1,16116.7,150.0,CRUISE
336.0,V3,15067.2,2649.9,200.0,CRUISE
336.0,V4,10118.4,6896.1,150.0,CRUISE
337.0,V1,4387.7,16593.4,150.0,CRUISE
337.0,V2,4637.1,16160.0,150.0,CRUISE
337.0,V3,15067.2,2649.9,200.0,CRUISE
337.0,V4,10143.8,6853.0,150.0,CRUISE
338.0,V1,4362.7,16636.7,150.0,CRUISE
338.0,V2,4612.2,16203.4,150.0,CRUISE
338.0,V3,15069.6,2650.6,200.0,CRUISE
338.0,V4,10169.2,6809.9,150.0,CRUISE
339.0,V1,4337.8,16680.0,150.0,CRUISE
339.0,V2,4587.2,16246.7,150.0,CRUISE
339.0,V3,15074.4,2652.0,200.0,CRUISE
339.0,V4,10194.6,6766.9,150.0,CRUISE
340.0,V1,4312.8,16723.4,150.0,CRUISE
340.0,V2,4562.3,16290.0,150.0,CRUISE
340.0,V3,15081.6,2654.1,200.0,CRUISE
340.0,V4,10220.0,6723.8,150.0,CRUISE
341.0,V1,4287.9,16766.7,150.0,CRUISE
341.0,V2,4537.3,16333.4,150.0,CRUISE
341.0,V3,15091.2,2656.9,200.0,CRUISE
341.0,V4,10245.4,6680.7,150.0,CRUISE
342.0,V1,4262.9,16810.0,150.0,CRUISE
342.0,V2,4512.4,16376.7,150.0,CRUISE
342.0,V3,15103.2,2660.5,200.0,CRUISE
342.0,V4,10270.8,6637.6,150.0,CRUISE
343.0,V1,4238.0,16853.4,150.0,CRUISE
343.0,V2,4487.4,16420.0,150.0,CRUISE
343.0,V3,15117.6,2664.7,200.0,CRUISE
343.0,V4,10296.2,6594.6,150.0,CRUISE
344.0,V1,4213.0,16896.7,150.0,CRUISE
344.0,V2,4462.5,16463.4,150.0,CRUISE
344.0,V3,15134.3,2669.6,200.0,CRUISE
344.0,V4,10321.6,6551.5,150.0,CRUISE
345.0,V1,4188.1,16940.0,150.0,CRUISE
345.0,V2,4437.5,16506.7,150.0,CRUISE
345.0,V3,15153.5,2675.3,200.0,CRUISE
345.0,V4,10347.0,6508.4,150.0,CRUISE
346.0,V1,4163.1,16983.3,150.0,CRUISE
346.0,V2,4412.6,16550.0,150.0,CRUISE
346.0,V3,15170.3,2680.2,200.0,CRUISE
346.0,V4,10372.3,6465.3,150.0,CRUISE
347.0,V1,4138.2,17026.7,150.0,CRUISE
347.0,V2,4387.7,16593.4,150.0,CRUISE
347.0,V3,15184.7,2684.4,200.0,CRUISE
347.0,V4,10397.7,6422.3,150.0,CRUISE
348.0,V1,4113.2,17070.0,150.0,CRUISE
348.0,V2,4362.7,16636.7,150.0,CRUISE
348.0,V3,15196.7,2688.0,200.0,CRUISE
348.0,V4,10423.1,6379.2,150.0,CRUISE
349.0,V1,4088.3,17113.3,150.0,CRUISE
349.0,V2,4337.8,16680.0,150.0,CRUISE
349.0,V3,15206.3,2690.8,200.0,CRUISE
349.0,V4,10448.5,6336.1,150.0,CRUISE
350.0,V1,4063.4,17156.7,150.0,CRUISE
350.0,V2,4312.8,16723.4,150.0,CRUISE
350.0,V3,15213.5,2692.9,200.0,CRUISE
350.0,V4,10473.9,6293.0,150.0,CRUISE
351.0,V1,4038.4,17200.0,150.0,CRUISE
351.0,V2,4287.9,16766.7,150.0,CRUISE
351.0,V3,15218.3,2694.3,200.0,CRUISE
351.0,V4,10499.3,6250.0,150.0,CRUISE
352.0,V1,4013.5,17243.3,150.0,CRUISE
352.0,V2,4262.9,16810.0,150.0,CRUISE
352.0,V3,15220.7,2695.0,200.0,CRUISE
352.0,V4,10524.7,6206.9,150.0,CRUISE
353.0,V1,3988.5,17286.7,150.0,CRUISE
353.0,V2,4238.0,16853.4,150.0,CRUISE
353.0,V3,15220.7,2695.0,200.0,CRUISE
353.0,V4,10550.1,6163.8,150.0,CRUISE
354.0,V1,3963.6,17330.0,150.0,CRUISE
354.0,V2,4213.0,16896.7,150.0,CRUISE
354.0,V3,15218.3,2694.3,200.0,CRUISE
354.0,V4,10575.5,6120.7,150.0,CRUISE
355.0,V1,3938.6,17373.3,150.0,CRUISE
355.0,V2,4188.1,16940.0,150.0,CRUISE
355.0,V3,15213.5,2692.9,200.0,CRUISE
355.0,V4,10600.9,6077.7,150.0,CRUISE
356.0,V1,3913.7,17416.7,150.0,CRUISE
356.0,V2,4163.1,16983.3,150.0,CRUISE
356.0,V3,15206.3,2690.8,200.0,CRUISE
356.0,V4,10626.2,6034.6,150.0,CRUISE
357.0,V1,3888.7,17460.0,150.0,CRUISE
357.0,V2,4138.2,17026.7,150.0,CRUISE
357.0,V3,15196.7,2688.0,200.0,CRUISE
357.0,V4,10651.6,5991.5,150.0,CRUISE
358.0,V1,3863.8,17503.3,150.0,CRUISE
358.0,V2,4113.2,17070.0,150.0,CRUISE
358.0,V3,15184.7,2684.4,200.0,CRUISE
358.0,V4,10677.0,5948.5,150.0,CRUISE
359.0,V1,3838.8,17546.7,150.0,CRUISE
359.0,V2,4088.3,17113.3,150.0,CRUISE
359.0,V3,15170.3,2680.2,200.0,CRUISE
359.0,V4,10702.4,5905.4,150.0,CRUISE
360.0,V1,3813.9,17590.0,150.0,CRUISE
360.0,V2,4063.4,17156.7,150.0,CRUISE
360.0,V3,15158.3,2676.7,200.0,CRUISE
360.0,V4,10727.8,5862.3,150.0,CRUISE
361.0,V1,3788.9,17633.3,150.0,CRUISE
361.0,V2,4038.4,17200.0,150.0,CRUISE
361.0,V3,15148.6,2672.2,200.0,CRUISE
361.0,V4,10753.2,5819.2,150.0,CRUISE
362.0,V1,3764.0,17676.7,150.0,CRUISE
362.0,V2,4013.5,17243.3,150.0,CRUISE
362.0,V3,15141.3,2666.7,200.0,CRUISE
362.0,V4,10778.6,5776.2,150.0,CRUISE
363.0,V1,3739.0,17720.0,150.0,CRUISE
363.0,V2,3988.5,17286.7,150.0,CRUISE
363.0,V3,15136.3,2660.6,200.0,CRUISE
363.0,V4,10804.0,5733.1,150.0,CRUISE
364.0,V1,3714.1,17763.3,150.0,CRUISE
364.0,V2,3963.6,17330.0,150.0,CRUISE
364.0,V3,15133.7,2653.8,200.0,CRUISE
364.0,V4,10829.4,5690.0,150.0,CRUISE
365.0,V1,3689.2,17806.7,150.0,CRUISE
365.0,V2,3938.6,17373.3,150.0,CRUISE
365.0,V3,15133.6,2646.4,200.0,CRUISE
365.0,V4,10854.8,5646.9,150.0,CRUISE
366.0,V1,3664.2,17850.0,150.0,CRUISE
366.0,V2,3913.7,17416.7,150.0,CRUISE
366.0,V3,15135.9,2638.7,200.0,CRUISE
366.0,V4,10880.1,5603.9,150.0,CRUISE
367.0,V1,3639.3,17893.3,150.0,CRUISE
367.0,V2,3888.7,17460.0,150.0,CRUISE
367.0,V3,15140.8,2630.7,200.0,CRUISE
367.0,V4,10905.5,5560.8,150.0,CRUISE
368.0,V1,3614.3,17936.7,150.0,CRUISE
368.0,V2,3863.8,17503.3,150.0,CRUISE
368.0,V3,15148.1,2622.5,200.0,CRUISE
368.0,V4,10930.9,5517.7,150.0,CRUISE
369.0,V1,3589.4,17980.0,150.0,CRUISE
369.0,V2,3838.8,17546.7,150.0,CRUISE
369.0,V3,15157.9,2614.4,200.0,CRUISE
369.0,V4,10956.3,5474.6,150.0,CRUISE
370.0,V1,3564.4,18023.3,150.0,CRUISE
370.0,V2,3813.9,17590.0,150.0,CRUISE
370.0,V3,15170.3,2606.4,200.0,CRUISE
370.0,V4,10981.7,5431.6,150.0,CRUISE
371.0,V1,3539.5,18066.7,150.0,CRUISE
371.0,V2,3788.9,17633.3,150.0,CRUISE
371.0,V3,15185.1,2598.8,200.0,CRUISE
371.0,V4,11007.1,5388.5,150.0,CRUISE
372.0,V1,3514.5,18110.0,150.0,CRUISE
372.0,V2,3764.0,17676.7,150.0,CRUISE
372.0,V3,15202.3,2591.8,200.0,CRUISE
372.0,V4,11032.5,5345.4,150.0,CRUISE
373.0,V1,3489.6,18153.3,150.0,CRUISE
373.0,V2,3739.0,17720.0,150.0,CRUISE
373.0,V3,15221.8,2585.9,200.0,CRUISE
373.0,V4,11057.9,5302.3,150.0,CRUISE
374.0,V1,3464.6,18196.6,150.0,CRUISE
374.0,V2,3714.1,17763.3,150.0,CRUISE
374.0,V3,15243.3,2581.4,200.0,CRUISE
374.0,V4,11083.3,5259.3,150.0,CRUISE
375.0,V1,3439.7,18240.0,150.0,CRUISE
375.0,V2,3689.2,17806.7,150.0,CRUISE
375.0,V3,15265.6,2579.3,200.0,CRUISE
375.0,V4,11108.7,5216.2,150.0,CRUISE
376.0,V1,3414.7,18283.3,150.0,CRUISE
376.0,V2,3664.2,17850.0,150.0,CRUISE
376.0,V3,15286.7,2579.3,200.0,CRUISE
376.0,V4,11134.0,5173.1,150.0,CRUISE
377.0,V1,3389.8,18326.6,150.0,CRUISE
377.0,V2,3639.3,17893.3,150.0,CRUISE
377.0,V3,15305.7,2580.7,200.0,CRUISE
377.0,V4,11159.4,5130.1,150.0,CRUISE
378.0,V1,3364.9,18370.0,150.0,CRUISE
378.0,V2,3614.3,17936.7,150.0,CRUISE
378.0,V3,15322.3,2583.0,200.0,CRUISE
378.0,V4,11184.8,5087.0,150.0,CRUISE
379.0,V1,3339.9,18413.3,150.0,CRUISE
379.0,V2,3589.4,17980.0,150.0,CRUISE
379.0,V3,15336.5,2586.0,200.0,CRUISE
379.0,V4,11210.2,5043.9,150.0,CRUISE
380.0,V1,3315.0,18456.6,150.0,CRUISE
380.0,V2,3564.4,18023.3,150.0,CRUISE
380.0,V3,15348.3,2589.2,200.0,CRUISE
380.0,V4,11235.6,5000.8,150.0,CRUISE
381.0,V1,3290.0,18500.0,150.0,CRUISE
381.0,V2,3539.5,18066.7,150.0,CRUISE
381.0,V3,15357.6,2592.7,200.0,CRUISE
381.0,V4,11261.0,4957.8,150.0,CRUISE
382.0,V1,3265.1,18543.3,150.0,CRUISE
382.0,V2,3514.5,18110.0,150.0,CRUISE
382.0,V3,15364.3,2596.3,200.0,CRUISE
382.0,V4,11286.4,4914.7,150.0,CRUISE
383.0,V1,3240.1,18586.6,150.0,CRUISE
383.0,V2,3489.6,18153.3,150.0,CRUISE
383.0,V3,15368.6,2599.9,200.0,CRUISE
383.0,V4,11311.8,4871.6,150.0,CRUISE
384.0,V1,3215.2,18630.0,150.0,CRUISE
384.0,V2,3464.6,18196.6,150.0,CRUISE
384.0,V3,15370.4,2603.3,200.0,CRUISE
384.0,V4,11337.2,4828.5,150.0,CRUISE
385.0,V1,3190.2,18673.3,150.0,CRUISE
385.0,V2,3439.7,18240.0,150.0,CRUISE
385.0,V3,15369.6,2606.6,200.0,CRUISE
385.0,V4,11362.5,4785.5,150.0,CRUISE
386.0,V1,3165.3,18716.6,150.0,CRUISE
386.0,V2,3414.7,18283.3,150.0,CRUISE
386.0,V3,15366.4,2609.5,200.0,CRUISE
386.0,V4,11387.9,4742.4,150.0,CRUISE
387.0,V1,3140.3,18760.0,150.0,CRUISE
387.0,V2,3389.8,18326.6,150.0,CRUISE
387.0,V3,15360.7,2612.1,200.0,CRUISE
387.0,V4,11413.3,4699.3,150.0,CRUISE
388.0,V1,3115.4,18803.3,150.0,CRUISE
388.0,V2,3364.9,18370.0,150.0,CRUISE
