vid,reward,delta_actual,interval_steps,done,transmitted,r_err,r_power,cbr,i_redundant,error,term_err,term_pow,term_cong,term_red,bucket
F18_6.0,-0.1475114414841857,9.400000000000006,94,False,True,5.214267497950657e-06,0.2330641717521837,0.00448,1.0,0.017868916835141135,2.6071337489753284e-06,0.04661283435043674,0.000896,0.1,"[2.0, 10.0)"
F19_1.0,-0.1925225866997345,0.6000000000000085,6,False,True,6.446898048601118e-06,0.4581168162535509,0.00448,1.0,0.05783831905955594,3.223449024300559e-06,0.09162336325071019,0.000896,0.1,"[0.5, 2.0)"
F18_5.0,-1.562243624529281e-06,1.9000000000000057,19,True,False,3.124487249058562e-06,0.0,0.0,0.0,0.0,1.562243624529281e-06,0.0,0.0,0.0,"[0.5, 2.0)"
F19_2.0,-0.22499875088366023,1.4000000000000057,14,False,True,1.4325447159440343e-06,0.6205101730565112,0.00448,1.0,0.02560343151435518,7.162723579720171e-07,0.12410203461130226,0.000896,0.1,"[0.5, 2.0)"
F18_16.1,-0.24641065225807424,0.20000000000000284,2,False,True,0.0024742184994470387,0.7213877150417536,0.00448,1.0,1.4992113277439785,0.0012371092497235193,0.14427754300835072,0.000896,0.1,"[0.1, 0.5)"
F18_7.0,-0.2238869411727988,1.7000000000000028,17,False,True,7.038837682185843e-06,0.6149371087697886,0.00448,1.0,0.05115918550427523,3.5194188410929214e-06,0.12298742175395772,0.000896,0.1,"[0.5, 2.0)"
F19_16.0,-0.2615680290157306,1.2000000000000028,12,False,True,1.448376743198155e-05,0.8033239356600729,0.00448,1.0,0.0751988430520214,7.241883715990775e-06,0.1606647871320146,0.000896,0.1,"[0.5, 2.0)"
F18_12.2,-0.24735876478534613,3.4000000000000057,34,False,True,0.0,0.7323138239267306,0.00448,1.0,0.0,0.0,0.14646276478534612,0.000896,0.1,"[2.0, 10.0)"
F18_16.1,-0.15168021388295488,0.5999999999999943,6,False,True,4.331691739389653e-07,0.2539199864918395,0.00448,1.0,0.0032365496681450168,2.1658458696948266e-07,0.050783997298367904,0.000896,0.1,"[0.5, 2.0)"
F19_1.1,-0.1500818118824208,7.3999999999999915,74,False,True,0.20974843163371107,0.22155798032782642,0.00448,0.0,5.29090797266872,0.10487421581685553,0.044311596065565284,0.000896,0.0,"[2.0, 10.0)"
F19_9.0,-0.2467485315881539,23.0,230,False,True,0.02228753973649384,0.6735438085995349,0.00448,1.0,0.7149311286170814,0.01114376986824692,0.13470876171990698,0.000896,0.1,"[10.0, 45.1)"
F18_5.3,-0.2483428553587172,2.299999999999997,23,False,True,0.0006938245355488484,0.7354997154547138,0.00448,1.0,0.4505563518850977,0.0003469122677744242,0.14709994309094276,0.000896,0.1,"[2.0, 10.0)"
F19_2.0,-0.11112978863495276,1.2999999999999972,13,False,True,6.610978824311516e-06,0.051152415727703016,0.00448,1.0,0.04512835718378483,3.305489412155758e-06,0.010230483145540604,0.000896,0.1,"[0.5, 2.0)"
F19_8.0,-0.3456789334850574,24.6,246,False,True,0.15928722010597324,0.8256966171603537,0.00448,1.0,1.316328109920505,0.07964361005298662,0.16513932343207074,0.000896,0.1,"[10.0, 45.1)"
F18_5.3,-0.29135753330457226,0.19999999999998863,2,False,True,3.8150876443851165e-07,0.9523067127509501,0.00448,1.0,0.0234890561832799,1.9075438221925583e-07,0.19046134255019004,0.000896,0.1,"[0.1, 0.5)"
F18_4.1,-2.4337412883554967,9.0,90,False,True,4.56892195450477,0.741921555515558,0.00448,0.0,61.03723694877226,2.284460977252385,0.14838431110311162,0.000896,0.0,"[2.0, 10.0)"
F18_5.3,-0.214616564371191,0.20000000000000284,2,False,True,2.6346128166524974e-08,0.5686027559906346,0.00448,1.0,0.002673802057870489,1.3173064083262487e-08,0.11372055119812692,0.000896,0.1,"[0.1, 0.5)"
F19_5.2,-1.9757166452876744,25.39999999999999,254,False,True,3.831983635226403,0.2896641383723638,0.00896,0.0,21.856976536422735,1.9159918176132016,0.05793282767447277,0.001792,0.0,"[10.0, 45.1)"
F19_15.1,-0.15569194141038756,7.099999999999994,71,False,True,0.21367353691046262,0.2353158647757813,0.00896,0.0,3.211343721965935,0.10683676845523131,0.04706317295515627,0.001792,0.0,"[2.0, 10.0)"
F19_4.1,-0.6183947391627397,32.50000000000001,325,False,True,0.8964535096803394,0.8463599216128498,0.00448,0.0,11.183577796700774,0.4482267548401697,0.16927198432256996,0.000896,0.0,"[10.0, 45.1)"
F19_2.0,-0.16549823951131326,1.0,10,False,True,3.506421275067287e-06,0.32300243150337865,0.00448,1.0,0.03604535858085001,1.7532106375336434e-06,0.06460048630067573,0.000896,0.1,"[0.5, 2.0)"
F18_10.0,-0.11682548336906881,4.5,45,False,True,0.0,0.07964741684534402,0.00448,1.0,0.0,0.0,0.015929483369068805,0.000896,0.1,"[2.0, 10.0)"
F19_5.2,-0.15663752249365673,0.3999999999999915,4,False,True,1.5965702968167034e-07,0.2787072133257094,0.00448,1.0,0.012484954459978326,7.982851484083517e-08,0.05574144266514189,0.000896,0.1,"[0.1, 0.5)"
F19_4.0,-0.03872121112638409,15.399999999999991,154,True,False,0.07744242225276818,0.0,0.0,0.0,0.0,0.03872121112638409,0.0,0.0,0.0,"[10.0, 45.1)"
F18_8.1,-0.14053124904686545,6.299999999999997,63,False,True,0.06889588886405328,0.01697652307419408,0.013439999999999999,1.0,2.8044513155819004,0.03444794443202664,0.0033953046148388157,0.002688,0.1,"[2.0, 10.0)"
F18_4.1,-0.2885982275654062,1.5,15,False,True,6.633630288005533e-05,0.9293852970698306,0.013439999999999999,1.0,0.16450443974918016,3.3168151440027664e-05,0.18587705941396615,0.002688,0.1,"[0.5, 2.0)"
F19_5.2,-0.10541580213675711,0.5999999999999943,6,False,True,1.557461743889824e-06,0.013635117029425787,0.013439999999999999,1.0,0.03146620942334266,7.78730871944912e-07,0.0027270234058851574,0.002688,0.1,"[0.5, 2.0)"
F18_4.0,-12.218830965067578,43.2,432,False,True,24.392246791762716,0.10905784593110372,0.00448,0.0,279.11614259158523,12.196123395881358,0.021811569186220747,0.000896,0.0,"[10.0, 45.1)"
F19_16.3,-0.27898694579395505,3.200000000000003,32,False,True,0.03426211667251833,0.8047994372884794,0.00448,1.0,1.460160240812911,0.017131058336259164,0.16095988745769588,0.000896,0.1,"[2.0, 10.0)"
F19_5.2,-0.25933989001346347,0.3999999999999915,4,False,True,0.0002822504154967436,0.7915138240285754,0.00448,1.0,0.5205083424439181,0.0001411252077483718,0.1583027648057151,0.000896,0.1,"[0.1, 0.5)"
F19_18.1,-0.20923208213597827,11.600000000000009,116,False,True,0.0022061538374592736,0.5361650260862431,0.00448,1.0,0.31979383004818374,0.0011030769187296368,0.10723300521724861,0.000896,0.1,"[10.0, 45.1)"
F19_17.1,-0.21407364221061265,7.3999999999999915,74,False,True,0.1122077843481257,0.7853687501827488,0.00448,0.0,3.222002067415815,0.05610389217406285,0.15707375003654978,0.000896,0.0,"[2.0, 10.0)"
F18_2.1,-10.576767782571798,29.6,296,False,True,21.015655439123183,0.3402203150510321,0.00448,0.0,254.71407026360407,10.507827719561591,0.06804406301020642,0.000896,0.0,"[10.0, 45.1)"
F19_12.0,-0.08253185174463776,8.200000000000003,82,True,False,0.16506370348927552,0.0,0.0,0.0,0.0,0.08253185174463776,0.0,0.0,0.0,"[2.0, 10.0)"
F19_18.1,-0.23694764536924506,1.0,10,False,True,1.0569721318744724e-07,0.6802579626031923,0.00448,1.0,0.003758389265385631,5.284860659372362e-08,0.13605159252063845,0.000896,0.1,"[0.5, 2.0)"
F19_17.0,-0.39511795292492247,24.799999999999997,248,False,True,0.3939778655503509,0.48616510074873504,0.00448,1.0,2.2324192256060087,0.19698893277517546,0.09723302014974701,0.000896,0.1,"[10.0, 45.1)"
F18_14.0,-3.4758265429361646,24.599999999999994,246,False,True,6.857998991191435,0.22965523670223506,0.00448,0.0,99.66680940913784,3.4289994955957175,0.045931047340447013,0.000896,0.0,"[10.0, 45.1)"
F19_18.2,-3.523570319529996,35.6,356,False,True,6.760405578053495,0.712357652516242,0.00448,0.0,101.62948590329205,3.3802027890267476,0.1424715305032484,0.000896,0.0,"[10.0, 45.1)"
F18_11.1,-0.2874238738166969,0.29999999999999716,3,False,True,0.0018612466305246292,0.9279862525071727,0.00448,1.0,1.0611004124993997,0.0009306233152623146,0.18559725050143455,0.000896,0.1,"[0.1, 0.5)"
F19_16.1,-0.0017145452817645813,15.100000000000009,151,True,False,0.0034290905635291627,0.0,0.0,0.0,0.0,0.0017145452817645813,0.0,0.0,0.0,"[10.0, 45.1)"
F18_2.2,-5.246649558843336,14.099999999999994,141,False,True,10.30730244856842,0.46051167279562794,0.00448,0.0,123.22563337132351,5.15365122428421,0.09210233455912559,0.000896,0.0,"[10.0, 45.1)"
F19_18.2,-0.19939961708104953,0.20000000000000284,2,False,True,4.205205499674824e-09,0.492518074892234,0.00448,1.0,0.0026975266182489577,2.102602749837412e-09,0.0985036149784468,0.000896,0.1,"[0.1, 0.5)"
F18_8.1,-0.3065066865231884,2.6999999999999886,27,False,True,0.01518523885622329,0.9900903354753837,0.00448,1.0,2.7033707005457472,0.007592619428111645,0.19801806709507674,0.000896,0.1,"[2.0, 10.0)"
F19_16.0,-0.0003774063724412737,6.1000000000000085,61,True,False,0.0007548127448825473,0.0,0.0,0.0,0.0,0.0003774063724412737,0.0,0.0,0.0,"[2.0, 10.0)"
F18_1.3,-0.23062108673977594,8.599999999999994,86,False,True,0.10638286180628843,0.3826682791831585,0.00448,1.0,1.9288764056964283,0.05319143090314422,0.0765336558366317,0.000896,0.1,"[2.0, 10.0)"
F18_2.0,-0.20469746184628035,27.10000000000001,271,False,True,0.0,0.5190073092314018,0.00448,1.0,0.0,0.0,0.10380146184628036,0.000896,0.1,"[10.0, 45.1)"
F18_1.3,-0.28508397594338397,0.19999999999998863,2,False,True,7.816429452613432e-06,0.920920338643288,0.00448,1.0,0.10724601818856172,3.908214726306716e-06,0.1841840677286576,0.000896,0.1,"[0.1, 0.5)"
F19_18.1,-0.27365509040790426,1.6000000000000085,16,False,True,1.3081790740616298e-05,0.8637627475626695,0.00448,1.0,0.05187368081078603,6.540895370308149e-06,0.1727525495125339,0.000896,0.1,"[0.5, 2.0)"
F19_5.0,-6.326847200571027,27.800000000000004,278,True,False,12.653694401142054,0.0,0.0,0.0,0.0,6.326847200571027,0.0,0.0,0.0,"[10.0, 45.1)"
F18_2.0,-0.2140798707103561,0.29999999999999716,3,False,True,0.0,0.5659193535517806,0.00448,1.0,0.0,0.0,0.11318387071035613,0.000896,0.1,"[0.1, 0.5)"
F19_5.1,-0.10972827020977771,15.0,150,False,True,0.0001318658078786693,0.03935168652919184,0.00896,1.0,0.0900557727454725,6.593290393933464e-05,0.007870337305838368,0.001792,0.1,"[10.0, 45.1)"
F18_2.2,-0.24121182977400737,1.0999999999999943,11,False,True,2.1434878233371953e-10,0.697099148334165,0.00896,1.0,0.00033636134594416944,1.0717439116685976e-10,0.139419829666833,0.001792,0.1,"[0.5, 2.0)"
F19_8.1,-1.7281506109139764,15.600000000000009,156,False,True,3.287112082440545,0.41401284846851855,0.00896,0.0,21.354649786217124,1.6435560412202725,0.08280256969370371,0.001792,0.0,"[10.0, 45.1)"
F18_9.0,-0.22605898227856813,8.800000000000011,88,False,True,2.029723896197873e-05,0.6257641682954357,0.00448,1.0,0.036590779157450015,1.0148619480989365e-05,0.12515283365908714,0.000896,0.1,"[2.0, 10.0)"
F18_10.0,-0.2518467945696079,4.800000000000011,48,False,True,0.0,0.7547539728480395,0.00448,1.0,0.0,0.0,0.15095079456960792,0.000896,0.1,"[2.0, 10.0)"
F19_2.0,-0.29130240893784654,5.0,50,False,True,0.0023592921972872744,0.9416538141960143,0.00896,1.0,0.9763449381507598,0.0011796460986436372,0.1883307628392029,0.001792,0.1,"[2.0, 10.0)"
F18_16.2,-0.11928200194032372,0.9000000000000057,9,False,True,0.007230685427653264,0.0693732961324854,0.00896,1.0,1.218982520618738,0.003615342713826632,0.01387465922649708,0.001792,0.1,"[0.5, 2.0)"
F19_5.1,-0.18173678351144812,0.4000000000000057,4,False,True,2.4615711894391335e-07,0.4042033021644433,0.00448,1.0,0.01718855391800389,1.2307855947195667e-07,0.08084066043288866,0.000896,0.1,"[0.1, 0.5)"
F18_2.2,-0.1334783592052911,0.7000000000000028,7,False,True,5.030137604732468e-12,0.16291179601388023,0.00448,1.0,6.096213382988935e-05,2.515068802366234e-12,0.032582359202776044,0.000896,0.1,"[0.5, 2.0)"
F18_10.0,-0.14121690276509616,0.29999999999999716,3,False,True,0.0,0.2016045138254807,0.00448,1.0,0.0,0.0,0.040320902765096145,0.000896,0.1,"[0.1, 0.5)"
F19_2.0,-0.2114420318170696,0.30000000000001137,3,False,True,1.4692446436160165e-06,0.5527264859737391,0.00448,1.0,0.03738666454410122,7.346223218080082e-07,0.11054529719474782,0.000896,0.1,"[0.1, 0.5)"
F19_15.1,-0.2505435049417073,5.799999999999997,58,False,True,0.0003822295621360272,0.7472819508031961,0.00448,1.0,0.15608516002885153,0.0001911147810680136,0.14945639016063925,0.000896,0.1,"[2.0, 10.0)"
F19_3.0,-0.0017543624104658202,20.1,201,True,False,0.0035087248209316403,0.0,0.0,0.0,0.0,0.0017543624104658202,0.0,0.0,0.0,"[10.0, 45.1)"
F19_5.1,-0.25825796344432883,0.5,5,False,True,1.1430650607926806e-07,0.7823295314553788,0.00896,1.0,0.00851372385977811,5.715325303963403e-08,0.15646590629107576,0.001792,0.1,"[0.5, 2.0)"
F18_10.0,-0.26535202829483695,0.19999999999998863,2,False,True,0.0,0.8178001414741849,0.00896,1.0,0.0,0.0,0.16356002829483698,0.001792,0.1,"[0.1, 0.5)"
F18_2.2,-0.22920593013416107,0.19999999999998863,2,False,True,2.0175937397601296e-14,0.6415496506707549,0.00448,1.0,5.348753802536521e-06,1.0087968698800648e-14,0.12830993013415098,0.000896,0.1,"[0.1, 0.5)"
F19_2.0,-0.22307615327741953,0.20000000000000284,2,False,True,3.238496821360286e-06,0.6108926701450442,0.00448,1.0,0.06521002291628974,1.619248410680143e-06,0.12217853402900886,0.000896,0.1,"[0.1, 0.5)"
F19_8.1,-0.1170441777470251,0.9000000000000057,9,False,True,4.586824574294124e-06,0.08072942167368971,0.00448,1.0,0.04562166724826966,2.293412287147062e-06,0.01614588433473794,0.000896,0.1,"[0.5, 2.0)"
F19_17.1,-0.10481327350623545,4.799999999999997,48,False,True,0.00017795866396525976,0.019141470871264124,0.00448,1.0,0.1580690624050476,8.897933198262988e-05,0.003828294174252825,0.000896,0.1,"[2.0, 10.0)"
F18_10.2,-6.246660081082457,22.199999999999996,222,False,True,12.489634878207623,0.00025320989322516685,0.00896,0.0,158.45148586740697,6.244817439103811,5.064197864503337e-05,0.001792,0.0,"[10.0, 45.1)"
F18_10.0,-0.12258826683553016,0.8999999999999915,9,False,True,0.0,0.10398133417765078,0.00896,1.0,0.0,0.0,0.020796266835530156,0.001792,0.1,"[0.5, 2.0)"
F18_19.0,-0.17287147187892815,8.199999999999989,82,False,True,0.07893053776093298,0.16255101499230826,0.00448,1.0,1.2240025510973283,0.03946526888046649,0.032510202998461656,0.000896,0.1,"[2.0, 10.0)"
F18_9.1,-6.275850821523942,17.0,170,False,True,12.176125287669425,0.9344608884461487,0.00448,0.0,120.41394524333009,6.0880626438347125,0.18689217768922975,0.000896,0.0,"[10.0, 45.1)"
F18_1.4,-0.11083933549573498,0.20000000000000284,2,False,True,0.002230867985070455,0.04413950751599876,0.00448,1.0,1.4142392105768522,0.0011154339925352275,0.008827901503199752,0.000896,0.1,"[0.1, 0.5)"
F18_8.1,-0.24250923483257497,3.299999999999997,33,False,True,0.3519801329010373,0.32811584191028165,0.00448,0.0,10.39068014280383,0.17599006645051865,0.06562316838205633,0.000896,0.0,"[2.0, 10.0)"
F19_8.1,-0.29925877610981855,1.0999999999999943,11,False,True,3.4893701702320286e-05,0.9872466462948369,0.00896,1.0,0.10924515981241711,1.7446850851160143e-05,0.1974493292589674,0.001792,0.1,"[0.5, 2.0)"
F18_1.2,-4.867909394001135,27.5,275,False,True,9.443217679166734,0.72254277208884,0.00896,0.0,111.77901144686956,4.721608839583367,0.144508554417768,0.001792,0.0,"[10.0, 45.1)"
F19_13.1,-1.9239797950824562,20.799999999999997,208,False,True,3.5535356084279965,0.7270999543422898,0.00896,0.0,17.648184692518953,1.7767678042139983,0.14541999086845797,0.001792,0.0,"[10.0, 45.1)"
F18_9.0,-0.29083173513660043,2.4000000000000057,24,False,True,0.0,0.949678675683002,0.00448,1.0,0.0,0.0,0.18993573513660042,0.000896,0.1,"[2.0, 10.0)"
F19_8.1,-0.13631344684447072,0.20000000000000284,2,False,True,1.4254857551750032e-07,0.17708687785091484,0.00448,1.0,0.011368799829142517,7.127428775875016e-08,0.03541737557018297,0.000896,0.1,"[0.1, 0.5)"
F19_5.3,-0.07532949907370383,16.200000000000003,162,False,True,0.12295212491053302,0.0647871830921866,0.00448,0.0,5.420933396245346,0.06147606245526651,0.012957436618437321,0.000896,0.0,"[10.0, 45.1)"
F18_16.2,-0.30063551562688307,2.4000000000000057,24,False,True,6.18189165202917e-05,0.9985430308431146,0.00448,1.0,0.11453218719998404,3.090945826014585e-05,0.19970860616862293,0.000896,0.1,"[2.0, 10.0)"
F18_1.4,-0.1389963320243628,0.5999999999999943,6,False,True,3.290332832716629e-06,0.19049343428973214,0.00448,1.0,0.053978547713995795,1.6451664163583145e-06,0.03809868685794643,0.000896,0.1,"[0.5, 2.0)"
F19_17.0,-0.29538241724275927,4.8999999999999915,49,False,True,0.48789859953135034,0.2526855873854203,0.00448,0.0,16.147213338775767,0.24394929976567517,0.05053711747708406,0.000896,0.0,"[2.0, 10.0)"
F18_1.4,-0.29286374525751213,0.30000000000001137,3,False,True,3.257548589556217e-06,0.9598305824160867,0.00448,1.0,0.057232747622038005,1.6287742947781085e-06,0.19196611648321735,0.000896,0.1,"[0.1, 0.5)"
F19_18.3,-4.620945523223177,19.200000000000003,192,False,True,9.045473180732458,0.4820846642847387,0.00896,0.0,146.6957567020804,4.522736590366229,0.09641693285694775,0.001792,0.0,"[10.0, 45.1)"
F19_15.3,-0.13404874985246584,0.20000000000000284,2,False,True,0.0017692757990881585,0.15686055976460883,0.00896,1.0,1.2608415738322947,0.0008846378995440793,0.03137211195292177,0.001792,0.1,"[0.1, 0.5)"
F19_18.0,-0.013656563256452064,15.899999999999991,159,True,False,0.02731312651290413,0.0,0.0,0.0,0.0,0.013656563256452064,0.0,0.0,0.0,"[10.0, 45.1)"
F18_10.2,-0.23625553571128838,1.5,15,False,True,1.004633977328318e-12,0.6723176785539303,0.00896,1.0,1.7933693015947938e-05,5.02316988664159e-13,0.13446353571078606,0.001792,0.1,"[0.5, 2.0)"
F18_8.1,-0.12186507399258166,1.1000000000000085,11,False,True,0.0016240590898256636,0.09630522223834412,0.00896,1.0,0.9575927189462163,0.0008120295449128318,0.019261044447668824,0.001792,0.1,"[0.5, 2.0)"
F19_1.0,-0.28825801830175324,11.299999999999997,113,False,True,0.0010880928127020982,0.9340898594770107,0.00448,1.0,0.2670469826198314,0.0005440464063510491,0.18681797189540217,0.000896,0.1,"[10.0, 45.1)"
F19_5.1,-7.62593477373883e-06,2.799999999999997,28,True,False,1.525186954747766e-05,0.0,0.0,0.0,0.0,7.62593477373883e-06,0.0,0.0,0.0,"[2.0, 10.0)"
F18_8.0,-13.05055366038726,35.900000000000006,359,False,True,25.770275968407404,0.8181183809177941,0.00896,0.0,361.2139456541745,12.885137984203702,0.16362367618355883,0.001792,0.0,"[10.0, 45.1)"
F18_7.0,-0.17913270162242897,10.600000000000009,106,False,True,0.0002527007162186273,0.38607175632159824,0.00896,1.0,0.11739370010627681,0.00012635035810931364,0.07721435126431965,0.001792,0.1,"[10.0, 45.1)"
F19_9.0,-3.1301523068354062,9.700000000000003,97,False,True,6.02453953429829,0.5849326984313061,0.00448,0.0,95.93683266675589,3.012269767149145,0.11698653968626123,0.000896,0.0,"[2.0, 10.0)"
F19_16.2,-0.6907097961144137,22.799999999999997,228,False,True,1.0411376588369345,0.8462248334797325,0.00448,0.0,5.398583110601521,0.5205688294184673,0.16924496669594652,0.000896,0.0,"[10.0, 45.1)"
F19_15.3,-0.2900159126157974,0.5,5,False,True,8.919956145370155e-08,0.9455993400800831,0.00448,1.0,0.009301822070483468,4.4599780726850776e-08,0.18911986801601663,0.000896,0.1,"[0.5, 2.0)"
F19_10.2,-0.20747188651996962,7.299999999999997,73,False,True,0.06877516888782437,0.3609415103802872,0.00448,1.0,1.1933412549105924,0.034387584443912184,0.07218830207605745,0.000896,0.1,"[2.0, 10.0)"
F18_2.2,-0.26591084810245547,3.0,30,False,True,1.60255230276433e-10,0.8205942401116391,0.00896,1.0,0.00018398252086626599,8.01276151382165e-11,0.16411884802232782,0.001792,0.1,"[2.0, 10.0)"
F18_7.0,-0.23918001537440362,0.20000000000000284,2,False,True,0.0,0.6869400768720181,0.00896,1.0,0.0,0.0,0.13738801537440362,0.001792,0.1,"[0.1, 0.5)"
F18_8.1,-0.16662447208327952,0.5,5,False,True,2.9309897510274532e-05,0.328569085672622,0.00448,1.0,0.166383718877114,1.4654948755137266e-05,0.0657138171345244,0.000896,0.1,"[0.5, 2.0)"
F19_12.1,-1.8734665390523384,37.6,376,True,False,3.746933078104677,0.0,0.0,0.0,0.0,1.8734665390523384,0.0,0.0,0.0,"[10.0, 45.1)"
F19_10.1,-0.2530734109558202,13.700000000000003,137,False,True,0.0007204136703116714,0.7590860206033218,0.00448,1.0,0.14666996741652838,0.0003602068351558357,0.15181720412066435,0.000896,0.1,"[10.0, 45.1)"
F19_16.2,-0.2029260479453608,0.20000000000000284,2,False,True,2.491209235827692e-05,0.5100879594959081,0.00448,1.0,0.18790921709796748,1.245604617913846e-05,0.10201759189918164,0.000896,0.1,"[0.1, 0.5)"
F19_15.3,-0.21549663583244005,0.20000000000000284,2,False,True,7.666124500903806e-07,0.573001262631075,0.00448,1.0,0.029546097373895464,3.833062250451903e-07,0.114600252526215,0.000896,0.1,"[0.1, 0.5)"
F18_2.2,-0.2356141853456037,0.29999999999999716,3,False,True,0.0,0.6735909267280183,0.00448,1.0,0.0,0.0,0.13471818534560367,0.000896,0.1,"[0.1, 0.5)"
F19_14.0,-0.716715973439792,28.700000000000003,287,True,False,1.433431946879584,0.0,0.0,0.0,0.0,0.716715973439792,0.0,0.0,0.0,"[10.0, 45.1)"
F19_4.3,-4.223742257293366,20.60000000000001,206,False,True,8.427891354055047,0.044502901329209706,0.00448,0.0,42.975105851258945,4.213945677027524,0.008900580265841942,0.000896,0.0,"[10.0, 45.1)"
F18_1.1,-7.12741694871603,22.099999999999994,221,False,True,14.069724167440565,0.45829432497873906,0.00448,0.0,53.66458609578149,7.034862083720283,0.09165886499574782,0.000896,0.0,"[10.0, 45.1)"
F19_2.0,-0.18321359644644614,4.1000000000000085,41,False,True,0.03031223420442509,0.33580739672116794,0.00448,1.0,2.6230301137320566,0.015156117102212544,0.0671614793442336,0.000896,0.1,"[2.0, 10.0)"
F19_10.2,-0.18464394023859626,1.1000000000000085,11,False,True,9.801425244526223e-07,0.4187372508366701,0.00448,1.0,0.02169183418754983,4.900712622263111e-07,0.08374745016733404,0.000896,0.1,"[0.5, 2.0)"
F18_9.1,-0.18334133922483314,3.200000000000003,32,False,True,1.1744072471420031e-09,0.4122266931881477,0.00448,1.0,0.0004831215928788879,5.872036235710016e-10,0.08244533863762954,0.000896,0.1,"[2.0, 10.0)"
F19_5.3,-0.16763007500233978,2.4000000000000057,24,False,True,2.297543415003679e-05,0.3336129364263239,0.00448,1.0,0.05717360672861105,1.1487717075018395e-05,0.06672258728526478,0.000896,0.1,"[2.0, 10.0)"
F19_18.3,-0.10973782761662908,2.0,20,False,True,1.6232859887091334e-05,0.04416855593342762,0.00448,1.0,0.0723916311553694,8.116429943545667e-06,0.008833711186685524,0.000896,0.1,"[2.0, 10.0)"
F19_10.0,-9.669545365267782,44.900000000000006,449,False,True,19.00231937303801,0.8374483937438902,0.00448,0.0,75.71281878575928,9.501159686519005,0.16748967874877807,0.000896,0.0,"[10.0, 45.1)"
F18_2.2,-0.14980294479153264,1.0999999999999943,11,False,True,0.0,0.24005472395766317,0.00896,1.0,0.0,0.0,0.04801094479153264,0.001792,0.1,"[0.5, 2.0)"
F18_9.1,-0.24799249278472488,0.20000000000000284,2,False,True,0.0,0.7310024639236243,0.00896,1.0,0.0,0.0,0.14620049278472488,0.001792,0.1,"[0.1, 0.5)"
F19_10.1,-0.1500251310324709,1.4000000000000057,14,False,True,9.0175356625117e-08,0.2456454297239629,0.00448,1.0,0.006074123601138126,4.50876783125585e-08,0.04912908594479258,0.000896,0.1,"[0.5, 2.0)"
F18_10.1,-13.880856202025413,32.3,323,False,True,27.58953230482196,0.4259702480721631,0.00448,0.0,257.0037422173332,13.79476615241098,0.08519404961443262,0.000896,0.0,"[10.0, 45.1)"
F19_2.0,-0.2743836962342407,0.5999999999999943,6,False,True,4.2177213723628604e-05,0.8673330381368943,0.00448,1.0,0.1609433198464103,2.1088606861814302e-05,0.17346660762737887,0.000896,0.1,"[0.5, 2.0)"
F19_10.1,-0.1699802817417691,0.20000000000000284,2,False,True,2.459787348357602e-07,0.34542079376200835,0.00448,1.0,0.01582427402081521,1.229893674178801e-07,0.06908415875240168,0.000896,0.1,"[0.1, 0.5)"
F19_17.0,-0.14297400599565743,2.8999999999999915,29,False,True,0.2199327070800165,0.16055826227824588,0.00448,0.0,6.629553012773815,0.10996635354000825,0.032111652455649176,0.000896,0.0,"[2.0, 10.0)"
F19_8.0,-1.2145153267639297,12.0,120,False,True,2.0304582443363834,0.9874710229786893,0.00896,0.0,8.784469473730951,1.0152291221681917,0.19749420459573785,0.001792,0.0,"[10.0, 45.1)"
F19_12.2,-0.15642686007591786,0.19999999999998863,2,False,True,0.0016422199302185605,0.2690687505540429,0.00896,1.0,1.2146313798129995,0.0008211099651092802,0.05381375011080858,0.001792,0.1,"[0.1, 0.5)"
F18_2.1,-0.15579053171136373,9.0,90,False,True,1.324636808348293e-09,0.2744726552452266,0.00448,1.0,0.000286372408936586,6.623184041741465e-10,0.05489453104904533,0.000896,0.1,"[2.0, 10.0)"
F19_10.2,-0.20779129873118446,1.0999999999999943,11,False,True,1.7993756082583776e-06,0.5344719952169016,0.00448,1.0,0.028775934381883417,8.996878041291888e-07,0.10689439904338033,0.000896,0.1,"[0.5, 2.0)"
F19_18.1,-0.00102876254480022,7.0,70,True,False,0.00205752508960044,0.0,0.0,0.0,0.0,0.00102876254480022,0.0,0.0,0.0,"[2.0, 10.0)"
F19_14.1,-0.2740715693213787,1.9000000000000057,19,False,True,0.012118223442855612,0.8355822879997544,0.00448,1.0,0.9152030180612201,0.006059111721427806,0.1671164575999509,0.000896,0.1,"[0.5, 2.0)"
F18_10.1,-0.16010452181332332,0.5,5,False,True,0.0,0.29604260906661656,0.00448,1.0,0.0,0.0,0.05920852181332331,0.000896,0.1,"[0.5, 2.0)"
F18_2.2,-0.1326978638941718,0.8999999999999915,9,False,True,0.0,0.1590093194708589,0.00448,1.0,0.0,0.0,0.03180186389417178,0.000896,0.1,"[0.5, 2.0)"
F19_8.0,-0.13404771127475473,0.20000000000000284,2,False,True,2.1100587251099853e-07,0.16575802885909235,0.00448,1.0,0.014947470052447898,1.0550293625549926e-07,0.03315160577181847,0.000896,0.1,"[0.1, 0.5)"
F19_15.2,-8.124342355013315,42.199999999999996,422,False,True,16.129529909443697,0.2934070014573366,0.00448,0.0,259.02547917834676,8.064764954721849,0.058681400291467324,0.000896,0.0,"[10.0, 45.1)"
