[run_scenario] Resume: 4331 runs already in /home/imnyj/papers/paper3/paper/experiment/data/A_full.csv; will skip those.
  [5302/6400] d=5 eps=0 g=2.0 tau=5 algo=Nam2023b    seed=43 | CHR=0.291 AoI=0.198 | run=173.0s tot=121986s eta=2299m
  [5303/6400] d=5 eps=0 g=2.0 tau=5 algo=Nam2023b    seed=44 | CHR=0.291 AoI=0.198 | run=179.2s tot=122165s eta=2298m
  [5304/6400] d=5 eps=0 g=2.0 tau=5 algo=Nam2023b    seed=45 | CHR=0.291 AoI=0.198 | run=177.7s tot=122343s eta=2297m
  [5305/6400] d=5 eps=0 g=2.0 tau=5 algo=Nam2023b    seed=46 | CHR=0.291 AoI=0.198 | run=173.4s tot=122516s eta=2296m
  [5306/6400] d=5 eps=0 g=2.0 tau=5 algo=Nam2023b    seed=47 | CHR=0.292 AoI=0.197 | run=173.5s tot=122689s eta=2294m
  [5307/6400] d=5 eps=0 g=2.0 tau=5 algo=Nam2023b    seed=48 | CHR=0.291 AoI=0.198 | run=178.4s tot=122868s eta=2293m
  [5308/6400] d=5 eps=0 g=2.0 tau=5 algo=Nam2023b    seed=49 | CHR=0.291 AoI=0.198 | run=171.3s tot=123039s eta=2292m
  [5309/6400] d=5 eps=0 g=2.0 tau=5 algo=Nam2023b    seed=50 | CHR=0.291 AoI=0.198 | run=175.3s tot=123214s eta=2291m
  [5310/6400] d=5 eps=0 g=2.0 tau=5 algo=Nam2023b    seed=51 | CHR=0.291 AoI=0.198 | run=171.6s tot=123386s eta=2290m
  [5311/6400] d=5 eps=0 g=2.0 tau=5 algo=Nam2025     seed=42 | CHR=0.438 AoI=0.034 | run=162.4s tot=123548s eta=2288m
  [5312/6400] d=5 eps=0 g=2.0 tau=5 algo=Nam2025     seed=43 | CHR=0.438 AoI=0.034 | run=163.1s tot=123712s eta=2287m
  [5313/6400] d=5 eps=0 g=2.0 tau=5 algo=Nam2025     seed=44 | CHR=0.438 AoI=0.034 | run=166.3s tot=123878s eta=2285m
  [5314/6400] d=5 eps=0 g=2.0 tau=5 algo=Nam2025     seed=45 | CHR=0.438 AoI=0.034 | run=164.9s tot=124043s eta=2284m
  [5315/6400] d=5 eps=0 g=2.0 tau=5 algo=Nam2025     seed=46 | CHR=0.438 AoI=0.034 | run=162.3s tot=124205s eta=2283m
  [5316/6400] d=5 eps=0 g=2.0 tau=5 algo=Nam2025     seed=47 | CHR=0.438 AoI=0.034 | run=163.4s tot=124368s eta=2281m
  [5317/6400] d=5 eps=0 g=2.0 tau=5 algo=Nam2025     seed=48 | CHR=0.438 AoI=0.034 | run=166.9s tot=124535s eta=2280m
  [5318/6400] d=5 eps=0 g=2.0 tau=5 algo=Nam2025     seed=49 | CHR=0.439 AoI=0.034 | run=159.5s tot=124695s eta=2278m
  [5319/6400] d=5 eps=0 g=2.0 tau=5 algo=Nam2025     seed=50 | CHR=0.438 AoI=0.034 | run=164.3s tot=124859s eta=2277m
  [5320/6400] d=5 eps=0 g=2.0 tau=5 algo=Nam2025     seed=51 | CHR=0.438 AoI=0.034 | run=159.8s tot=125019s eta=2275m
[HEARTBEAT] 2026-05-19 23:01:45 | 경과=34h 43m 39s | 진행=5320/6400 (83.1%) | 평균=126.4s/run | ETA=37h 55m | 최근완료: algo=Nam2025 d=5 eps=0 g=2.0 tau=5 seed=51
  [5321/6400] d=5 eps=0 g=2.0 tau=5 algo=Youn2026    seed=42 | CHR=0.438 AoI=0.034 | run=168.8s tot=125188s eta=2274m
  [5322/6400] d=5 eps=0 g=2.0 tau=5 algo=Youn2026    seed=43 | CHR=0.438 AoI=0.034 | run=166.3s tot=125354s eta=2273m
  [5323/6400] d=5 eps=0 g=2.0 tau=5 algo=Youn2026    seed=44 | CHR=0.438 AoI=0.034 | run=172.2s tot=125526s eta=2271m
  [5324/6400] d=5 eps=0 g=2.0 tau=5 algo=Youn2026    seed=45 | CHR=0.438 AoI=0.034 | run=171.0s tot=125697s eta=2270m
  [5325/6400] d=5 eps=0 g=2.0 tau=5 algo=Youn2026    seed=46 | CHR=0.438 AoI=0.034 | run=166.5s tot=125864s eta=2269m
  [5326/6400] d=5 eps=0 g=2.0 tau=5 algo=Youn2026    seed=47 | CHR=0.438 AoI=0.034 | run=167.3s tot=126031s eta=2267m
  [5327/6400] d=5 eps=0 g=2.0 tau=5 algo=Youn2026    seed=48 | CHR=0.438 AoI=0.034 | run=171.8s tot=126203s eta=2266m
  [5328/6400] d=5 eps=0 g=2.0 tau=5 algo=Youn2026    seed=49 | CHR=0.439 AoI=0.034 | run=163.8s tot=126367s eta=2265m
  [5329/6400] d=5 eps=0 g=2.0 tau=5 algo=Youn2026    seed=50 | CHR=0.438 AoI=0.034 | run=168.4s tot=126535s eta=2263m
  [5330/6400] d=5 eps=0 g=2.0 tau=5 algo=Youn2026    seed=51 | CHR=0.438 AoI=0.034 | run=164.5s tot=126700s eta=2262m
  [5331/6400] d=5 eps=0 g=2.0 tau=5 algo=V2I-Base    seed=42 | CHR=0.438 AoI=0.034 | run=158.3s tot=126858s eta=2260m
  [5332/6400] d=5 eps=0 g=2.0 tau=5 algo=V2I-Base    seed=43 | CHR=0.438 AoI=0.034 | run=155.9s tot=127014s eta=2259m
  [5333/6400] d=5 eps=0 g=2.0 tau=5 algo=V2I-Base    seed=44 | CHR=0.438 AoI=0.034 | run=160.6s tot=127174s eta=2257m
  [5334/6400] d=5 eps=0 g=2.0 tau=5 algo=V2I-Base    seed=45 | CHR=0.438 AoI=0.034 | run=161.4s tot=127336s eta=2256m
  [5335/6400] d=5 eps=0 g=2.0 tau=5 algo=V2I-Base    seed=46 | CHR=0.438 AoI=0.034 | run=158.5s tot=127494s eta=2254m
  [5336/6400] d=5 eps=0 g=2.0 tau=5 algo=V2I-Base    seed=47 | CHR=0.438 AoI=0.034 | run=156.3s tot=127651s eta=2252m
  [5337/6400] d=5 eps=0 g=2.0 tau=5 algo=V2I-Base    seed=48 | CHR=0.438 AoI=0.034 | run=161.5s tot=127812s eta=2251m
  [5338/6400] d=5 eps=0 g=2.0 tau=5 algo=V2I-Base    seed=49 | CHR=0.439 AoI=0.034 | run=155.5s tot=127968s eta=2249m
  [5339/6400] d=5 eps=0 g=2.0 tau=5 algo=V2I-Base    seed=50 | CHR=0.438 AoI=0.034 | run=157.8s tot=128125s eta=2248m
  [5340/6400] d=5 eps=0 g=2.0 tau=5 algo=V2I-Base    seed=51 | CHR=0.438 AoI=0.034 | run=154.5s tot=128280s eta=2246m
  [5341/6400] d=5 eps=0 g=2.0 tau=5 algo=V2V-Base    seed=42 | CHR=0.998 AoI=0.000 | run=126.5s tot=128406s eta=2244m
  [5342/6400] d=5 eps=0 g=2.0 tau=5 algo=V2V-Base    seed=43 | CHR=0.998 AoI=0.000 | run=125.6s tot=128532s eta=2242m
  [5343/6400] d=5 eps=0 g=2.0 tau=5 algo=V2V-Base    seed=44 | CHR=0.998 AoI=0.000 | run=126.6s tot=128659s eta=2240m
[HEARTBEAT] 2026-05-20 00:02:25 | 경과=35h 44m 18s | 진행=5343/6400 (83.5%) | 평균=127.1s/run | ETA=37h 19m | 최근완료: algo=V2V-Base d=5 eps=0 g=2.0 tau=5 seed=44
  [5344/6400] d=5 eps=0 g=2.0 tau=5 algo=V2V-Base    seed=45 | CHR=0.998 AoI=0.000 | run=128.1s tot=128787s eta=2238m
  [5345/6400] d=5 eps=0 g=2.0 tau=5 algo=V2V-Base    seed=46 | CHR=0.998 AoI=0.000 | run=125.7s tot=128912s eta=2235m
  [5346/6400] d=5 eps=0 g=2.0 tau=5 algo=V2V-Base    seed=47 | CHR=0.998 AoI=0.000 | run=125.5s tot=129038s eta=2233m
  [5347/6400] d=5 eps=0 g=2.0 tau=5 algo=V2V-Base    seed=48 | CHR=0.998 AoI=0.000 | run=128.0s tot=129166s eta=2231m
  [5348/6400] d=5 eps=0 g=2.0 tau=5 algo=V2V-Base    seed=49 | CHR=0.998 AoI=0.000 | run=124.3s tot=129290s eta=2229m
  [5349/6400] d=5 eps=0 g=2.0 tau=5 algo=V2V-Base    seed=50 | CHR=0.998 AoI=0.000 | run=125.9s tot=129416s eta=2227m
  [5350/6400] d=5 eps=0 g=2.0 tau=5 algo=V2V-Base    seed=51 | CHR=0.986 AoI=0.000 | run=53.3s tot=129469s eta=2223m
  [5351/6400] d=5 eps=0 g=2.0 tau=5 algo=Random-K    seed=42 | CHR=0.987 AoI=0.001 | run=52.8s tot=129522s eta=2220m
  [5352/6400] d=5 eps=0 g=2.0 tau=5 algo=Random-K    seed=43 | CHR=0.988 AoI=0.001 | run=52.6s tot=129575s eta=2217m
  [5353/6400] d=5 eps=0 g=2.0 tau=5 algo=Random-K    seed=44 | CHR=0.989 AoI=0.001 | run=54.0s tot=129629s eta=2213m
  [5354/6400] d=5 eps=0 g=2.0 tau=5 algo=Random-K    seed=45 | CHR=0.988 AoI=0.001 | run=54.2s tot=129683s eta=2210m
  [5355/6400] d=5 eps=0 g=2.0 tau=5 algo=Random-K    seed=46 | CHR=0.988 AoI=0.001 | run=54.9s tot=129738s eta=2207m
  [5356/6400] d=5 eps=0 g=2.0 tau=5 algo=Random-K    seed=47 | CHR=0.987 AoI=0.001 | run=53.3s tot=129791s eta=2203m
  [5357/6400] d=5 eps=0 g=2.0 tau=5 algo=Random-K    seed=48 | CHR=0.988 AoI=0.001 | run=54.2s tot=129845s eta=2200m
  [5358/6400] d=5 eps=0 g=2.0 tau=5 algo=Random-K    seed=49 | CHR=0.987 AoI=0.001 | run=53.3s tot=129899s eta=2197m
  [5359/6400] d=5 eps=0 g=2.0 tau=5 algo=Random-K    seed=50 | CHR=0.988 AoI=0.001 | run=54.0s tot=129953s eta=2193m
  [5360/6400] d=5 eps=0 g=2.0 tau=5 algo=Random-K    seed=51 | CHR=0.987 AoI=0.001 | run=51.4s tot=130004s eta=2190m
  [5361/6400] d=5 eps=0 g=3.0 tau=5 algo=RILP        seed=42 | CHR=0.439 AoI=0.034 | run=56.3s tot=130060s eta=2187m
  [5362/6400] d=5 eps=0 g=3.0 tau=5 algo=RILP        seed=43 | CHR=0.438 AoI=0.034 | run=57.7s tot=130118s eta=2183m
  [5363/6400] d=5 eps=0 g=3.0 tau=5 algo=RILP        seed=44 | CHR=0.438 AoI=0.034 | run=59.0s tot=130177s eta=2180m
  [5364/6400] d=5 eps=0 g=3.0 tau=5 algo=RILP        seed=45 | CHR=0.438 AoI=0.034 | run=58.4s tot=130235s eta=2177m
  [5365/6400] d=5 eps=0 g=3.0 tau=5 algo=RILP        seed=46 | CHR=0.438 AoI=0.035 | run=59.0s tot=130294s eta=2174m
  [5366/6400] d=5 eps=0 g=3.0 tau=5 algo=RILP        seed=47 | CHR=0.438 AoI=0.034 | run=57.1s tot=130351s eta=2170m
  [5367/6400] d=5 eps=0 g=3.0 tau=5 algo=RILP        seed=48 | CHR=0.438 AoI=0.034 | run=58.5s tot=130410s eta=2167m
  [5368/6400] d=5 eps=0 g=3.0 tau=5 algo=RILP        seed=49 | CHR=0.438 AoI=0.035 | run=57.7s tot=130468s eta=2164m
  [5369/6400] d=5 eps=0 g=3.0 tau=5 algo=RILP        seed=50 | CHR=0.439 AoI=0.034 | run=59.4s tot=130527s eta=2161m
  [5370/6400] d=5 eps=0 g=3.0 tau=5 algo=RILP        seed=51 | CHR=0.438 AoI=0.034 | run=55.6s tot=130583s eta=2158m
  [5371/6400] d=5 eps=0 g=3.0 tau=5 algo=RILP-Greedy seed=42 | CHR=0.439 AoI=0.034 | run=55.8s tot=130638s eta=2154m
  [5372/6400] d=5 eps=0 g=3.0 tau=5 algo=RILP-Greedy seed=43 | CHR=0.438 AoI=0.034 | run=56.8s tot=130695s eta=2151m
  [5373/6400] d=5 eps=0 g=3.0 tau=5 algo=RILP-Greedy seed=44 | CHR=0.438 AoI=0.034 | run=58.0s tot=130753s eta=2148m
  [5374/6400] d=5 eps=0 g=3.0 tau=5 algo=RILP-Greedy seed=45 | CHR=0.438 AoI=0.034 | run=58.1s tot=130811s eta=2145m
  [5375/6400] d=5 eps=0 g=3.0 tau=5 algo=RILP-Greedy seed=46 | CHR=0.438 AoI=0.035 | run=58.5s tot=130870s eta=2141m
  [5376/6400] d=5 eps=0 g=3.0 tau=5 algo=RILP-Greedy seed=47 | CHR=0.438 AoI=0.034 | run=57.6s tot=130927s eta=2138m
  [5377/6400] d=5 eps=0 g=3.0 tau=5 algo=RILP-Greedy seed=48 | CHR=0.438 AoI=0.034 | run=58.7s tot=130986s eta=2135m
  [5378/6400] d=5 eps=0 g=3.0 tau=5 algo=RILP-Greedy seed=49 | CHR=0.438 AoI=0.035 | run=57.8s tot=131044s eta=2132m
  [5379/6400] d=5 eps=0 g=3.0 tau=5 algo=RILP-Greedy seed=50 | CHR=0.439 AoI=0.034 | run=58.4s tot=131102s eta=2129m
  [5380/6400] d=5 eps=0 g=3.0 tau=5 algo=RILP-Greedy seed=51 | CHR=0.438 AoI=0.034 | run=55.8s tot=131158s eta=2126m
  [5381/6400] d=5 eps=0 g=3.0 tau=5 algo=Nam2023b    seed=42 | CHR=0.291 AoI=0.198 | run=60.2s tot=131218s eta=2122m
  [5382/6400] d=5 eps=0 g=3.0 tau=5 algo=Nam2023b    seed=43 | CHR=0.291 AoI=0.198 | run=61.4s tot=131280s eta=2119m
  [5383/6400] d=5 eps=0 g=3.0 tau=5 algo=Nam2023b    seed=44 | CHR=0.291 AoI=0.198 | run=62.8s tot=131342s eta=2116m
  [5384/6400] d=5 eps=0 g=3.0 tau=5 algo=Nam2023b    seed=45 | CHR=0.291 AoI=0.199 | run=62.2s tot=131405s eta=2113m
  [5385/6400] d=5 eps=0 g=3.0 tau=5 algo=Nam2023b    seed=46 | CHR=0.291 AoI=0.198 | run=62.9s tot=131467s eta=2110m
  [5386/6400] d=5 eps=0 g=3.0 tau=5 algo=Nam2023b    seed=47 | CHR=0.291 AoI=0.198 | run=61.0s tot=131528s eta=2107m
  [5387/6400] d=5 eps=0 g=3.0 tau=5 algo=Nam2023b    seed=48 | CHR=0.291 AoI=0.199 | run=62.4s tot=131591s eta=2104m
  [5388/6400] d=5 eps=0 g=3.0 tau=5 algo=Nam2023b    seed=49 | CHR=0.291 AoI=0.198 | run=61.8s tot=131653s eta=2101m
  [5389/6400] d=5 eps=0 g=3.0 tau=5 algo=Nam2023b    seed=50 | CHR=0.292 AoI=0.198 | run=62.9s tot=131716s eta=2098m
  [5390/6400] d=5 eps=0 g=3.0 tau=5 algo=Nam2023b    seed=51 | CHR=0.292 AoI=0.198 | run=59.5s tot=131775s eta=2095m
  [5391/6400] d=5 eps=0 g=3.0 tau=5 algo=Nam2025     seed=42 | CHR=0.439 AoI=0.034 | run=57.5s tot=131833s eta=2091m
  [5392/6400] d=5 eps=0 g=3.0 tau=5 algo=Nam2025     seed=43 | CHR=0.438 AoI=0.034 | run=58.8s tot=131891s eta=2088m
  [5393/6400] d=5 eps=0 g=3.0 tau=5 algo=Nam2025     seed=44 | CHR=0.438 AoI=0.034 | run=59.7s tot=131951s eta=2085m
  [5394/6400] d=5 eps=0 g=3.0 tau=5 algo=Nam2025     seed=45 | CHR=0.438 AoI=0.034 | run=59.3s tot=132010s eta=2082m
  [5395/6400] d=5 eps=0 g=3.0 tau=5 algo=Nam2025     seed=46 | CHR=0.438 AoI=0.035 | run=59.9s tot=132070s eta=2079m
  [5396/6400] d=5 eps=0 g=3.0 tau=5 algo=Nam2025     seed=47 | CHR=0.438 AoI=0.034 | run=57.8s tot=132128s eta=2076m
  [5397/6400] d=5 eps=0 g=3.0 tau=5 algo=Nam2025     seed=48 | CHR=0.438 AoI=0.034 | run=59.4s tot=132187s eta=2073m
  [5398/6400] d=5 eps=0 g=3.0 tau=5 algo=Nam2025     seed=49 | CHR=0.438 AoI=0.035 | run=59.3s tot=132247s eta=2070m
  [5399/6400] d=5 eps=0 g=3.0 tau=5 algo=Nam2025     seed=50 | CHR=0.439 AoI=0.034 | run=60.4s tot=132307s eta=2067m
[HEARTBEAT] 2026-05-20 01:03:13 | 경과=36h 45m 07s | 진행=5399/6400 (84.4%) | 평균=123.9s/run | ETA=34h 26m | 최근완료: algo=Nam2025 d=5 eps=0 g=3.0 tau=5 seed=50
  [5400/6400] d=5 eps=0 g=3.0 tau=5 algo=Nam2025     seed=51 | CHR=0.438 AoI=0.034 | run=57.1s tot=132364s eta=2064m
  [5401/6400] d=5 eps=0 g=3.0 tau=5 algo=Youn2026    seed=42 | CHR=0.439 AoI=0.034 | run=59.8s tot=132424s eta=2061m
  [5402/6400] d=5 eps=0 g=3.0 tau=5 algo=Youn2026    seed=43 | CHR=0.438 AoI=0.034 | run=60.5s tot=132484s eta=2058m
  [5403/6400] d=5 eps=0 g=3.0 tau=5 algo=Youn2026    seed=44 | CHR=0.438 AoI=0.034 | run=62.3s tot=132547s eta=2055m
  [5404/6400] d=5 eps=0 g=3.0 tau=5 algo=Youn2026    seed=45 | CHR=0.438 AoI=0.034 | run=62.3s tot=132609s eta=2052m
  [5405/6400] d=5 eps=0 g=3.0 tau=5 algo=Youn2026    seed=46 | CHR=0.438 AoI=0.035 | run=62.3s tot=132671s eta=2049m
  [5406/6400] d=5 eps=0 g=3.0 tau=5 algo=Youn2026    seed=47 | CHR=0.438 AoI=0.034 | run=60.6s tot=132732s eta=2046m
  [5407/6400] d=5 eps=0 g=3.0 tau=5 algo=Youn2026    seed=48 | CHR=0.438 AoI=0.034 | run=62.3s tot=132794s eta=2043m
  [5408/6400] d=5 eps=0 g=3.0 tau=5 algo=Youn2026    seed=49 | CHR=0.438 AoI=0.035 | run=61.6s tot=132856s eta=2040m
  [5409/6400] d=5 eps=0 g=3.0 tau=5 algo=Youn2026    seed=50 | CHR=0.439 AoI=0.034 | run=62.6s tot=132918s eta=2037m
  [5410/6400] d=5 eps=0 g=3.0 tau=5 algo=Youn2026    seed=51 | CHR=0.438 AoI=0.034 | run=59.3s tot=132978s eta=2033m
  [5411/6400] d=5 eps=0 g=3.0 tau=5 algo=V2I-Base    seed=42 | CHR=0.439 AoI=0.034 | run=55.1s tot=133033s eta=2030m
  [5412/6400] d=5 eps=0 g=3.0 tau=5 algo=V2I-Base    seed=43 | CHR=0.438 AoI=0.034 | run=56.0s tot=133089s eta=2027m
  [5413/6400] d=5 eps=0 g=3.0 tau=5 algo=V2I-Base    seed=44 | CHR=0.438 AoI=0.034 | run=57.7s tot=133146s eta=2024m
  [5414/6400] d=5 eps=0 g=3.0 tau=5 algo=V2I-Base    seed=45 | CHR=0.438 AoI=0.034 | run=57.6s tot=133204s eta=2021m
  [5415/6400] d=5 eps=0 g=3.0 tau=5 algo=V2I-Base    seed=46 | CHR=0.438 AoI=0.035 | run=57.9s tot=133262s eta=2018m
  [5416/6400] d=5 eps=0 g=3.0 tau=5 algo=V2I-Base    seed=47 | CHR=0.438 AoI=0.034 | run=55.5s tot=133317s eta=2015m
  [5417/6400] d=5 eps=0 g=3.0 tau=5 algo=V2I-Base    seed=48 | CHR=0.438 AoI=0.034 | run=56.8s tot=133374s eta=2012m
  [5418/6400] d=5 eps=0 g=3.0 tau=5 algo=V2I-Base    seed=49 | CHR=0.438 AoI=0.035 | run=56.0s tot=133430s eta=2009m
  [5419/6400] d=5 eps=0 g=3.0 tau=5 algo=V2I-Base    seed=50 | CHR=0.439 AoI=0.034 | run=57.0s tot=133487s eta=2006m
  [5420/6400] d=5 eps=0 g=3.0 tau=5 algo=V2I-Base    seed=51 | CHR=0.438 AoI=0.034 | run=54.4s tot=133542s eta=2003m
  [5421/6400] d=5 eps=0 g=3.0 tau=5 algo=V2V-Base    seed=42 | CHR=0.987 AoI=0.000 | run=54.3s tot=133596s eta=2000m
  [5422/6400] d=5 eps=0 g=3.0 tau=5 algo=V2V-Base    seed=43 | CHR=0.988 AoI=0.000 | run=54.1s tot=133650s eta=1997m
  [5423/6400] d=5 eps=0 g=3.0 tau=5 algo=V2V-Base    seed=44 | CHR=0.989 AoI=0.000 | run=55.5s tot=133706s eta=1994m
  [5424/6400] d=5 eps=0 g=3.0 tau=5 algo=V2V-Base    seed=45 | CHR=0.988 AoI=0.000 | run=55.5s tot=133761s eta=1991m
  [5425/6400] d=5 eps=0 g=3.0 tau=5 algo=V2V-Base    seed=46 | CHR=0.988 AoI=0.000 | run=56.0s tot=133817s eta=1988m
  [5426/6400] d=5 eps=0 g=3.0 tau=5 algo=V2V-Base    seed=47 | CHR=0.988 AoI=0.000 | run=54.9s tot=133872s eta=1985m
  [5427/6400] d=5 eps=0 g=3.0 tau=5 algo=V2V-Base    seed=48 | CHR=0.988 AoI=0.000 | run=55.9s tot=133928s eta=1982m
  [5428/6400] d=5 eps=0 g=3.0 tau=5 algo=V2V-Base    seed=49 | CHR=0.988 AoI=0.000 | run=55.2s tot=133983s eta=1979m
  [5429/6400] d=5 eps=0 g=3.0 tau=5 algo=V2V-Base    seed=50 | CHR=0.989 AoI=0.000 | run=55.8s tot=134039s eta=1976m
  [5430/6400] d=5 eps=0 g=3.0 tau=5 algo=V2V-Base    seed=51 | CHR=0.986 AoI=0.000 | run=53.8s tot=134093s eta=1973m
  [5431/6400] d=5 eps=0 g=3.0 tau=5 algo=Random-K    seed=42 | CHR=0.987 AoI=0.001 | run=52.8s tot=134145s eta=1969m
  [5432/6400] d=5 eps=0 g=3.0 tau=5 algo=Random-K    seed=43 | CHR=0.988 AoI=0.001 | run=53.0s tot=134198s eta=1966m
  [5433/6400] d=5 eps=0 g=3.0 tau=5 algo=Random-K    seed=44 | CHR=0.989 AoI=0.001 | run=54.0s tot=134253s eta=1963m
  [5434/6400] d=5 eps=0 g=3.0 tau=5 algo=Random-K    seed=45 | CHR=0.988 AoI=0.001 | run=53.9s tot=134306s eta=1960m
  [5435/6400] d=5 eps=0 g=3.0 tau=5 algo=Random-K    seed=46 | CHR=0.988 AoI=0.001 | run=54.3s tot=134361s eta=1957m
  [5436/6400] d=5 eps=0 g=3.0 tau=5 algo=Random-K    seed=47 | CHR=0.987 AoI=0.001 | run=52.7s tot=134413s eta=1954m
  [5437/6400] d=5 eps=0 g=3.0 tau=5 algo=Random-K    seed=48 | CHR=0.988 AoI=0.001 | run=54.3s tot=134468s eta=1951m
  [5438/6400] d=5 eps=0 g=3.0 tau=5 algo=Random-K    seed=49 | CHR=0.987 AoI=0.001 | run=53.3s tot=134521s eta=1948m
  [5439/6400] d=5 eps=0 g=3.0 tau=5 algo=Random-K    seed=50 | CHR=0.988 AoI=0.001 | run=53.9s tot=134575s eta=1945m
  [5440/6400] d=5 eps=0 g=3.0 tau=5 algo=Random-K    seed=51 | CHR=0.987 AoI=0.001 | run=51.6s tot=134627s eta=1942m
  [5441/6400] d=5 eps=10 g=0.0 tau=5 algo=RILP        seed=42 | CHR=0.439 AoI=0.034 | run=56.1s tot=134683s eta=1939m
  [5442/6400] d=5 eps=10 g=0.0 tau=5 algo=RILP        seed=43 | CHR=0.438 AoI=0.034 | run=57.3s tot=134740s eta=1936m
  [5443/6400] d=5 eps=10 g=0.0 tau=5 algo=RILP        seed=44 | CHR=0.438 AoI=0.034 | run=59.3s tot=134799s eta=1933m
  [5444/6400] d=5 eps=10 g=0.0 tau=5 algo=RILP        seed=45 | CHR=0.438 AoI=0.034 | run=58.8s tot=134858s eta=1931m
  [5445/6400] d=5 eps=10 g=0.0 tau=5 algo=RILP        seed=46 | CHR=0.438 AoI=0.035 | run=59.1s tot=134917s eta=1928m
  [5446/6400] d=5 eps=10 g=0.0 tau=5 algo=RILP        seed=47 | CHR=0.438 AoI=0.034 | run=57.0s tot=134974s eta=1925m
  [5447/6400] d=5 eps=10 g=0.0 tau=5 algo=RILP        seed=48 | CHR=0.438 AoI=0.034 | run=58.6s tot=135033s eta=1922m
  [5448/6400] d=5 eps=10 g=0.0 tau=5 algo=RILP        seed=49 | CHR=0.438 AoI=0.035 | run=57.9s tot=135091s eta=1919m
  [5449/6400] d=5 eps=10 g=0.0 tau=5 algo=RILP        seed=50 | CHR=0.439 AoI=0.034 | run=58.7s tot=135149s eta=1916m
  [5450/6400] d=5 eps=10 g=0.0 tau=5 algo=RILP        seed=51 | CHR=0.438 AoI=0.034 | run=55.8s tot=135205s eta=1913m
  [5451/6400] d=5 eps=10 g=0.0 tau=5 algo=RILP-Greedy seed=42 | CHR=0.439 AoI=0.034 | run=57.0s tot=135262s eta=1910m
  [5452/6400] d=5 eps=10 g=0.0 tau=5 algo=RILP-Greedy seed=43 | CHR=0.438 AoI=0.034 | run=57.2s tot=135319s eta=1907m
  [5453/6400] d=5 eps=10 g=0.0 tau=5 algo=RILP-Greedy seed=44 | CHR=0.438 AoI=0.034 | run=59.4s tot=135379s eta=1904m
  [5454/6400] d=5 eps=10 g=0.0 tau=5 algo=RILP-Greedy seed=45 | CHR=0.438 AoI=0.034 | run=58.5s tot=135437s eta=1902m
  [5455/6400] d=5 eps=10 g=0.0 tau=5 algo=RILP-Greedy seed=46 | CHR=0.438 AoI=0.035 | run=58.8s tot=135496s eta=1899m
  [5456/6400] d=5 eps=10 g=0.0 tau=5 algo=RILP-Greedy seed=47 | CHR=0.438 AoI=0.034 | run=57.0s tot=135553s eta=1896m
  [5457/6400] d=5 eps=10 g=0.0 tau=5 algo=RILP-Greedy seed=48 | CHR=0.438 AoI=0.034 | run=48.4s tot=135601s eta=1893m
  [5458/6400] d=5 eps=10 g=0.0 tau=5 algo=RILP-Greedy seed=49 | CHR=0.438 AoI=0.035 | run=50.3s tot=135652s eta=1890m
  [5459/6400] d=5 eps=10 g=0.0 tau=5 algo=RILP-Greedy seed=50 | CHR=0.439 AoI=0.034 | run=54.4s tot=135706s eta=1887m
  [5460/6400] d=5 eps=10 g=0.0 tau=5 algo=RILP-Greedy seed=51 | CHR=0.438 AoI=0.034 | run=51.6s tot=135758s eta=1884m
  [5461/6400] d=5 eps=10 g=0.0 tau=5 algo=Nam2023b    seed=42 | CHR=0.291 AoI=0.198 | run=56.2s tot=135814s eta=1881m
  [5462/6400] d=5 eps=10 g=0.0 tau=5 algo=Nam2023b    seed=43 | CHR=0.291 AoI=0.198 | run=57.8s tot=135872s eta=1878m
  [5463/6400] d=5 eps=10 g=0.0 tau=5 algo=Nam2023b    seed=44 | CHR=0.291 AoI=0.198 | run=58.9s tot=135931s eta=1875m
[HEARTBEAT] 2026-05-20 02:03:36 | 경과=37h 45m 30s | 진행=5463/6400 (85.4%) | 평균=120.1s/run | ETA=31h 15m | 최근완료: algo=Nam2023b d=5 eps=10 g=0.0 tau=5 seed=44
  [5464/6400] d=5 eps=10 g=0.0 tau=5 algo=Nam2023b    seed=45 | CHR=0.291 AoI=0.199 | run=59.2s tot=135990s eta=1872m
  [5465/6400] d=5 eps=10 g=0.0 tau=5 algo=Nam2023b    seed=46 | CHR=0.291 AoI=0.198 | run=59.2s tot=136049s eta=1870m
  [5466/6400] d=5 eps=10 g=0.0 tau=5 algo=Nam2023b    seed=47 | CHR=0.291 AoI=0.198 | run=58.3s tot=136107s eta=1867m
  [5467/6400] d=5 eps=10 g=0.0 tau=5 algo=Nam2023b    seed=48 | CHR=0.291 AoI=0.199 | run=59.9s tot=136167s eta=1864m
  [5468/6400] d=5 eps=10 g=0.0 tau=5 algo=Nam2023b    seed=49 | CHR=0.291 AoI=0.198 | run=58.9s tot=136226s eta=1861m
  [5469/6400] d=5 eps=10 g=0.0 tau=5 algo=Nam2023b    seed=50 | CHR=0.292 AoI=0.198 | run=59.8s tot=136286s eta=1858m
  [5470/6400] d=5 eps=10 g=0.0 tau=5 algo=Nam2023b    seed=51 | CHR=0.292 AoI=0.198 | run=57.3s tot=136343s eta=1855m
  [5471/6400] d=5 eps=10 g=0.0 tau=5 algo=Nam2025     seed=42 | CHR=0.439 AoI=0.034 | run=54.7s tot=136398s eta=1853m
