scenario,algorithm,density,pred_error_pct,gamma,tau_max,seed,PCO
A,RILP-Greedy,3,20,0.0,5,42,0.18524
A,RILP-Greedy,3,20,0.0,5,43,0.186188
A,RILP-Greedy,3,20,0.0,5,44,0.185104
A,RILP-Greedy,3,20,0.0,5,45,0.186752
A,RILP-Greedy,3,20,0.0,5,46,0.18749
A,RILP-Greedy,3,20,0.0,5,47,0.187341
A,RILP-Greedy,3,20,0.0,5,48,0.184141
A,RILP-Greedy,3,20,0.0,5,49,0.187703
A,RILP-Greedy,3,20,0.0,5,50,0.183984
A,RILP-Greedy,3,20,0.0,5,51,0.188769
A,Nam2023b,3,20,0.0,5,42,6.765513
A,Nam2023b,3,20,0.0,5,43,6.837181
A,Nam2023b,3,20,0.0,5,44,6.805147
A,Nam2023b,3,20,0.0,5,45,6.945044
A,Nam2023b,3,20,0.0,5,46,6.846163
A,Nam2023b,3,20,0.0,5,47,6.871464
A,Nam2023b,3,20,0.0,5,48,6.747651
A,Nam2023b,3,20,0.0,5,49,6.848806
A,Nam2023b,3,20,0.0,5,50,6.811232
A,Nam2023b,3,20,0.0,5,51,6.866595
A,Nam2025,3,20,0.0,5,42,0.18524
A,Nam2025,3,20,0.0,5,43,0.186188
A,Nam2025,3,20,0.0,5,44,0.185104
A,Nam2025,3,20,0.0,5,45,0.186752
A,Nam2025,3,20,0.0,5,46,0.18749
A,Nam2025,3,20,0.0,5,47,0.187341
A,Nam2025,3,20,0.0,5,48,0.184141
A,Nam2025,3,20,0.0,5,49,0.187703
A,Nam2025,3,20,0.0,5,50,0.183984
A,Nam2025,3,20,0.0,5,51,0.188769
A,Youn2026,3,20,0.0,5,42,0.18524
A,Youn2026,3,20,0.0,5,43,0.186188
A,Youn2026,3,20,0.0,5,44,0.185104
A,Youn2026,3,20,0.0,5,45,0.186752
A,Youn2026,3,20,0.0,5,46,0.18749
A,Youn2026,3,20,0.0,5,47,0.187341
A,Youn2026,3,20,0.0,5,48,0.184141
A,Youn2026,3,20,0.0,5,49,0.187703
A,Youn2026,3,20,0.0,5,50,0.183984
A,Youn2026,3,20,0.0,5,51,0.188769
A,V2I-Base,3,20,0.0,5,42,0.18524
A,V2I-Base,3,20,0.0,5,43,0.186188
A,V2I-Base,3,20,0.0,5,44,0.185104
A,V2I-Base,3,20,0.0,5,45,0.186752
A,V2I-Base,3,20,0.0,5,46,0.18749
A,V2I-Base,3,20,0.0,5,47,0.187341
A,V2I-Base,3,20,0.0,5,48,0.184141
A,V2I-Base,3,20,0.0,5,49,0.187703
A,V2I-Base,3,20,0.0,5,50,0.183984
A,V2I-Base,3,20,0.0,5,51,0.188769
A,V2V-Base,3,20,0.0,5,42,4.634774
A,V2V-Base,3,20,0.0,5,43,4.683578
A,V2V-Base,3,20,0.0,5,44,4.673592
A,V2V-Base,3,20,0.0,5,45,4.7574
A,V2V-Base,3,20,0.0,5,46,4.687676
A,V2V-Base,3,20,0.0,5,47,4.71981
A,V2V-Base,3,20,0.0,5,48,4.633571
A,V2V-Base,3,20,0.0,5,49,4.683395
A,V2V-Base,3,20,0.0,5,50,4.663665
A,V2V-Base,3,20,0.0,5,51,4.70257
A,Random-K,3,20,0.0,5,42,6.106377
A,Random-K,3,20,0.0,5,43,6.172231
A,Random-K,3,20,0.0,5,44,6.143259
A,Random-K,3,20,0.0,5,45,6.270009
A,Random-K,3,20,0.0,5,46,6.180908
A,Random-K,3,20,0.0,5,47,6.202924
A,Random-K,3,20,0.0,5,48,6.090507
A,Random-K,3,20,0.0,5,49,6.184191
A,Random-K,3,20,0.0,5,50,6.147544
A,Random-K,3,20,0.0,5,51,6.198543
A,RILP,3,20,1.0,5,42,0.18524
A,RILP,3,20,1.0,5,43,0.186188
A,RILP,3,20,1.0,5,44,0.185104
A,RILP,3,20,1.0,5,45,0.186752
A,RILP,3,20,1.0,5,46,0.18749
A,RILP,3,20,1.0,5,47,0.187341
A,RILP,3,20,1.0,5,48,0.184141
A,RILP,3,20,1.0,5,49,0.187703
A,RILP,3,20,1.0,5,50,0.183984
A,RILP,3,20,1.0,5,51,0.188769
A,RILP-Greedy,3,20,1.0,5,42,0.18524
A,RILP-Greedy,3,20,1.0,5,43,0.186188
A,RILP-Greedy,3,20,1.0,5,44,0.185104
A,RILP-Greedy,3,20,1.0,5,45,0.186752
A,RILP-Greedy,3,20,1.0,5,46,0.18749
A,RILP-Greedy,3,20,1.0,5,47,0.187341
A,RILP-Greedy,3,20,1.0,5,48,0.184141
A,RILP-Greedy,3,20,1.0,5,49,0.187703
A,RILP-Greedy,3,20,1.0,5,50,0.183984
A,RILP-Greedy,3,20,1.0,5,51,0.188769
A,Nam2023b,3,20,1.0,5,42,6.765513
A,Nam2023b,3,20,1.0,5,43,6.837181
A,Nam2023b,3,20,1.0,5,44,6.805147
A,Nam2023b,3,20,1.0,5,45,6.945044
A,Nam2023b,3,20,1.0,5,46,6.846163
A,Nam2023b,3,20,1.0,5,47,6.871464
A,Nam2023b,3,20,1.0,5,48,6.747651
A,Nam2023b,3,20,1.0,5,49,6.848806
A,Nam2023b,3,20,1.0,5,50,6.811232
A,Nam2023b,3,20,1.0,5,51,6.866595
A,Nam2025,3,20,1.0,5,42,0.18524
A,Nam2025,3,20,1.0,5,43,0.186188
A,Nam2025,3,20,1.0,5,44,0.185104
A,Nam2025,3,20,1.0,5,45,0.186752
A,Nam2025,3,20,1.0,5,46,0.18749
A,Nam2025,3,20,1.0,5,47,0.187341
A,Nam2025,3,20,1.0,5,48,0.184141
A,Nam2025,3,20,1.0,5,49,0.187703
A,Nam2025,3,20,1.0,5,50,0.183984
A,Nam2025,3,20,1.0,5,51,0.188769
A,Youn2026,3,20,1.0,5,42,0.18524
A,Youn2026,3,20,1.0,5,43,0.186188
A,Youn2026,3,20,1.0,5,44,0.185104
A,Youn2026,3,20,1.0,5,45,0.186752
A,Youn2026,3,20,1.0,5,46,0.18749
A,Youn2026,3,20,1.0,5,47,0.187341
A,Youn2026,3,20,1.0,5,48,0.184141
A,Youn2026,3,20,1.0,5,49,0.187703
A,Youn2026,3,20,1.0,5,50,0.183984
A,Youn2026,3,20,1.0,5,51,0.188769
A,V2I-Base,3,20,1.0,5,42,0.18524
A,V2I-Base,3,20,1.0,5,43,0.186188
A,V2I-Base,3,20,1.0,5,44,0.185104
A,V2I-Base,3,20,1.0,5,45,0.186752
A,V2I-Base,3,20,1.0,5,46,0.18749
A,V2I-Base,3,20,1.0,5,47,0.187341
A,V2I-Base,3,20,1.0,5,48,0.184141
A,V2I-Base,3,20,1.0,5,49,0.187703
A,V2I-Base,3,20,1.0,5,50,0.183984
A,V2I-Base,3,20,1.0,5,51,0.188769
A,V2V-Base,3,20,1.0,5,42,4.634774
A,V2V-Base,3,20,1.0,5,43,4.683578
A,V2V-Base,3,20,1.0,5,44,4.673592
A,V2V-Base,3,20,1.0,5,45,4.7574
A,V2V-Base,3,20,1.0,5,46,4.687676
A,V2V-Base,3,20,1.0,5,47,4.71981
A,V2V-Base,3,20,1.0,5,48,4.633571
A,V2V-Base,3,20,1.0,5,49,4.683395
A,V2V-Base,3,20,1.0,5,50,4.663665
A,V2V-Base,3,20,1.0,5,51,4.70257
A,Random-K,3,20,1.0,5,42,6.106377
A,Random-K,3,20,1.0,5,43,6.172231
A,Random-K,3,20,1.0,5,44,6.143259
A,Random-K,3,20,1.0,5,45,6.270009
A,Random-K,3,20,1.0,5,46,6.180908
A,Random-K,3,20,1.0,5,47,6.202924
A,Random-K,3,20,1.0,5,48,6.090507
A,Random-K,3,20,1.0,5,49,6.184191
A,Random-K,3,20,1.0,5,50,6.147544
A,Random-K,3,20,1.0,5,51,6.198543
A,RILP,3,20,2.0,5,42,0.18524
A,RILP,3,20,2.0,5,43,0.186188
A,RILP,3,20,2.0,5,44,0.185104
A,RILP,3,20,2.0,5,45,0.186752
A,RILP,3,20,2.0,5,46,0.18749
A,RILP,3,20,2.0,5,47,0.187341
A,RILP,3,20,2.0,5,48,0.184141
A,RILP,3,20,2.0,5,49,0.187703
A,RILP,3,20,2.0,5,50,0.183984
A,RILP,3,20,2.0,5,51,0.188769
A,RILP-Greedy,3,20,2.0,5,42,0.18524
A,RILP-Greedy,3,20,2.0,5,43,0.186188
A,RILP-Greedy,3,20,2.0,5,44,0.185104
A,RILP-Greedy,3,20,2.0,5,45,0.186752
A,RILP-Greedy,3,20,2.0,5,46,0.18749
A,RILP-Greedy,3,20,2.0,5,47,0.187341
A,RILP-Greedy,3,20,2.0,5,48,0.184141
A,RILP-Greedy,3,20,2.0,5,49,0.187703
A,RILP-Greedy,3,20,2.0,5,50,0.183984
A,RILP-Greedy,3,20,2.0,5,51,0.188769
A,Nam2023b,3,20,2.0,5,42,6.765513
A,Nam2023b,3,20,2.0,5,43,6.837181
A,Nam2023b,3,20,2.0,5,44,6.805147
A,Nam2023b,3,20,2.0,5,45,6.945044
A,Nam2023b,3,20,2.0,5,46,6.846163
A,Nam2023b,3,20,2.0,5,47,6.871464
A,Nam2023b,3,20,2.0,5,48,6.747651
A,Nam2023b,3,20,2.0,5,49,6.848806
A,Nam2023b,3,20,2.0,5,50,6.811232
A,Nam2023b,3,20,2.0,5,51,6.866595
A,Nam2025,3,20,2.0,5,42,0.18524
A,Nam2025,3,20,2.0,5,43,0.186188
A,Nam2025,3,20,2.0,5,44,0.185104
A,Nam2025,3,20,2.0,5,45,0.186752
A,Nam2025,3,20,2.0,5,46,0.18749
A,Nam2025,3,20,2.0,5,47,0.187341
A,Nam2025,3,20,2.0,5,48,0.184141
A,Nam2025,3,20,2.0,5,49,0.187703
A,Nam2025,3,20,2.0,5,50,0.183984
A,Nam2025,3,20,2.0,5,51,0.188769
A,Youn2026,3,20,2.0,5,42,0.18524
A,Youn2026,3,20,2.0,5,43,0.186188
A,Youn2026,3,20,2.0,5,44,0.185104
A,Youn2026,3,20,2.0,5,45,0.186752
A,Youn2026,3,20,2.0,5,46,0.18749
A,Youn2026,3,20,2.0,5,47,0.187341
A,Youn2026,3,20,2.0,5,48,0.184141
A,Youn2026,3,20,2.0,5,49,0.187703
A,Youn2026,3,20,2.0,5,50,0.183984
A,Youn2026,3,20,2.0,5,51,0.188769
A,V2I-Base,3,20,2.0,5,42,0.18524
A,V2I-Base,3,20,2.0,5,43,0.186188
A,V2I-Base,3,20,2.0,5,44,0.185104
A,V2I-Base,3,20,2.0,5,45,0.186752
A,V2I-Base,3,20,2.0,5,46,0.18749
A,V2I-Base,3,20,2.0,5,47,0.187341
A,V2I-Base,3,20,2.0,5,48,0.184141
A,V2I-Base,3,20,2.0,5,49,0.187703
A,V2I-Base,3,20,2.0,5,50,0.183984
A,V2I-Base,3,20,2.0,5,51,0.188769
A,V2V-Base,3,20,2.0,5,42,4.634774
A,V2V-Base,3,20,2.0,5,43,4.683578
A,V2V-Base,3,20,2.0,5,44,4.673592
A,V2V-Base,3,20,2.0,5,45,4.7574
A,V2V-Base,3,20,2.0,5,46,4.687676
A,V2V-Base,3,20,2.0,5,47,4.71981
A,V2V-Base,3,20,2.0,5,48,4.633571
A,V2V-Base,3,20,2.0,5,49,4.683395
A,V2V-Base,3,20,2.0,5,50,4.663665
A,V2V-Base,3,20,2.0,5,51,4.70257
A,Random-K,3,20,2.0,5,42,6.106377
A,Random-K,3,20,2.0,5,43,6.172231
A,Random-K,3,20,2.0,5,44,6.143259
A,Random-K,3,20,2.0,5,45,6.270009
A,Random-K,3,20,2.0,5,46,6.180908
A,Random-K,3,20,2.0,5,47,6.202924
A,Random-K,3,20,2.0,5,48,6.090507
A,Random-K,3,20,2.0,5,49,6.184191
A,Random-K,3,20,2.0,5,50,6.147544
A,Random-K,3,20,2.0,5,51,6.198543
A,RILP,3,20,3.0,5,42,0.18524
A,RILP,3,20,3.0,5,43,0.186188
A,RILP,3,20,3.0,5,44,0.185104
A,RILP,3,20,3.0,5,45,0.186752
A,RILP,3,20,3.0,5,46,0.18749
A,RILP,3,20,3.0,5,47,0.187341
A,RILP,3,20,3.0,5,48,0.184141
A,RILP,3,20,3.0,5,49,0.187703
A,RILP,3,20,3.0,5,50,0.183984
A,RILP,3,20,3.0,5,51,0.188769
A,RILP-Greedy,3,20,3.0,5,42,0.18524
A,RILP-Greedy,3,20,3.0,5,43,0.186188
A,RILP-Greedy,3,20,3.0,5,44,0.185104
A,RILP-Greedy,3,20,3.0,5,45,0.186752
A,RILP-Greedy,3,20,3.0,5,46,0.18749
A,RILP-Greedy,3,20,3.0,5,47,0.187341
A,RILP-Greedy,3,20,3.0,5,48,0.184141
A,RILP-Greedy,3,20,3.0,5,49,0.187703
A,RILP-Greedy,3,20,3.0,5,50,0.183984
A,RILP-Greedy,3,20,3.0,5,51,0.188769
A,Nam2023b,3,20,3.0,5,42,6.765513
A,Nam2023b,3,20,3.0,5,43,6.837181
A,Nam2023b,3,20,3.0,5,44,6.805147
A,Nam2023b,3,20,3.0,5,45,6.945044
A,Nam2023b,3,20,3.0,5,46,6.846163
A,Nam2023b,3,20,3.0,5,47,6.871464
A,Nam2023b,3,20,3.0,5,48,6.747651
A,Nam2023b,3,20,3.0,5,49,6.848806
A,Nam2023b,3,20,3.0,5,50,6.811232
A,Nam2023b,3,20,3.0,5,51,6.866595
A,Nam2025,3,20,3.0,5,42,0.18524
A,Nam2025,3,20,3.0,5,43,0.186188
A,Nam2025,3,20,3.0,5,44,0.185104
A,Nam2025,3,20,3.0,5,45,0.186752
A,Nam2025,3,20,3.0,5,46,0.18749
A,Nam2025,3,20,3.0,5,47,0.187341
A,Nam2025,3,20,3.0,5,48,0.184141
A,Nam2025,3,20,3.0,5,49,0.187703
A,Nam2025,3,20,3.0,5,50,0.183984
A,Nam2025,3,20,3.0,5,51,0.188769
A,Youn2026,3,20,3.0,5,42,0.18524
A,Youn2026,3,20,3.0,5,43,0.186188
A,Youn2026,3,20,3.0,5,44,0.185104
A,Youn2026,3,20,3.0,5,45,0.186752
A,Youn2026,3,20,3.0,5,46,0.18749
A,Youn2026,3,20,3.0,5,47,0.187341
A,Youn2026,3,20,3.0,5,48,0.184141
A,Youn2026,3,20,3.0,5,49,0.187703
A,Youn2026,3,20,3.0,5,50,0.183984
A,Youn2026,3,20,3.0,5,51,0.188769
A,V2I-Base,3,20,3.0,5,42,0.18524
A,V2I-Base,3,20,3.0,5,43,0.186188
A,V2I-Base,3,20,3.0,5,44,0.185104
A,V2I-Base,3,20,3.0,5,45,0.186752
A,V2I-Base,3,20,3.0,5,46,0.18749
A,V2I-Base,3,20,3.0,5,47,0.187341
A,V2I-Base,3,20,3.0,5,48,0.184141
A,V2I-Base,3,20,3.0,5,49,0.187703
A,V2I-Base,3,20,3.0,5,50,0.183984
A,V2I-Base,3,20,3.0,5,51,0.188769
A,V2V-Base,3,20,3.0,5,42,4.634774
A,V2V-Base,3,20,3.0,5,43,4.683578
A,V2V-Base,3,20,3.0,5,44,4.673592
A,V2V-Base,3,20,3.0,5,45,4.7574
A,V2V-Base,3,20,3.0,5,46,4.687676
A,V2V-Base,3,20,3.0,5,47,4.71981
A,V2V-Base,3,20,3.0,5,48,4.633571
A,V2V-Base,3,20,3.0,5,49,4.683395
A,V2V-Base,3,20,3.0,5,50,4.663665
A,V2V-Base,3,20,3.0,5,51,4.70257
A,Random-K,3,20,3.0,5,42,6.106377
A,Random-K,3,20,3.0,5,43,6.172231
A,Random-K,3,20,3.0,5,44,6.143259
A,Random-K,3,20,3.0,5,45,6.270009
A,Random-K,3,20,3.0,5,46,6.180908
A,Random-K,3,20,3.0,5,47,6.202924
A,Random-K,3,20,3.0,5,48,6.090507
A,Random-K,3,20,3.0,5,49,6.184191
A,Random-K,3,20,3.0,5,50,6.147544
A,Random-K,3,20,3.0,5,51,6.198543
A,RILP,3,30,0.0,5,42,0.18524
A,RILP,3,30,0.0,5,43,0.186188
A,RILP,3,30,0.0,5,44,0.185104
A,RILP,3,30,0.0,5,45,0.186752
A,RILP,3,30,0.0,5,46,0.18749
A,RILP,3,30,0.0,5,47,0.187341
A,RILP,3,30,0.0,5,48,0.184141
A,RILP,3,30,0.0,5,49,0.187703
A,RILP,3,30,0.0,5,50,0.183984
A,RILP,3,30,0.0,5,51,0.188769
A,RILP-Greedy,3,30,0.0,5,42,0.18524
A,RILP-Greedy,3,30,0.0,5,43,0.186188
A,RILP-Greedy,3,30,0.0,5,44,0.185104
A,RILP-Greedy,3,30,0.0,5,45,0.186752
A,RILP-Greedy,3,30,0.0,5,46,0.18749
A,RILP-Greedy,3,30,0.0,5,47,0.187341
A,RILP-Greedy,3,30,0.0,5,48,0.184141
A,RILP-Greedy,3,30,0.0,5,49,0.187703
A,RILP-Greedy,3,30,0.0,5,50,0.183984
A,RILP-Greedy,3,30,0.0,5,51,0.188769
A,Nam2023b,3,30,0.0,5,42,6.765513
A,Nam2023b,3,30,0.0,5,43,6.837181
A,Nam2023b,3,30,0.0,5,44,6.805147
A,Nam2023b,3,30,0.0,5,45,6.945044
A,Nam2023b,3,30,0.0,5,46,6.846163
A,Nam2023b,3,30,0.0,5,47,6.871464
A,Nam2023b,3,30,0.0,5,48,6.747651
A,Nam2023b,3,30,0.0,5,49,6.848806
A,Nam2023b,3,30,0.0,5,50,6.811232
A,Nam2023b,3,30,0.0,5,51,6.866595
A,Nam2025,3,30,0.0,5,42,0.18524
A,Nam2025,3,30,0.0,5,43,0.186188
A,Nam2025,3,30,0.0,5,44,0.185104
A,Nam2025,3,30,0.0,5,45,0.186752
A,Nam2025,3,30,0.0,5,46,0.18749
A,Nam2025,3,30,0.0,5,47,0.187341
A,Nam2025,3,30,0.0,5,48,0.184141
A,Nam2025,3,30,0.0,5,49,0.187703
A,Nam2025,3,30,0.0,5,50,0.183984
A,Nam2025,3,30,0.0,5,51,0.188769
A,Youn2026,3,30,0.0,5,42,0.18524
A,Youn2026,3,30,0.0,5,43,0.186188
A,Youn2026,3,30,0.0,5,44,0.185104
A,Youn2026,3,30,0.0,5,45,0.186752
A,Youn2026,3,30,0.0,5,46,0.18749
A,Youn2026,3,30,0.0,5,47,0.187341
A,Youn2026,3,30,0.0,5,48,0.184141
A,Youn2026,3,30,0.0,5,49,0.187703
A,Youn2026,3,30,0.0,5,50,0.183984
A,Youn2026,3,30,0.0,5,51,0.188769
A,V2I-Base,3,30,0.0,5,42,0.18524
A,V2I-Base,3,30,0.0,5,43,0.186188
A,V2I-Base,3,30,0.0,5,44,0.185104
A,V2I-Base,3,30,0.0,5,45,0.186752
A,V2I-Base,3,30,0.0,5,46,0.18749
A,V2I-Base,3,30,0.0,5,47,0.187341
A,V2I-Base,3,30,0.0,5,48,0.184141
A,V2I-Base,3,30,0.0,5,49,0.187703
A,V2I-Base,3,30,0.0,5,50,0.183984
A,V2I-Base,3,30,0.0,5,51,0.188769
A,V2V-Base,3,30,0.0,5,42,4.634774
A,V2V-Base,3,30,0.0,5,43,4.683578
A,V2V-Base,3,30,0.0,5,44,4.673592
A,V2V-Base,3,30,0.0,5,45,4.7574
A,V2V-Base,3,30,0.0,5,46,4.687676
A,V2V-Base,3,30,0.0,5,47,4.71981
A,V2V-Base,3,30,0.0,5,48,4.633571
A,V2V-Base,3,30,0.0,5,49,4.683395
A,V2V-Base,3,30,0.0,5,50,4.663665
A,V2V-Base,3,30,0.0,5,51,4.70257
A,Random-K,3,30,0.0,5,42,6.106377
A,Random-K,3,30,0.0,5,43,6.172231
A,Random-K,3,30,0.0,5,44,6.143259
A,Random-K,3,30,0.0,5,45,6.270009
A,Random-K,3,30,0.0,5,46,6.180908
A,Random-K,3,30,0.0,5,47,6.202924
A,Random-K,3,30,0.0,5,48,6.090507
A,Random-K,3,30,0.0,5,49,6.184191
A,Random-K,3,30,0.0,5,50,6.147544
A,Random-K,3,30,0.0,5,51,6.198543
A,RILP,3,30,1.0,5,42,0.18524
A,RILP,3,30,1.0,5,43,0.186188
A,RILP,3,30,1.0,5,44,0.185104
A,RILP,3,30,1.0,5,45,0.186752
A,RILP,3,30,1.0,5,46,0.18749
A,RILP,3,30,1.0,5,47,0.187341
A,RILP,3,30,1.0,5,48,0.184141
A,RILP,3,30,1.0,5,49,0.187703
A,RILP,3,30,1.0,5,50,0.183984
A,RILP,3,30,1.0,5,51,0.188769
A,RILP-Greedy,3,30,1.0,5,42,0.18524
A,RILP-Greedy,3,30,1.0,5,43,0.186188
A,RILP-Greedy,3,30,1.0,5,44,0.185104
A,RILP-Greedy,3,30,1.0,5,45,0.186752
A,RILP-Greedy,3,30,1.0,5,46,0.18749
A,RILP-Greedy,3,30,1.0,5,47,0.187341
A,RILP-Greedy,3,30,1.0,5,48,0.184141
A,RILP-Greedy,3,30,1.0,5,49,0.187703
A,RILP-Greedy,3,30,1.0,5,50,0.183984
A,RILP-Greedy,3,30,1.0,5,51,0.188769
A,Nam2023b,3,30,1.0,5,42,6.765513
A,Nam2023b,3,30,1.0,5,43,6.837181
A,Nam2023b,3,30,1.0,5,44,6.805147
A,Nam2023b,3,30,1.0,5,45,6.945044
A,Nam2023b,3,30,1.0,5,46,6.846163
A,Nam2023b,3,30,1.0,5,47,6.871464
A,Nam2023b,3,30,1.0,5,48,6.747651
A,Nam2023b,3,30,1.0,5,49,6.848806
A,Nam2023b,3,30,1.0,5,50,6.811232
A,Nam2023b,3,30,1.0,5,51,6.866595
A,Nam2025,3,30,1.0,5,42,0.18524
A,Nam2025,3,30,1.0,5,43,0.186188
A,Nam2025,3,30,1.0,5,44,0.185104
A,Nam2025,3,30,1.0,5,45,0.186752
A,Nam2025,3,30,1.0,5,46,0.18749
A,Nam2025,3,30,1.0,5,47,0.187341
A,Nam2025,3,30,1.0,5,48,0.184141
A,Nam2025,3,30,1.0,5,49,0.187703
A,Nam2025,3,30,1.0,5,50,0.183984
A,Nam2025,3,30,1.0,5,51,0.188769
A,Youn2026,3,30,1.0,5,42,0.18524
A,Youn2026,3,30,1.0,5,43,0.186188
A,Youn2026,3,30,1.0,5,44,0.185104
A,Youn2026,3,30,1.0,5,45,0.186752
A,Youn2026,3,30,1.0,5,46,0.18749
A,Youn2026,3,30,1.0,5,47,0.187341
A,Youn2026,3,30,1.0,5,48,0.184141
A,Youn2026,3,30,1.0,5,49,0.187703
A,Youn2026,3,30,1.0,5,50,0.183984
A,Youn2026,3,30,1.0,5,51,0.188769
A,V2I-Base,3,30,1.0,5,42,0.18524
A,V2I-Base,3,30,1.0,5,43,0.186188
A,V2I-Base,3,30,1.0,5,44,0.185104
A,V2I-Base,3,30,1.0,5,45,0.186752
A,V2I-Base,3,30,1.0,5,46,0.18749
A,V2I-Base,3,30,1.0,5,47,0.187341
A,V2I-Base,3,30,1.0,5,48,0.184141
A,V2I-Base,3,30,1.0,5,49,0.187703
A,V2I-Base,3,30,1.0,5,50,0.183984
A,V2I-Base,3,30,1.0,5,51,0.188769
A,V2V-Base,3,30,1.0,5,42,4.634774
A,V2V-Base,3,30,1.0,5,43,4.683578
A,V2V-Base,3,30,1.0,5,44,4.673592
A,V2V-Base,3,30,1.0,5,45,4.7574
A,V2V-Base,3,30,1.0,5,46,4.687676
A,V2V-Base,3,30,1.0,5,47,4.71981
A,V2V-Base,3,30,1.0,5,48,4.633571
A,V2V-Base,3,30,1.0,5,49,4.683395
A,V2V-Base,3,30,1.0,5,50,4.663665
A,V2V-Base,3,30,1.0,5,51,4.70257
A,Random-K,3,30,1.0,5,42,6.106377
A,Random-K,3,30,1.0,5,43,6.172231
A,Random-K,3,30,1.0,5,44,6.143259
A,Random-K,3,30,1.0,5,45,6.270009
A,Random-K,3,30,1.0,5,46,6.180908
A,Random-K,3,30,1.0,5,47,6.202924
A,Random-K,3,30,1.0,5,48,6.090507
A,Random-K,3,30,1.0,5,49,6.184191
A,Random-K,3,30,1.0,5,50,6.147544
A,Random-K,3,30,1.0,5,51,6.198543
A,RILP,3,30,2.0,5,42,0.18524
A,RILP,3,30,2.0,5,43,0.186188
A,RILP,3,30,2.0,5,44,0.185104
A,RILP,3,30,2.0,5,45,0.186752
A,RILP,3,30,2.0,5,46,0.18749
A,RILP,3,30,2.0,5,47,0.187341
A,RILP,3,30,2.0,5,48,0.184141
A,RILP,3,30,2.0,5,49,0.187703
A,RILP,3,30,2.0,5,50,0.183984
A,RILP,3,30,2.0,5,51,0.188769
A,RILP-Greedy,3,30,2.0,5,42,0.18524
A,RILP-Greedy,3,30,2.0,5,43,0.186188
A,RILP-Greedy,3,30,2.0,5,44,0.185104
A,RILP-Greedy,3,30,2.0,5,45,0.186752
A,RILP-Greedy,3,30,2.0,5,46,0.18749
A,RILP-Greedy,3,30,2.0,5,47,0.187341
A,RILP-Greedy,3,30,2.0,5,48,0.184141
A,RILP-Greedy,3,30,2.0,5,49,0.187703
A,RILP-Greedy,3,30,2.0,5,50,0.183984
A,RILP-Greedy,3,30,2.0,5,51,0.188769
A,Nam2023b,3,30,2.0,5,42,6.765513
A,Nam2023b,3,30,2.0,5,43,6.837181
A,Nam2023b,3,30,2.0,5,44,6.805147
A,Nam2023b,3,30,2.0,5,45,6.945044
A,Nam2023b,3,30,2.0,5,46,6.846163
A,Nam2023b,3,30,2.0,5,47,6.871464
A,Nam2023b,3,30,2.0,5,48,6.747651
A,Nam2023b,3,30,2.0,5,49,6.848806
A,Nam2023b,3,30,2.0,5,50,6.811232
A,Nam2023b,3,30,2.0,5,51,6.866595
A,Nam2025,3,30,2.0,5,42,0.18524
A,Nam2025,3,30,2.0,5,43,0.164784
A,Nam2025,3,30,2.0,5,44,0.165755
A,Nam2025,3,30,2.0,5,45,0.164589
A,Nam2025,3,30,2.0,5,46,0.163929
A,Nam2025,3,30,2.0,5,47,0.164146
A,Nam2025,3,30,2.0,5,48,0.162884
A,Nam2025,3,30,2.0,5,49,0.164301
A,Nam2025,3,30,2.0,5,50,0.162219
A,Nam2025,3,30,2.0,5,51,0.165353
A,Youn2026,3,30,2.0,5,42,0.163597
A,Youn2026,3,30,2.0,5,43,0.164784
A,Youn2026,3,30,2.0,5,44,0.165755
A,Youn2026,3,30,2.0,5,45,0.164589
A,Youn2026,3,30,2.0,5,46,0.163929
A,Youn2026,3,30,2.0,5,47,0.164146
A,Youn2026,3,30,2.0,5,48,0.162884
A,Youn2026,3,30,2.0,5,49,0.164301
A,Youn2026,3,30,2.0,5,50,0.162219
A,Youn2026,3,30,2.0,5,51,0.165353
A,V2I-Base,3,30,2.0,5,42,0.163597
A,V2I-Base,3,30,2.0,5,43,0.164784
A,V2I-Base,3,30,2.0,5,44,0.165755
A,V2I-Base,3,30,2.0,5,45,0.164589
A,V2I-Base,3,30,2.0,5,46,0.163929
A,V2I-Base,3,30,2.0,5,47,0.164146
A,V2I-Base,3,30,2.0,5,48,0.162884
A,V2I-Base,3,30,2.0,5,49,0.164301
A,V2I-Base,3,30,2.0,5,50,0.162219
A,V2I-Base,3,30,2.0,5,51,0.165353
A,V2V-Base,3,30,2.0,5,42,4.516688
A,V2V-Base,3,30,2.0,5,43,4.538363
A,V2V-Base,3,30,2.0,5,44,4.569361
A,V2V-Base,3,30,2.0,5,45,4.559738
A,V2V-Base,3,30,2.0,5,46,4.530779
A,V2V-Base,3,30,2.0,5,47,4.491972
A,V2V-Base,3,30,2.0,5,48,4.495647
A,V2V-Base,3,30,2.0,5,49,4.522177
A,V2V-Base,3,30,2.0,5,50,4.498496
A,V2V-Base,3,30,2.0,5,51,4.547241
A,Random-K,3,30,2.0,5,42,5.815154
A,Random-K,3,30,2.0,5,43,5.860835
A,Random-K,3,30,2.0,5,44,5.885542
A,Random-K,3,30,2.0,5,45,5.873146
A,Random-K,3,30,2.0,5,46,5.833395
A,Random-K,3,30,2.0,5,47,5.807571
A,Random-K,3,30,2.0,5,48,5.776258
A,Random-K,3,30,2.0,5,49,5.843482
A,Random-K,3,30,2.0,5,50,5.788066
