scenario,algorithm,density,pred_error_pct,gamma,tau_max,seed,CHR
A,Nam2023b,3,20,2.0,5,42,0.291393
A,Nam2023b,3,20,2.0,5,43,0.291518
A,Nam2023b,3,20,2.0,5,44,0.291236
A,Nam2023b,3,20,2.0,5,45,0.291006
A,Nam2023b,3,20,2.0,5,46,0.29112
A,Nam2023b,3,20,2.0,5,47,0.291286
A,Nam2023b,3,20,2.0,5,48,0.291595
A,Nam2023b,3,20,2.0,5,49,0.291723
A,Nam2023b,3,20,2.0,5,50,0.291181
A,Nam2023b,3,20,2.0,5,51,0.291133
A,Nam2025,3,20,2.0,5,42,0.438502
A,Nam2025,3,20,2.0,5,43,0.438412
A,Nam2025,3,20,2.0,5,44,0.438223
A,Nam2025,3,20,2.0,5,45,0.437999
A,Nam2025,3,20,2.0,5,46,0.438339
A,Nam2025,3,20,2.0,5,47,0.438168
A,Nam2025,3,20,2.0,5,48,0.438288
A,Nam2025,3,20,2.0,5,49,0.438374
A,Nam2025,3,20,2.0,5,50,0.43871
A,Nam2025,3,20,2.0,5,51,0.438295
A,Youn2026,3,20,2.0,5,42,0.438502
A,Youn2026,3,20,2.0,5,43,0.438412
A,Youn2026,3,20,2.0,5,44,0.438223
A,Youn2026,3,20,2.0,5,45,0.437999
A,Youn2026,3,20,2.0,5,46,0.438339
A,Youn2026,3,20,2.0,5,47,0.438168
A,Youn2026,3,20,2.0,5,48,0.438288
A,Youn2026,3,20,2.0,5,49,0.438374
A,Youn2026,3,20,2.0,5,50,0.43871
A,Youn2026,3,20,2.0,5,51,0.438295
A,V2I-Base,3,20,2.0,5,42,0.438502
A,V2I-Base,3,20,2.0,5,43,0.438412
A,V2I-Base,3,20,2.0,5,44,0.438223
A,V2I-Base,3,20,2.0,5,45,0.437999
A,V2I-Base,3,20,2.0,5,46,0.438339
A,V2I-Base,3,20,2.0,5,47,0.438168
A,V2I-Base,3,20,2.0,5,48,0.438288
A,V2I-Base,3,20,2.0,5,49,0.438374
A,V2I-Base,3,20,2.0,5,50,0.43871
A,V2I-Base,3,20,2.0,5,51,0.438295
A,V2V-Base,3,20,2.0,5,42,0.998
A,V2V-Base,3,20,2.0,5,43,0.99806
A,V2V-Base,3,20,2.0,5,44,0.998018
A,V2V-Base,3,20,2.0,5,45,0.998118
A,V2V-Base,3,20,2.0,5,46,0.998122
A,V2V-Base,3,20,2.0,5,47,0.998165
A,V2V-Base,3,20,2.0,5,48,0.998153
A,V2V-Base,3,20,2.0,5,49,0.998023
A,V2V-Base,3,20,2.0,5,50,0.998152
A,V2V-Base,3,20,2.0,5,51,0.998069
A,Random-K,3,20,2.0,5,42,0.997946
A,Random-K,3,20,2.0,5,43,0.997754
A,Random-K,3,20,2.0,5,44,0.997865
A,Random-K,3,20,2.0,5,45,0.99807
A,Random-K,3,20,2.0,5,46,0.997945
A,Random-K,3,20,2.0,5,47,0.998024
A,Random-K,3,20,2.0,5,48,0.9978
A,Random-K,3,20,2.0,5,49,0.997926
A,Random-K,3,20,2.0,5,50,0.997972
A,Random-K,3,20,2.0,5,51,0.99791
A,RILP,3,20,3.0,5,42,0.438502
A,RILP,3,20,3.0,5,43,0.438412
A,RILP,3,20,3.0,5,44,0.438223
A,RILP,3,20,3.0,5,45,0.437999
A,RILP,3,20,3.0,5,46,0.438339
A,RILP,3,20,3.0,5,47,0.438168
A,RILP,3,20,3.0,5,48,0.438288
A,RILP,3,20,3.0,5,49,0.438374
A,RILP,3,20,3.0,5,50,0.43871
A,RILP,3,20,3.0,5,51,0.438295
A,RILP-Greedy,3,20,3.0,5,42,0.438502
A,RILP-Greedy,3,20,3.0,5,43,0.438412
A,RILP-Greedy,3,20,3.0,5,44,0.438223
A,RILP-Greedy,3,20,3.0,5,45,0.437999
A,RILP-Greedy,3,20,3.0,5,46,0.438339
A,RILP-Greedy,3,20,3.0,5,47,0.438168
A,RILP-Greedy,3,20,3.0,5,48,0.438288
A,RILP-Greedy,3,20,3.0,5,49,0.438374
A,RILP-Greedy,3,20,3.0,5,50,0.43871
A,RILP-Greedy,3,20,3.0,5,51,0.438295
A,Nam2023b,3,20,3.0,5,42,0.291393
A,Nam2023b,3,20,3.0,5,43,0.291518
A,Nam2023b,3,20,3.0,5,44,0.291236
A,Nam2023b,3,20,3.0,5,45,0.291006
A,Nam2023b,3,20,3.0,5,46,0.29112
A,Nam2023b,3,20,3.0,5,47,0.291286
A,Nam2023b,3,20,3.0,5,48,0.291595
A,Nam2023b,3,20,3.0,5,49,0.291723
A,Nam2023b,3,20,3.0,5,50,0.291181
A,Nam2023b,3,20,3.0,5,51,0.291133
A,Nam2025,3,20,3.0,5,42,0.438502
A,Nam2025,3,20,3.0,5,43,0.438412
A,Nam2025,3,20,3.0,5,44,0.438223
A,Nam2025,3,20,3.0,5,45,0.437999
A,Nam2025,3,20,3.0,5,46,0.438339
A,Nam2025,3,20,3.0,5,47,0.438168
A,Nam2025,3,20,3.0,5,48,0.438288
A,Nam2025,3,20,3.0,5,49,0.438374
A,Nam2025,3,20,3.0,5,50,0.43871
A,Nam2025,3,20,3.0,5,51,0.438295
A,Youn2026,3,20,3.0,5,42,0.438502
A,Youn2026,3,20,3.0,5,43,0.438412
A,Youn2026,3,20,3.0,5,44,0.438223
A,Youn2026,3,20,3.0,5,45,0.437999
A,Youn2026,3,20,3.0,5,46,0.438339
A,Youn2026,3,20,3.0,5,47,0.438168
A,Youn2026,3,20,3.0,5,48,0.438288
A,Youn2026,3,20,3.0,5,49,0.438374
A,Youn2026,3,20,3.0,5,50,0.43871
A,Youn2026,3,20,3.0,5,51,0.438295
A,V2I-Base,3,20,3.0,5,42,0.438502
A,V2I-Base,3,20,3.0,5,43,0.438412
A,V2I-Base,3,20,3.0,5,44,0.438223
A,V2I-Base,3,20,3.0,5,45,0.437999
A,V2I-Base,3,20,3.0,5,46,0.438339
A,V2I-Base,3,20,3.0,5,47,0.438168
A,V2I-Base,3,20,3.0,5,48,0.438288
A,V2I-Base,3,20,3.0,5,49,0.438374
A,V2I-Base,3,20,3.0,5,50,0.43871
A,V2I-Base,3,20,3.0,5,51,0.438295
A,V2V-Base,3,20,3.0,5,42,0.998
A,V2V-Base,3,20,3.0,5,43,0.99806
A,V2V-Base,3,20,3.0,5,44,0.998018
A,V2V-Base,3,20,3.0,5,45,0.998118
A,V2V-Base,3,20,3.0,5,46,0.998122
A,V2V-Base,3,20,3.0,5,47,0.998165
A,V2V-Base,3,20,3.0,5,48,0.998153
A,V2V-Base,3,20,3.0,5,49,0.998023
A,V2V-Base,3,20,3.0,5,50,0.998152
A,V2V-Base,3,20,3.0,5,51,0.998069
A,Random-K,3,20,3.0,5,42,0.997946
A,Random-K,3,20,3.0,5,43,0.997754
A,Random-K,3,20,3.0,5,44,0.997865
A,Random-K,3,20,3.0,5,45,0.99807
A,Random-K,3,20,3.0,5,46,0.997945
A,Random-K,3,20,3.0,5,47,0.998024
A,Random-K,3,20,3.0,5,48,0.9978
A,Random-K,3,20,3.0,5,49,0.997926
A,Random-K,3,20,3.0,5,50,0.997972
A,Random-K,3,20,3.0,5,51,0.99791
A,RILP,3,30,0.0,5,42,0.438502
A,RILP,3,30,0.0,5,43,0.438412
A,RILP,3,30,0.0,5,44,0.438223
A,RILP,3,30,0.0,5,45,0.437999
A,RILP,3,30,0.0,5,46,0.438339
A,RILP,3,30,0.0,5,47,0.438168
A,RILP,3,30,0.0,5,48,0.438288
A,RILP,3,30,0.0,5,49,0.438374
A,RILP,3,30,0.0,5,50,0.43871
A,RILP,3,30,0.0,5,51,0.438295
A,RILP-Greedy,3,30,0.0,5,42,0.438502
A,RILP-Greedy,3,30,0.0,5,43,0.438412
A,RILP-Greedy,3,30,0.0,5,44,0.438223
A,RILP-Greedy,3,30,0.0,5,45,0.437999
A,RILP-Greedy,3,30,0.0,5,46,0.438339
A,RILP-Greedy,3,30,0.0,5,47,0.438168
A,RILP-Greedy,3,30,0.0,5,48,0.438288
A,RILP-Greedy,3,30,0.0,5,49,0.438374
A,RILP-Greedy,3,30,0.0,5,50,0.43871
A,RILP-Greedy,3,30,0.0,5,51,0.438295
A,Nam2023b,3,30,0.0,5,42,0.291393
A,Nam2023b,3,30,0.0,5,43,0.291518
A,Nam2023b,3,30,0.0,5,44,0.291236
A,Nam2023b,3,30,0.0,5,45,0.291006
A,Nam2023b,3,30,0.0,5,46,0.29112
A,Nam2023b,3,30,0.0,5,47,0.291286
A,Nam2023b,3,30,0.0,5,48,0.291595
A,Nam2023b,3,30,0.0,5,49,0.291723
A,Nam2023b,3,30,0.0,5,50,0.291181
A,Nam2023b,3,30,0.0,5,51,0.291133
A,Nam2025,3,30,0.0,5,42,0.438502
A,Nam2025,3,30,0.0,5,43,0.438412
A,Nam2025,3,30,0.0,5,44,0.438223
A,Nam2025,3,30,0.0,5,45,0.437999
A,Nam2025,3,30,0.0,5,46,0.438339
A,Nam2025,3,30,0.0,5,47,0.438168
A,Nam2025,3,30,0.0,5,48,0.438288
A,Nam2025,3,30,0.0,5,49,0.438374
A,Nam2025,3,30,0.0,5,50,0.43871
A,Nam2025,3,30,0.0,5,51,0.438295
A,Youn2026,3,30,0.0,5,42,0.438502
A,Youn2026,3,30,0.0,5,43,0.438412
A,Youn2026,3,30,0.0,5,44,0.438223
A,Youn2026,3,30,0.0,5,45,0.437999
A,Youn2026,3,30,0.0,5,46,0.438339
A,Youn2026,3,30,0.0,5,47,0.438168
A,Youn2026,3,30,0.0,5,48,0.438288
A,Youn2026,3,30,0.0,5,49,0.438374
A,Youn2026,3,30,0.0,5,50,0.43871
A,Youn2026,3,30,0.0,5,51,0.438295
A,V2I-Base,3,30,0.0,5,42,0.438502
A,V2I-Base,3,30,0.0,5,43,0.438412
A,V2I-Base,3,30,0.0,5,44,0.438223
A,V2I-Base,3,30,0.0,5,45,0.437999
A,V2I-Base,3,30,0.0,5,46,0.438339
A,V2I-Base,3,30,0.0,5,47,0.438168
A,V2I-Base,3,30,0.0,5,48,0.438288
A,V2I-Base,3,30,0.0,5,49,0.438374
A,V2I-Base,3,30,0.0,5,50,0.43871
A,V2I-Base,3,30,0.0,5,51,0.438295
A,V2V-Base,3,30,0.0,5,42,0.998
A,V2V-Base,3,30,0.0,5,43,0.99806
A,V2V-Base,3,30,0.0,5,44,0.998018
A,V2V-Base,3,30,0.0,5,45,0.998118
A,V2V-Base,3,30,0.0,5,46,0.998122
A,V2V-Base,3,30,0.0,5,47,0.998165
A,V2V-Base,3,30,0.0,5,48,0.998153
A,V2V-Base,3,30,0.0,5,49,0.998023
A,V2V-Base,3,30,0.0,5,50,0.998152
A,V2V-Base,3,30,0.0,5,51,0.998069
A,Random-K,3,30,0.0,5,42,0.997946
A,Random-K,3,30,0.0,5,43,0.997754
A,Random-K,3,30,0.0,5,44,0.997865
A,Random-K,3,30,0.0,5,45,0.99807
A,Random-K,3,30,0.0,5,46,0.997945
A,Random-K,3,30,0.0,5,47,0.998024
A,Random-K,3,30,0.0,5,48,0.9978
A,Random-K,3,30,0.0,5,49,0.997926
A,Random-K,3,30,0.0,5,50,0.997972
A,Random-K,3,30,0.0,5,51,0.99791
A,RILP,3,30,1.0,5,42,0.438502
A,RILP,3,30,1.0,5,43,0.438412
A,RILP,3,30,1.0,5,44,0.438223
A,RILP,3,30,1.0,5,45,0.437999
A,RILP,3,30,1.0,5,46,0.438339
A,RILP,3,30,1.0,5,47,0.438168
A,RILP,3,30,1.0,5,48,0.438288
A,RILP,3,30,1.0,5,49,0.438374
A,RILP,3,30,1.0,5,50,0.43871
A,RILP,3,30,1.0,5,51,0.438295
A,RILP-Greedy,3,30,1.0,5,42,0.438502
A,RILP-Greedy,3,30,1.0,5,43,0.438412
A,RILP-Greedy,3,30,1.0,5,44,0.438223
A,RILP-Greedy,3,30,1.0,5,45,0.437999
A,RILP-Greedy,3,30,1.0,5,46,0.438339
A,RILP-Greedy,3,30,1.0,5,47,0.438168
A,RILP-Greedy,3,30,1.0,5,48,0.438288
A,RILP-Greedy,3,30,1.0,5,49,0.438374
A,RILP-Greedy,3,30,1.0,5,50,0.43871
A,RILP-Greedy,3,30,1.0,5,51,0.438295
A,Nam2023b,3,30,1.0,5,42,0.291393
A,Nam2023b,3,30,1.0,5,43,0.291518
A,Nam2023b,3,30,1.0,5,44,0.291236
A,Nam2023b,3,30,1.0,5,45,0.291006
A,Nam2023b,3,30,1.0,5,46,0.29112
A,Nam2023b,3,30,1.0,5,47,0.291286
A,Nam2023b,3,30,1.0,5,48,0.291595
A,Nam2023b,3,30,1.0,5,49,0.291723
A,Nam2023b,3,30,1.0,5,50,0.291181
A,Nam2023b,3,30,1.0,5,51,0.291133
A,Nam2025,3,30,1.0,5,42,0.438502
A,Nam2025,3,30,1.0,5,43,0.438412
A,Nam2025,3,30,1.0,5,44,0.438223
A,Nam2025,3,30,1.0,5,45,0.437999
A,Nam2025,3,30,1.0,5,46,0.438339
A,Nam2025,3,30,1.0,5,47,0.438168
A,Nam2025,3,30,1.0,5,48,0.438288
A,Nam2025,3,30,1.0,5,49,0.438374
A,Nam2025,3,30,1.0,5,50,0.43871
A,Nam2025,3,30,1.0,5,51,0.438295
A,Youn2026,3,30,1.0,5,42,0.438502
A,Youn2026,3,30,1.0,5,43,0.438412
A,Youn2026,3,30,1.0,5,44,0.438223
A,Youn2026,3,30,1.0,5,45,0.437999
A,Youn2026,3,30,1.0,5,46,0.438339
A,Youn2026,3,30,1.0,5,47,0.438168
A,Youn2026,3,30,1.0,5,48,0.438288
A,Youn2026,3,30,1.0,5,49,0.438374
A,Youn2026,3,30,1.0,5,50,0.43871
A,Youn2026,3,30,1.0,5,51,0.438295
A,V2I-Base,3,30,1.0,5,42,0.438502
A,V2I-Base,3,30,1.0,5,43,0.438412
A,V2I-Base,3,30,1.0,5,44,0.438223
A,V2I-Base,3,30,1.0,5,45,0.437999
A,V2I-Base,3,30,1.0,5,46,0.438339
A,V2I-Base,3,30,1.0,5,47,0.438168
A,V2I-Base,3,30,1.0,5,48,0.438288
A,V2I-Base,3,30,1.0,5,49,0.438374
A,V2I-Base,3,30,1.0,5,50,0.43871
A,V2I-Base,3,30,1.0,5,51,0.438295
A,V2V-Base,3,30,1.0,5,42,0.998
A,V2V-Base,3,30,1.0,5,43,0.99806
A,V2V-Base,3,30,1.0,5,44,0.998018
A,V2V-Base,3,30,1.0,5,45,0.998118
A,V2V-Base,3,30,1.0,5,46,0.998122
A,V2V-Base,3,30,1.0,5,47,0.998165
A,V2V-Base,3,30,1.0,5,48,0.998153
A,V2V-Base,3,30,1.0,5,49,0.998023
A,V2V-Base,3,30,1.0,5,50,0.998152
A,V2V-Base,3,30,1.0,5,51,0.998069
A,Random-K,3,30,1.0,5,42,0.997946
A,Random-K,3,30,1.0,5,43,0.997754
A,Random-K,3,30,1.0,5,44,0.997865
A,Random-K,3,30,1.0,5,45,0.99807
A,Random-K,3,30,1.0,5,46,0.997945
A,Random-K,3,30,1.0,5,47,0.998024
A,Random-K,3,30,1.0,5,48,0.9978
A,Random-K,3,30,1.0,5,49,0.997926
A,Random-K,3,30,1.0,5,50,0.997972
A,Random-K,3,30,1.0,5,51,0.99791
A,RILP,3,30,2.0,5,42,0.438502
A,RILP,3,30,2.0,5,43,0.438412
A,RILP,3,30,2.0,5,44,0.438223
A,RILP,3,30,2.0,5,45,0.437999
A,RILP,3,30,2.0,5,46,0.438339
A,RILP,3,30,2.0,5,47,0.438168
A,RILP,3,30,2.0,5,48,0.438288
A,RILP,3,30,2.0,5,49,0.438374
A,RILP,3,30,2.0,5,50,0.43871
A,RILP,3,30,2.0,5,51,0.438295
A,RILP-Greedy,3,30,2.0,5,42,0.438502
A,RILP-Greedy,3,30,2.0,5,43,0.438412
A,RILP-Greedy,3,30,2.0,5,44,0.438223
A,RILP-Greedy,3,30,2.0,5,45,0.437999
A,RILP-Greedy,3,30,2.0,5,46,0.438339
A,RILP-Greedy,3,30,2.0,5,47,0.438168
A,RILP-Greedy,3,30,2.0,5,48,0.438288
A,RILP-Greedy,3,30,2.0,5,49,0.438374
A,RILP-Greedy,3,30,2.0,5,50,0.43871
A,RILP-Greedy,3,30,2.0,5,51,0.438295
A,Nam2023b,3,30,2.0,5,42,0.291393
A,Nam2023b,3,30,2.0,5,43,0.291518
A,Nam2023b,3,30,2.0,5,44,0.291236
A,Nam2023b,3,30,2.0,5,45,0.291006
A,Nam2023b,3,30,2.0,5,46,0.29112
A,Nam2023b,3,30,2.0,5,47,0.291286
A,Nam2023b,3,30,2.0,5,48,0.291595
A,Nam2023b,3,30,2.0,5,49,0.291723
A,Nam2023b,3,30,2.0,5,50,0.291181
A,Nam2023b,3,30,2.0,5,51,0.291133
A,Nam2025,3,30,2.0,5,42,0.438502
A,Nam2025,3,30,2.0,5,43,0.438246
A,Nam2025,3,30,2.0,5,44,0.438238
A,Nam2025,3,30,2.0,5,45,0.438381
A,Nam2025,3,30,2.0,5,46,0.438576
A,Nam2025,3,30,2.0,5,47,0.438123
A,Nam2025,3,30,2.0,5,48,0.438507
A,Nam2025,3,30,2.0,5,49,0.438458
A,Nam2025,3,30,2.0,5,50,0.438225
A,Nam2025,3,30,2.0,5,51,0.438295
A,Youn2026,3,30,2.0,5,42,0.438255
A,Youn2026,3,30,2.0,5,43,0.438246
A,Youn2026,3,30,2.0,5,44,0.438238
A,Youn2026,3,30,2.0,5,45,0.438381
A,Youn2026,3,30,2.0,5,46,0.438576
A,Youn2026,3,30,2.0,5,47,0.438123
A,Youn2026,3,30,2.0,5,48,0.438507
A,Youn2026,3,30,2.0,5,49,0.438458
A,Youn2026,3,30,2.0,5,50,0.438225
A,Youn2026,3,30,2.0,5,51,0.438295
A,V2I-Base,3,30,2.0,5,42,0.438255
A,V2I-Base,3,30,2.0,5,43,0.438246
A,V2I-Base,3,30,2.0,5,44,0.438238
A,V2I-Base,3,30,2.0,5,45,0.438381
A,V2I-Base,3,30,2.0,5,46,0.438576
A,V2I-Base,3,30,2.0,5,47,0.438123
A,V2I-Base,3,30,2.0,5,48,0.438507
A,V2I-Base,3,30,2.0,5,49,0.438458
A,V2I-Base,3,30,2.0,5,50,0.438225
A,V2I-Base,3,30,2.0,5,51,0.438295
A,V2V-Base,3,30,2.0,5,42,0.999526
A,V2V-Base,3,30,2.0,5,43,0.999497
A,V2V-Base,3,30,2.0,5,44,0.999481
A,V2V-Base,3,30,2.0,5,45,0.999478
A,V2V-Base,3,30,2.0,5,46,0.999514
A,V2V-Base,3,30,2.0,5,47,0.999526
A,V2V-Base,3,30,2.0,5,48,0.999499
A,V2V-Base,3,30,2.0,5,49,0.999521
A,V2V-Base,3,30,2.0,5,50,0.999537
A,V2V-Base,3,30,2.0,5,51,0.99953
A,Random-K,3,30,2.0,5,42,0.999366
A,Random-K,3,30,2.0,5,43,0.999386
A,Random-K,3,30,2.0,5,44,0.999336
A,Random-K,3,30,2.0,5,45,0.999368
A,Random-K,3,30,2.0,5,46,0.999415
A,Random-K,3,30,2.0,5,47,0.999434
A,Random-K,3,30,2.0,5,48,0.999356
A,Random-K,3,30,2.0,5,49,0.999374
A,Random-K,3,30,2.0,5,50,0.999456
A,Random-K,3,30,2.0,5,51,0.999427
A,RILP,3,30,3.0,5,42,0.438255
A,RILP,3,30,3.0,5,43,0.438246
A,RILP,3,30,3.0,5,44,0.438238
A,RILP,3,30,3.0,5,45,0.438381
A,RILP,3,30,3.0,5,46,0.438576
A,RILP,3,30,3.0,5,47,0.438123
A,RILP,3,30,3.0,5,48,0.438507
A,RILP,3,30,3.0,5,49,0.438458
A,RILP,3,30,3.0,5,50,0.438225
A,RILP,3,30,3.0,5,51,0.438295
A,RILP-Greedy,3,30,3.0,5,42,0.438255
A,RILP-Greedy,3,30,3.0,5,43,0.438246
A,RILP-Greedy,3,30,3.0,5,44,0.438238
A,RILP-Greedy,3,30,3.0,5,45,0.438381
A,RILP-Greedy,3,30,3.0,5,46,0.438576
A,RILP-Greedy,3,30,3.0,5,47,0.438123
A,RILP-Greedy,3,30,3.0,5,48,0.438507
A,RILP-Greedy,3,30,3.0,5,49,0.438458
A,RILP-Greedy,3,30,3.0,5,50,0.438225
A,RILP-Greedy,3,30,3.0,5,51,0.438295
A,Nam2023b,3,30,3.0,5,42,0.291211
A,Nam2023b,3,30,3.0,5,43,0.291415
A,Nam2023b,3,30,3.0,5,44,0.291293
A,Nam2023b,3,30,3.0,5,45,0.291605
A,Nam2023b,3,30,3.0,5,46,0.291456
A,Nam2023b,3,30,3.0,5,47,0.291414
A,Nam2023b,3,30,3.0,5,48,0.291501
A,Nam2023b,3,30,3.0,5,49,0.291486
A,Nam2023b,3,30,3.0,5,50,0.291464
A,Nam2023b,3,30,3.0,5,51,0.291294
A,Nam2025,3,30,3.0,5,42,0.438255
A,Nam2025,3,30,3.0,5,43,0.438246
A,Nam2025,3,30,3.0,5,44,0.438238
A,Nam2025,3,30,3.0,5,45,0.438381
A,Nam2025,3,30,3.0,5,46,0.438576
A,Nam2025,3,30,3.0,5,47,0.438123
A,Nam2025,3,30,3.0,5,48,0.438507
A,Nam2025,3,30,3.0,5,49,0.438458
A,Nam2025,3,30,3.0,5,50,0.438225
A,Nam2025,3,30,3.0,5,51,0.438295
A,Youn2026,3,30,3.0,5,42,0.438255
A,Youn2026,3,30,3.0,5,43,0.438246
A,Youn2026,3,30,3.0,5,44,0.438238
A,Youn2026,3,30,3.0,5,45,0.438381
A,Youn2026,3,30,3.0,5,46,0.438576
A,Youn2026,3,30,3.0,5,47,0.438123
A,Youn2026,3,30,3.0,5,48,0.438507
A,Youn2026,3,30,3.0,5,49,0.438458
A,Youn2026,3,30,3.0,5,50,0.438225
A,Youn2026,3,30,3.0,5,51,0.438295
A,V2I-Base,3,30,3.0,5,42,0.438255
A,V2I-Base,3,30,3.0,5,43,0.438246
A,V2I-Base,3,30,3.0,5,44,0.438238
A,V2I-Base,3,30,3.0,5,45,0.438381
A,V2I-Base,3,30,3.0,5,46,0.438576
A,V2I-Base,3,30,3.0,5,47,0.438123
A,V2I-Base,3,30,3.0,5,48,0.438507
A,V2I-Base,3,30,3.0,5,49,0.438458
A,V2I-Base,3,30,3.0,5,50,0.438225
A,V2I-Base,3,30,3.0,5,51,0.438295
A,V2V-Base,3,30,3.0,5,42,0.999526
A,V2V-Base,3,30,3.0,5,43,0.999497
A,V2V-Base,3,30,3.0,5,44,0.999481
A,V2V-Base,3,30,3.0,5,45,0.999478
A,V2V-Base,3,30,3.0,5,46,0.999514
A,V2V-Base,3,30,3.0,5,47,0.999526
A,V2V-Base,3,30,3.0,5,48,0.999499
A,V2V-Base,3,30,3.0,5,49,0.999521
A,V2V-Base,3,30,3.0,5,50,0.999537
A,V2V-Base,3,30,3.0,5,51,0.99953
A,Random-K,3,30,3.0,5,42,0.999366
A,Random-K,3,30,3.0,5,43,0.999386
A,Random-K,3,30,3.0,5,44,0.999336
A,Random-K,3,30,3.0,5,45,0.999368
A,Random-K,3,30,3.0,5,46,0.999415
A,Random-K,3,30,3.0,5,47,0.999434
A,Random-K,3,30,3.0,5,48,0.999356
A,Random-K,3,30,3.0,5,49,0.999374
A,Random-K,3,30,3.0,5,50,0.999456
A,Random-K,3,30,3.0,5,51,0.999427
A,RILP,4,0,0.0,5,42,0.438255
A,RILP,4,0,0.0,5,43,0.438246
A,RILP,4,0,0.0,5,44,0.438238
A,RILP,4,0,0.0,5,45,0.438381
A,RILP,4,0,0.0,5,46,0.438576
A,RILP,4,0,0.0,5,47,0.438123
A,RILP,4,0,0.0,5,48,0.438507
A,RILP,4,0,0.0,5,49,0.438458
A,RILP,4,0,0.0,5,50,0.438225
A,RILP,4,0,0.0,5,51,0.438295
A,RILP-Greedy,4,0,0.0,5,42,0.438255
A,RILP-Greedy,4,0,0.0,5,43,0.438246
A,RILP-Greedy,4,0,0.0,5,44,0.438238
A,RILP-Greedy,4,0,0.0,5,45,0.438381
A,RILP-Greedy,4,0,0.0,5,46,0.438576
A,RILP-Greedy,4,0,0.0,5,47,0.438123
A,RILP-Greedy,4,0,0.0,5,48,0.438507
A,RILP-Greedy,4,0,0.0,5,49,0.438458
A,RILP-Greedy,4,0,0.0,5,50,0.438225
A,RILP-Greedy,4,0,0.0,5,51,0.438295
A,Nam2023b,4,0,0.0,5,42,0.291211
A,Nam2023b,4,0,0.0,5,43,0.291415
A,Nam2023b,4,0,0.0,5,44,0.291293
A,Nam2023b,4,0,0.0,5,45,0.291605
A,Nam2023b,4,0,0.0,5,46,0.291456
A,Nam2023b,4,0,0.0,5,47,0.291414
A,Nam2023b,4,0,0.0,5,48,0.291501
A,Nam2023b,4,0,0.0,5,49,0.291486
A,Nam2023b,4,0,0.0,5,50,0.291464
A,Nam2023b,4,0,0.0,5,51,0.291294
A,Nam2025,4,0,0.0,5,42,0.438255
A,Nam2025,4,0,0.0,5,43,0.438246
A,Nam2025,4,0,0.0,5,44,0.438238
A,Nam2025,4,0,0.0,5,45,0.438381
A,Nam2025,4,0,0.0,5,46,0.438576
A,Nam2025,4,0,0.0,5,47,0.438123
A,Nam2025,4,0,0.0,5,48,0.438507
A,Nam2025,4,0,0.0,5,49,0.438458
A,Nam2025,4,0,0.0,5,50,0.438225
A,Nam2025,4,0,0.0,5,51,0.438295
A,Youn2026,4,0,0.0,5,42,0.438255
A,Youn2026,4,0,0.0,5,43,0.438246
A,Youn2026,4,0,0.0,5,44,0.438238
A,Youn2026,4,0,0.0,5,45,0.438381
A,Youn2026,4,0,0.0,5,46,0.438576
A,Youn2026,4,0,0.0,5,47,0.438123
A,Youn2026,4,0,0.0,5,48,0.438507
A,Youn2026,4,0,0.0,5,49,0.438458
A,Youn2026,4,0,0.0,5,50,0.438225
A,Youn2026,4,0,0.0,5,51,0.438295
A,V2I-Base,4,0,0.0,5,42,0.438255
A,V2I-Base,4,0,0.0,5,43,0.438246
A,V2I-Base,4,0,0.0,5,44,0.438238
A,V2I-Base,4,0,0.0,5,45,0.438381
A,V2I-Base,4,0,0.0,5,46,0.438576
A,V2I-Base,4,0,0.0,5,47,0.438123
A,V2I-Base,4,0,0.0,5,48,0.438507
A,V2I-Base,4,0,0.0,5,49,0.438458
A,V2I-Base,4,0,0.0,5,50,0.438225
A,V2I-Base,4,0,0.0,5,51,0.438295
A,V2V-Base,4,0,0.0,5,42,0.999526
A,V2V-Base,4,0,0.0,5,43,0.999497
A,V2V-Base,4,0,0.0,5,44,0.999481
A,V2V-Base,4,0,0.0,5,45,0.999478
A,V2V-Base,4,0,0.0,5,46,0.999514
A,V2V-Base,4,0,0.0,5,47,0.999526
A,V2V-Base,4,0,0.0,5,48,0.999499
A,V2V-Base,4,0,0.0,5,49,0.999521
A,V2V-Base,4,0,0.0,5,50,0.999537
A,V2V-Base,4,0,0.0,5,51,0.99953
A,Random-K,4,0,0.0,5,42,0.999366
A,Random-K,4,0,0.0,5,43,0.999386
A,Random-K,4,0,0.0,5,44,0.999336
A,Random-K,4,0,0.0,5,45,0.999368
A,Random-K,4,0,0.0,5,46,0.999415
A,Random-K,4,0,0.0,5,47,0.999434
A,Random-K,4,0,0.0,5,48,0.999356
A,Random-K,4,0,0.0,5,49,0.999374
A,Random-K,4,0,0.0,5,50,0.999456
A,Random-K,4,0,0.0,5,51,0.999427
A,RILP,4,0,1.0,5,42,0.438255
A,RILP,4,0,1.0,5,43,0.438246
A,RILP,4,0,1.0,5,44,0.438238
A,RILP,4,0,1.0,5,45,0.438381
A,RILP,4,0,1.0,5,46,0.438576
A,RILP,4,0,1.0,5,47,0.438123
A,RILP,4,0,1.0,5,48,0.438507
A,RILP,4,0,1.0,5,49,0.438458
A,RILP,4,0,1.0,5,50,0.438225
A,RILP,4,0,1.0,5,51,0.438295
A,RILP-Greedy,4,0,1.0,5,42,0.438255
