scenario,algorithm,density,pred_error_pct,gamma,tau_max,seed,RLBI
A,V2V-Base,3,10,1.0,5,50,0.989265
A,V2V-Base,3,10,1.0,5,51,0.989251
A,Random-K,3,10,1.0,5,42,0.989065
A,Random-K,3,10,1.0,5,43,0.98922
A,Random-K,3,10,1.0,5,44,0.989149
A,Random-K,3,10,1.0,5,45,0.989309
A,Random-K,3,10,1.0,5,46,0.989198
A,Random-K,3,10,1.0,5,47,0.989128
A,Random-K,3,10,1.0,5,48,0.989222
A,Random-K,3,10,1.0,5,49,0.989189
A,Random-K,3,10,1.0,5,50,0.989265
A,Random-K,3,10,1.0,5,51,0.989251
A,RILP,3,10,2.0,5,42,0.989065
A,RILP,3,10,2.0,5,43,0.98922
A,RILP,3,10,2.0,5,44,0.989149
A,RILP,3,10,2.0,5,45,0.989309
A,RILP,3,10,2.0,5,46,0.989198
A,RILP,3,10,2.0,5,47,0.989128
A,RILP,3,10,2.0,5,48,0.989222
A,RILP,3,10,2.0,5,49,0.989189
A,RILP,3,10,2.0,5,50,0.989265
A,RILP,3,10,2.0,5,51,0.989251
A,RILP-Greedy,3,10,2.0,5,42,0.989065
A,RILP-Greedy,3,10,2.0,5,43,0.98922
A,RILP-Greedy,3,10,2.0,5,44,0.989149
A,RILP-Greedy,3,10,2.0,5,45,0.989309
A,RILP-Greedy,3,10,2.0,5,46,0.989198
A,RILP-Greedy,3,10,2.0,5,47,0.989128
A,RILP-Greedy,3,10,2.0,5,48,0.989222
A,RILP-Greedy,3,10,2.0,5,49,0.989189
A,RILP-Greedy,3,10,2.0,5,50,0.989265
A,RILP-Greedy,3,10,2.0,5,51,0.989251
A,Nam2023b,3,10,2.0,5,42,0.989065
A,Nam2023b,3,10,2.0,5,43,0.98922
A,Nam2023b,3,10,2.0,5,44,0.989149
A,Nam2023b,3,10,2.0,5,45,0.989309
A,Nam2023b,3,10,2.0,5,46,0.989198
A,Nam2023b,3,10,2.0,5,47,0.989128
A,Nam2023b,3,10,2.0,5,48,0.989222
A,Nam2023b,3,10,2.0,5,49,0.989189
A,Nam2023b,3,10,2.0,5,50,0.989265
A,Nam2023b,3,10,2.0,5,51,0.989251
A,Nam2025,3,10,2.0,5,42,0.989065
A,Nam2025,3,10,2.0,5,43,0.98922
A,Nam2025,3,10,2.0,5,44,0.989149
A,Nam2025,3,10,2.0,5,45,0.989309
A,Nam2025,3,10,2.0,5,46,0.989198
A,Nam2025,3,10,2.0,5,47,0.989128
A,Nam2025,3,10,2.0,5,48,0.989222
A,Nam2025,3,10,2.0,5,49,0.989189
A,Nam2025,3,10,2.0,5,50,0.989265
A,Nam2025,3,10,2.0,5,51,0.989251
A,Youn2026,3,10,2.0,5,42,0.989065
A,Youn2026,3,10,2.0,5,43,0.98922
A,Youn2026,3,10,2.0,5,44,0.989149
A,Youn2026,3,10,2.0,5,45,0.989309
A,Youn2026,3,10,2.0,5,46,0.989198
A,Youn2026,3,10,2.0,5,47,0.989128
A,Youn2026,3,10,2.0,5,48,0.989222
A,Youn2026,3,10,2.0,5,49,0.989189
A,Youn2026,3,10,2.0,5,50,0.989265
A,Youn2026,3,10,2.0,5,51,0.989251
A,V2I-Base,3,10,2.0,5,42,0.989065
A,V2I-Base,3,10,2.0,5,43,0.98922
A,V2I-Base,3,10,2.0,5,44,0.989149
A,V2I-Base,3,10,2.0,5,45,0.989309
A,V2I-Base,3,10,2.0,5,46,0.989198
A,V2I-Base,3,10,2.0,5,47,0.989128
A,V2I-Base,3,10,2.0,5,48,0.989222
A,V2I-Base,3,10,2.0,5,49,0.989189
A,V2I-Base,3,10,2.0,5,50,0.989265
A,V2I-Base,3,10,2.0,5,51,0.989251
A,V2V-Base,3,10,2.0,5,42,0.989065
A,V2V-Base,3,10,2.0,5,43,0.98922
A,V2V-Base,3,10,2.0,5,44,0.989149
A,V2V-Base,3,10,2.0,5,45,0.989309
A,V2V-Base,3,10,2.0,5,46,0.989198
A,V2V-Base,3,10,2.0,5,47,0.989128
A,V2V-Base,3,10,2.0,5,48,0.989222
A,V2V-Base,3,10,2.0,5,49,0.989189
A,V2V-Base,3,10,2.0,5,50,0.989265
A,V2V-Base,3,10,2.0,5,51,0.989251
A,Random-K,3,10,2.0,5,42,0.989065
A,Random-K,3,10,2.0,5,43,0.98922
A,Random-K,3,10,2.0,5,44,0.989149
A,Random-K,3,10,2.0,5,45,0.989309
A,Random-K,3,10,2.0,5,46,0.989198
A,Random-K,3,10,2.0,5,47,0.989128
A,Random-K,3,10,2.0,5,48,0.989222
A,Random-K,3,10,2.0,5,49,0.989189
A,Random-K,3,10,2.0,5,50,0.989265
A,Random-K,3,10,2.0,5,51,0.989251
A,RILP,3,10,3.0,5,42,0.989065
A,RILP,3,10,3.0,5,43,0.98922
A,RILP,3,10,3.0,5,44,0.989149
A,RILP,3,10,3.0,5,45,0.989309
A,RILP,3,10,3.0,5,46,0.989198
A,RILP,3,10,3.0,5,47,0.989128
A,RILP,3,10,3.0,5,48,0.989222
A,RILP,3,10,3.0,5,49,0.989189
A,RILP,3,10,3.0,5,50,0.989265
A,RILP,3,10,3.0,5,51,0.989251
A,RILP-Greedy,3,10,3.0,5,42,0.989065
A,RILP-Greedy,3,10,3.0,5,43,0.98922
A,RILP-Greedy,3,10,3.0,5,44,0.989149
A,RILP-Greedy,3,10,3.0,5,45,0.989309
A,RILP-Greedy,3,10,3.0,5,46,0.989198
A,RILP-Greedy,3,10,3.0,5,47,0.989128
A,RILP-Greedy,3,10,3.0,5,48,0.989222
A,RILP-Greedy,3,10,3.0,5,49,0.989189
A,RILP-Greedy,3,10,3.0,5,50,0.989265
A,RILP-Greedy,3,10,3.0,5,51,0.989251
A,Nam2023b,3,10,3.0,5,42,0.989065
A,Nam2023b,3,10,3.0,5,43,0.98922
A,Nam2023b,3,10,3.0,5,44,0.989149
A,Nam2023b,3,10,3.0,5,45,0.989309
A,Nam2023b,3,10,3.0,5,46,0.989198
A,Nam2023b,3,10,3.0,5,47,0.989128
A,Nam2023b,3,10,3.0,5,48,0.989222
A,Nam2023b,3,10,3.0,5,49,0.989189
A,Nam2023b,3,10,3.0,5,50,0.989265
A,Nam2023b,3,10,3.0,5,51,0.989251
A,Nam2025,3,10,3.0,5,42,0.989065
A,Nam2025,3,10,3.0,5,43,0.98922
A,Nam2025,3,10,3.0,5,44,0.989149
A,Nam2025,3,10,3.0,5,45,0.989309
A,Nam2025,3,10,3.0,5,46,0.989198
A,Nam2025,3,10,3.0,5,47,0.989128
A,Nam2025,3,10,3.0,5,48,0.989222
A,Nam2025,3,10,3.0,5,49,0.989189
A,Nam2025,3,10,3.0,5,50,0.989265
A,Nam2025,3,10,3.0,5,51,0.989251
A,Youn2026,3,10,3.0,5,42,0.989065
A,Youn2026,3,10,3.0,5,43,0.98922
A,Youn2026,3,10,3.0,5,44,0.989149
A,Youn2026,3,10,3.0,5,45,0.989309
A,Youn2026,3,10,3.0,5,46,0.989198
A,Youn2026,3,10,3.0,5,47,0.989128
A,Youn2026,3,10,3.0,5,48,0.989222
A,Youn2026,3,10,3.0,5,49,0.989189
A,Youn2026,3,10,3.0,5,50,0.989265
A,Youn2026,3,10,3.0,5,51,0.989251
A,V2I-Base,3,10,3.0,5,42,0.989065
A,V2I-Base,3,10,3.0,5,43,0.98922
A,V2I-Base,3,10,3.0,5,44,0.989149
A,V2I-Base,3,10,3.0,5,45,0.989309
A,V2I-Base,3,10,3.0,5,46,0.989198
A,V2I-Base,3,10,3.0,5,47,0.989128
A,V2I-Base,3,10,3.0,5,48,0.989222
A,V2I-Base,3,10,3.0,5,49,0.989189
A,V2I-Base,3,10,3.0,5,50,0.989265
A,V2I-Base,3,10,3.0,5,51,0.989251
A,V2V-Base,3,10,3.0,5,42,0.989065
A,V2V-Base,3,10,3.0,5,43,0.98922
A,V2V-Base,3,10,3.0,5,44,0.989149
A,V2V-Base,3,10,3.0,5,45,0.989309
A,V2V-Base,3,10,3.0,5,46,0.989198
A,V2V-Base,3,10,3.0,5,47,0.989128
A,V2V-Base,3,10,3.0,5,48,0.989222
A,V2V-Base,3,10,3.0,5,49,0.989189
A,V2V-Base,3,10,3.0,5,50,0.989265
A,V2V-Base,3,10,3.0,5,51,0.989251
A,Random-K,3,10,3.0,5,42,0.989065
A,Random-K,3,10,3.0,5,43,0.98922
A,Random-K,3,10,3.0,5,44,0.989149
A,Random-K,3,10,3.0,5,45,0.989309
A,Random-K,3,10,3.0,5,46,0.989198
A,Random-K,3,10,3.0,5,47,0.989128
A,Random-K,3,10,3.0,5,48,0.989222
A,Random-K,3,10,3.0,5,49,0.989189
A,Random-K,3,10,3.0,5,50,0.989265
A,Random-K,3,10,3.0,5,51,0.989251
A,RILP,3,20,0.0,5,42,0.989065
A,RILP,3,20,0.0,5,43,0.98922
A,RILP,3,20,0.0,5,44,0.989149
A,RILP,3,20,0.0,5,45,0.989309
A,RILP,3,20,0.0,5,46,0.989198
A,RILP,3,20,0.0,5,47,0.989128
A,RILP,3,20,0.0,5,48,0.989222
A,RILP,3,20,0.0,5,49,0.989189
A,RILP,3,20,0.0,5,50,0.989265
A,RILP,3,20,0.0,5,51,0.989251
A,RILP-Greedy,3,20,0.0,5,42,0.989065
A,RILP-Greedy,3,20,0.0,5,43,0.98922
A,RILP-Greedy,3,20,0.0,5,44,0.989149
A,RILP-Greedy,3,20,0.0,5,45,0.989309
A,RILP-Greedy,3,20,0.0,5,46,0.989198
A,RILP-Greedy,3,20,0.0,5,47,0.989128
A,RILP-Greedy,3,20,0.0,5,48,0.989222
A,RILP-Greedy,3,20,0.0,5,49,0.989189
A,RILP-Greedy,3,20,0.0,5,50,0.989265
A,RILP-Greedy,3,20,0.0,5,51,0.989251
A,Nam2023b,3,20,0.0,5,42,0.989065
A,Nam2023b,3,20,0.0,5,43,0.98922
A,Nam2023b,3,20,0.0,5,44,0.989149
A,Nam2023b,3,20,0.0,5,45,0.989309
A,Nam2023b,3,20,0.0,5,46,0.989198
A,Nam2023b,3,20,0.0,5,47,0.989128
A,Nam2023b,3,20,0.0,5,48,0.989222
A,Nam2023b,3,20,0.0,5,49,0.989189
A,Nam2023b,3,20,0.0,5,50,0.989265
A,Nam2023b,3,20,0.0,5,51,0.989251
A,Nam2025,3,20,0.0,5,42,0.989065
A,Nam2025,3,20,0.0,5,43,0.98922
A,Nam2025,3,20,0.0,5,44,0.989149
A,Nam2025,3,20,0.0,5,45,0.989309
A,Nam2025,3,20,0.0,5,46,0.989198
A,Nam2025,3,20,0.0,5,47,0.989128
A,Nam2025,3,20,0.0,5,48,0.989222
A,Nam2025,3,20,0.0,5,49,0.989189
A,Nam2025,3,20,0.0,5,50,0.989265
A,Nam2025,3,20,0.0,5,51,0.989251
A,Youn2026,3,20,0.0,5,42,0.989065
A,Youn2026,3,20,0.0,5,43,0.98922
A,Youn2026,3,20,0.0,5,44,0.989149
A,Youn2026,3,20,0.0,5,45,0.989309
A,Youn2026,3,20,0.0,5,46,0.989198
A,Youn2026,3,20,0.0,5,47,0.989128
A,Youn2026,3,20,0.0,5,48,0.989222
A,Youn2026,3,20,0.0,5,49,0.989189
A,Youn2026,3,20,0.0,5,50,0.989265
A,Youn2026,3,20,0.0,5,51,0.989251
A,V2I-Base,3,20,0.0,5,42,0.989065
A,V2I-Base,3,20,0.0,5,43,0.98922
A,V2I-Base,3,20,0.0,5,44,0.989149
A,V2I-Base,3,20,0.0,5,45,0.989309
A,V2I-Base,3,20,0.0,5,46,0.989198
A,V2I-Base,3,20,0.0,5,47,0.989128
A,V2I-Base,3,20,0.0,5,48,0.989222
A,V2I-Base,3,20,0.0,5,49,0.989189
A,V2I-Base,3,20,0.0,5,50,0.989265
A,V2I-Base,3,20,0.0,5,51,0.989251
A,V2V-Base,3,20,0.0,5,42,0.989065
A,V2V-Base,3,20,0.0,5,43,0.98922
A,V2V-Base,3,20,0.0,5,44,0.989149
A,V2V-Base,3,20,0.0,5,45,0.989309
A,V2V-Base,3,20,0.0,5,46,0.989198
A,V2V-Base,3,20,0.0,5,47,0.989128
A,V2V-Base,3,20,0.0,5,48,0.989222
A,V2V-Base,3,20,0.0,5,49,0.989189
A,V2V-Base,3,20,0.0,5,50,0.989265
A,V2V-Base,3,20,0.0,5,51,0.989251
A,Random-K,3,20,0.0,5,42,0.989065
A,Random-K,3,20,0.0,5,43,0.98922
A,Random-K,3,20,0.0,5,44,0.989149
A,Random-K,3,20,0.0,5,45,0.989309
A,Random-K,3,20,0.0,5,46,0.989198
A,Random-K,3,20,0.0,5,47,0.989128
A,Random-K,3,20,0.0,5,48,0.989222
A,Random-K,3,20,0.0,5,49,0.989189
A,Random-K,3,20,0.0,5,50,0.989265
A,Random-K,3,20,0.0,5,51,0.989251
A,RILP,3,20,1.0,5,42,0.989065
A,RILP,3,20,1.0,5,43,0.98922
A,RILP,3,20,1.0,5,44,0.989149
A,RILP,3,20,1.0,5,45,0.989309
A,RILP,3,20,1.0,5,46,0.989198
A,RILP,3,20,1.0,5,47,0.989128
A,RILP,3,20,1.0,5,48,0.989222
A,RILP,3,20,1.0,5,49,0.989189
A,RILP,3,20,1.0,5,50,0.989265
A,RILP,3,20,1.0,5,51,0.989251
A,RILP-Greedy,3,20,1.0,5,42,0.989065
A,RILP-Greedy,3,20,1.0,5,43,0.98922
A,RILP-Greedy,3,20,1.0,5,44,0.989149
A,RILP-Greedy,3,20,1.0,5,45,0.989309
A,RILP-Greedy,3,20,1.0,5,46,0.989198
A,RILP-Greedy,3,20,1.0,5,47,0.989128
A,RILP-Greedy,3,20,1.0,5,48,0.989222
A,RILP-Greedy,3,20,1.0,5,49,0.989189
A,RILP-Greedy,3,20,1.0,5,50,0.989265
A,RILP-Greedy,3,20,1.0,5,51,0.989251
A,Nam2023b,3,20,1.0,5,42,0.989065
A,Nam2023b,3,20,1.0,5,43,0.98922
A,Nam2023b,3,20,1.0,5,44,0.989149
A,Nam2023b,3,20,1.0,5,45,0.989309
A,Nam2023b,3,20,1.0,5,46,0.989198
A,Nam2023b,3,20,1.0,5,47,0.989128
A,Nam2023b,3,20,1.0,5,48,0.989222
A,Nam2023b,3,20,1.0,5,49,0.989189
A,Nam2023b,3,20,1.0,5,50,0.989265
A,Nam2023b,3,20,1.0,5,51,0.989251
A,Nam2025,3,20,1.0,5,42,0.989065
A,Nam2025,3,20,1.0,5,43,0.98922
A,Nam2025,3,20,1.0,5,44,0.989149
A,Nam2025,3,20,1.0,5,45,0.989309
A,Nam2025,3,20,1.0,5,46,0.989198
A,Nam2025,3,20,1.0,5,47,0.989128
A,Nam2025,3,20,1.0,5,48,0.989222
A,Nam2025,3,20,1.0,5,49,0.989189
A,Nam2025,3,20,1.0,5,50,0.989265
A,Nam2025,3,20,1.0,5,51,0.989251
A,Youn2026,3,20,1.0,5,42,0.989065
A,Youn2026,3,20,1.0,5,43,0.98922
A,Youn2026,3,20,1.0,5,44,0.989149
A,Youn2026,3,20,1.0,5,45,0.989309
A,Youn2026,3,20,1.0,5,46,0.989198
A,Youn2026,3,20,1.0,5,47,0.989128
A,Youn2026,3,20,1.0,5,48,0.989222
A,Youn2026,3,20,1.0,5,49,0.989189
A,Youn2026,3,20,1.0,5,50,0.989265
A,Youn2026,3,20,1.0,5,51,0.989251
A,V2I-Base,3,20,1.0,5,42,0.989065
A,V2I-Base,3,20,1.0,5,43,0.98922
A,V2I-Base,3,20,1.0,5,44,0.989149
A,V2I-Base,3,20,1.0,5,45,0.989309
A,V2I-Base,3,20,1.0,5,46,0.989198
A,V2I-Base,3,20,1.0,5,47,0.989128
A,V2I-Base,3,20,1.0,5,48,0.989222
A,V2I-Base,3,20,1.0,5,49,0.989189
A,V2I-Base,3,20,1.0,5,50,0.989265
A,V2I-Base,3,20,1.0,5,51,0.989251
A,V2V-Base,3,20,1.0,5,42,0.989065
A,V2V-Base,3,20,1.0,5,43,0.98922
A,V2V-Base,3,20,1.0,5,44,0.989149
A,V2V-Base,3,20,1.0,5,45,0.989309
A,V2V-Base,3,20,1.0,5,46,0.989198
A,V2V-Base,3,20,1.0,5,47,0.989128
A,V2V-Base,3,20,1.0,5,48,0.989222
A,V2V-Base,3,20,1.0,5,49,0.989189
A,V2V-Base,3,20,1.0,5,50,0.989265
A,V2V-Base,3,20,1.0,5,51,0.989251
A,Random-K,3,20,1.0,5,42,0.989065
A,Random-K,3,20,1.0,5,43,0.98922
A,Random-K,3,20,1.0,5,44,0.989149
A,Random-K,3,20,1.0,5,45,0.989309
A,Random-K,3,20,1.0,5,46,0.989198
A,Random-K,3,20,1.0,5,47,0.989128
A,Random-K,3,20,1.0,5,48,0.989222
A,Random-K,3,20,1.0,5,49,0.989189
A,Random-K,3,20,1.0,5,50,0.989265
A,Random-K,3,20,1.0,5,51,0.989251
A,RILP,3,20,2.0,5,42,0.989065
A,RILP,3,20,2.0,5,43,0.98922
A,RILP,3,20,2.0,5,44,0.989149
A,RILP,3,20,2.0,5,45,0.989309
A,RILP,3,20,2.0,5,46,0.989198
A,RILP,3,20,2.0,5,47,0.989128
A,RILP,3,20,2.0,5,48,0.989222
A,RILP,3,20,2.0,5,49,0.989189
A,RILP,3,20,2.0,5,50,0.989265
A,RILP,3,20,2.0,5,51,0.989251
A,RILP-Greedy,3,20,2.0,5,42,0.989065
A,RILP-Greedy,3,20,2.0,5,43,0.98922
A,RILP-Greedy,3,20,2.0,5,44,0.989149
A,RILP-Greedy,3,20,2.0,5,45,0.989309
A,RILP-Greedy,3,20,2.0,5,46,0.989198
A,RILP-Greedy,3,20,2.0,5,47,0.989128
A,RILP-Greedy,3,20,2.0,5,48,0.989222
A,RILP-Greedy,3,20,2.0,5,49,0.989189
A,RILP-Greedy,3,20,2.0,5,50,0.989265
A,RILP-Greedy,3,20,2.0,5,51,0.989251
A,Nam2023b,3,20,2.0,5,42,0.989065
A,Nam2023b,3,20,2.0,5,43,0.98922
A,Nam2023b,3,20,2.0,5,44,0.989149
A,Nam2023b,3,20,2.0,5,45,0.989309
A,Nam2023b,3,20,2.0,5,46,0.989198
A,Nam2023b,3,20,2.0,5,47,0.989128
A,Nam2023b,3,20,2.0,5,48,0.989222
A,Nam2023b,3,20,2.0,5,49,0.989189
A,Nam2023b,3,20,2.0,5,50,0.989265
A,Nam2023b,3,20,2.0,5,51,0.989251
A,Nam2025,3,20,2.0,5,42,0.989065
A,Nam2025,3,20,2.0,5,43,0.98922
A,Nam2025,3,20,2.0,5,44,0.989149
A,Nam2025,3,20,2.0,5,45,0.989309
A,Nam2025,3,20,2.0,5,46,0.989198
A,Nam2025,3,20,2.0,5,47,0.989128
A,Nam2025,3,20,2.0,5,48,0.989222
A,Nam2025,3,20,2.0,5,49,0.989189
A,Nam2025,3,20,2.0,5,50,0.989265
A,Nam2025,3,20,2.0,5,51,0.989251
A,Youn2026,3,20,2.0,5,42,0.989065
A,Youn2026,3,20,2.0,5,43,0.98922
A,Youn2026,3,20,2.0,5,44,0.989149
A,Youn2026,3,20,2.0,5,45,0.989309
A,Youn2026,3,20,2.0,5,46,0.989198
A,Youn2026,3,20,2.0,5,47,0.989128
A,Youn2026,3,20,2.0,5,48,0.989222
A,Youn2026,3,20,2.0,5,49,0.989189
A,Youn2026,3,20,2.0,5,50,0.989265
A,Youn2026,3,20,2.0,5,51,0.989251
A,V2I-Base,3,20,2.0,5,42,0.989065
A,V2I-Base,3,20,2.0,5,43,0.98922
A,V2I-Base,3,20,2.0,5,44,0.989149
A,V2I-Base,3,20,2.0,5,45,0.989309
A,V2I-Base,3,20,2.0,5,46,0.989198
A,V2I-Base,3,20,2.0,5,47,0.989128
A,V2I-Base,3,20,2.0,5,48,0.989222
A,V2I-Base,3,20,2.0,5,49,0.989189
A,V2I-Base,3,20,2.0,5,50,0.989265
A,V2I-Base,3,20,2.0,5,51,0.989251
A,V2V-Base,3,20,2.0,5,42,0.989065
A,V2V-Base,3,20,2.0,5,43,0.98922
A,V2V-Base,3,20,2.0,5,44,0.989149
A,V2V-Base,3,20,2.0,5,45,0.989309
A,V2V-Base,3,20,2.0,5,46,0.989198
A,V2V-Base,3,20,2.0,5,47,0.989128
A,V2V-Base,3,20,2.0,5,48,0.989222
A,V2V-Base,3,20,2.0,5,49,0.989189
A,V2V-Base,3,20,2.0,5,50,0.989265
A,V2V-Base,3,20,2.0,5,51,0.989251
A,Random-K,3,20,2.0,5,42,0.989065
A,Random-K,3,20,2.0,5,43,0.98922
A,Random-K,3,20,2.0,5,44,0.989149
A,Random-K,3,20,2.0,5,45,0.989309
A,Random-K,3,20,2.0,5,46,0.989198
A,Random-K,3,20,2.0,5,47,0.989128
A,Random-K,3,20,2.0,5,48,0.989222
A,Random-K,3,20,2.0,5,49,0.989189
A,Random-K,3,20,2.0,5,50,0.989265
A,Random-K,3,20,2.0,5,51,0.989251
A,RILP,3,20,3.0,5,42,0.989065
A,RILP,3,20,3.0,5,43,0.98922
A,RILP,3,20,3.0,5,44,0.989149
A,RILP,3,20,3.0,5,45,0.989309
A,RILP,3,20,3.0,5,46,0.989198
A,RILP,3,20,3.0,5,47,0.989128
A,RILP,3,20,3.0,5,48,0.989222
A,RILP,3,20,3.0,5,49,0.989189
A,RILP,3,20,3.0,5,50,0.989265
A,RILP,3,20,3.0,5,51,0.989251
A,RILP-Greedy,3,20,3.0,5,42,0.989065
A,RILP-Greedy,3,20,3.0,5,43,0.98922
A,RILP-Greedy,3,20,3.0,5,44,0.989149
A,RILP-Greedy,3,20,3.0,5,45,0.989309
A,RILP-Greedy,3,20,3.0,5,46,0.989198
A,RILP-Greedy,3,20,3.0,5,47,0.989128
A,RILP-Greedy,3,20,3.0,5,48,0.989222
A,RILP-Greedy,3,20,3.0,5,49,0.989189
A,RILP-Greedy,3,20,3.0,5,50,0.989265
A,RILP-Greedy,3,20,3.0,5,51,0.989251
A,Nam2023b,3,20,3.0,5,42,0.989065
A,Nam2023b,3,20,3.0,5,43,0.98922
A,Nam2023b,3,20,3.0,5,44,0.989149
A,Nam2023b,3,20,3.0,5,45,0.989309
A,Nam2023b,3,20,3.0,5,46,0.989198
A,Nam2023b,3,20,3.0,5,47,0.989128
A,Nam2023b,3,20,3.0,5,48,0.989222
A,Nam2023b,3,20,3.0,5,49,0.989189
A,Nam2023b,3,20,3.0,5,50,0.989265
A,Nam2023b,3,20,3.0,5,51,0.989251
A,Nam2025,3,20,3.0,5,42,0.989065
A,Nam2025,3,20,3.0,5,43,0.98922
A,Nam2025,3,20,3.0,5,44,0.989149
A,Nam2025,3,20,3.0,5,45,0.989309
A,Nam2025,3,20,3.0,5,46,0.989198
A,Nam2025,3,20,3.0,5,47,0.989128
A,Nam2025,3,20,3.0,5,48,0.989222
A,Nam2025,3,20,3.0,5,49,0.989189
A,Nam2025,3,20,3.0,5,50,0.989265
A,Nam2025,3,20,3.0,5,51,0.989251
A,Youn2026,3,20,3.0,5,42,0.989065
A,Youn2026,3,20,3.0,5,43,0.98922
A,Youn2026,3,20,3.0,5,44,0.989149
A,Youn2026,3,20,3.0,5,45,0.989309
A,Youn2026,3,20,3.0,5,46,0.989198
A,Youn2026,3,20,3.0,5,47,0.989128
A,Youn2026,3,20,3.0,5,48,0.989222
A,Youn2026,3,20,3.0,5,49,0.989189
A,Youn2026,3,20,3.0,5,50,0.989265
A,Youn2026,3,20,3.0,5,51,0.989251
A,V2I-Base,3,20,3.0,5,42,0.989065
A,V2I-Base,3,20,3.0,5,43,0.98922
A,V2I-Base,3,20,3.0,5,44,0.989149
A,V2I-Base,3,20,3.0,5,45,0.989309
A,V2I-Base,3,20,3.0,5,46,0.989198
A,V2I-Base,3,20,3.0,5,47,0.989128
A,V2I-Base,3,20,3.0,5,48,0.989222
A,V2I-Base,3,20,3.0,5,49,0.989189
A,V2I-Base,3,20,3.0,5,50,0.989265
A,V2I-Base,3,20,3.0,5,51,0.989251
A,V2V-Base,3,20,3.0,5,42,0.989065
A,V2V-Base,3,20,3.0,5,43,0.98922
A,V2V-Base,3,20,3.0,5,44,0.989149
A,V2V-Base,3,20,3.0,5,45,0.989309
A,V2V-Base,3,20,3.0,5,46,0.989198
A,V2V-Base,3,20,3.0,5,47,0.989128
A,V2V-Base,3,20,3.0,5,48,0.989222
A,V2V-Base,3,20,3.0,5,49,0.989189
A,V2V-Base,3,20,3.0,5,50,0.989265
A,V2V-Base,3,20,3.0,5,51,0.989251
A,Random-K,3,20,3.0,5,42,0.989065
A,Random-K,3,20,3.0,5,43,0.98922
A,Random-K,3,20,3.0,5,44,0.989149
A,Random-K,3,20,3.0,5,45,0.989309
A,Random-K,3,20,3.0,5,46,0.989198
A,Random-K,3,20,3.0,5,47,0.989128
A,Random-K,3,20,3.0,5,48,0.989222
A,Random-K,3,20,3.0,5,49,0.989189
A,Random-K,3,20,3.0,5,50,0.989265
A,Random-K,3,20,3.0,5,51,0.989251
A,RILP,3,30,0.0,5,42,0.989065
A,RILP,3,30,0.0,5,43,0.98922
A,RILP,3,30,0.0,5,44,0.989149
A,RILP,3,30,0.0,5,45,0.989309
A,RILP,3,30,0.0,5,46,0.989198
A,RILP,3,30,0.0,5,47,0.989128
A,RILP,3,30,0.0,5,48,0.989222
A,RILP,3,30,0.0,5,49,0.989189
A,RILP,3,30,0.0,5,50,0.989265
A,RILP,3,30,0.0,5,51,0.989251
A,RILP-Greedy,3,30,0.0,5,42,0.989065
A,RILP-Greedy,3,30,0.0,5,43,0.98922
A,RILP-Greedy,3,30,0.0,5,44,0.989149
A,RILP-Greedy,3,30,0.0,5,45,0.989309
A,RILP-Greedy,3,30,0.0,5,46,0.989198
A,RILP-Greedy,3,30,0.0,5,47,0.989128
A,RILP-Greedy,3,30,0.0,5,48,0.989222
A,RILP-Greedy,3,30,0.0,5,49,0.989189
A,RILP-Greedy,3,30,0.0,5,50,0.989265
A,RILP-Greedy,3,30,0.0,5,51,0.989251
A,Nam2023b,3,30,0.0,5,42,0.989065
A,Nam2023b,3,30,0.0,5,43,0.98922
A,Nam2023b,3,30,0.0,5,44,0.989149
A,Nam2023b,3,30,0.0,5,45,0.989309
A,Nam2023b,3,30,0.0,5,46,0.989198
A,Nam2023b,3,30,0.0,5,47,0.989128
A,Nam2023b,3,30,0.0,5,48,0.989222
A,Nam2023b,3,30,0.0,5,49,0.989189
A,Nam2023b,3,30,0.0,5,50,0.989265
A,Nam2023b,3,30,0.0,5,51,0.989251
A,Nam2025,3,30,0.0,5,42,0.989065
A,Nam2025,3,30,0.0,5,43,0.98922
A,Nam2025,3,30,0.0,5,44,0.989149
A,Nam2025,3,30,0.0,5,45,0.989309
A,Nam2025,3,30,0.0,5,46,0.989198
A,Nam2025,3,30,0.0,5,47,0.989128
A,Nam2025,3,30,0.0,5,48,0.989222
A,Nam2025,3,30,0.0,5,49,0.989189
A,Nam2025,3,30,0.0,5,50,0.989265
A,Nam2025,3,30,0.0,5,51,0.989251
A,Youn2026,3,30,0.0,5,42,0.989065
A,Youn2026,3,30,0.0,5,43,0.98922
A,Youn2026,3,30,0.0,5,44,0.989149
A,Youn2026,3,30,0.0,5,45,0.989309
A,Youn2026,3,30,0.0,5,46,0.989198
A,Youn2026,3,30,0.0,5,47,0.989128
A,Youn2026,3,30,0.0,5,48,0.989222
A,Youn2026,3,30,0.0,5,49,0.989189
A,Youn2026,3,30,0.0,5,50,0.989265
A,Youn2026,3,30,0.0,5,51,0.989251
A,V2I-Base,3,30,0.0,5,42,0.989065
A,V2I-Base,3,30,0.0,5,43,0.98922
A,V2I-Base,3,30,0.0,5,44,0.989149
A,V2I-Base,3,30,0.0,5,45,0.989309
A,V2I-Base,3,30,0.0,5,46,0.989198
A,V2I-Base,3,30,0.0,5,47,0.989128
A,V2I-Base,3,30,0.0,5,48,0.989222
A,V2I-Base,3,30,0.0,5,49,0.989189
