Model,Epoch,Train_Loss,Val_Loss,MAE,RMSE,R2,Train Loss,Val Loss
ST_MBAN_Global,17,,,62.92063903808594,131.50647560101365,0.6791518926620483,16117.406046642747,17294.11993758025
ST_MBAN_Global,18,,,61.92212677001953,132.4089825951208,0.6745637655258179,15730.011736765686,17532.289043853092
ST_MBAN_Global,19,,,60.83606719970703,129.99929386827452,0.6865583658218384,15353.232855066866,16900.003045230627
ST_MBAN_Global,20,,,60.85408782958984,130.3598235414194,0.6854852437973022,14967.818898522486,16993.81357955127
ST_MBAN_Global,21,,,61.254913330078125,127.96363695524012,0.6960585117340088,14699.247610598466,16374.804212280817
ST_MBAN_Global,22,,,60.69085693359375,128.96716363817183,0.6903430223464966,14395.296368022284,16632.73933852345
ST_MBAN_Global,23,,,59.52426910400391,129.100115583798,0.6913833618164062,14125.583245154934,16667.01694173008
ST_MBAN_Global,24,,,61.96909332275391,127.7970536204278,0.6980835199356079,13824.03202923612,16332.248213620192
ST_MBAN_Global,25,,,58.73876190185547,126.56404320046828,0.7019254565238953,13614.525326585466,16018.61938728111
ST_MBAN_Global,26,,,58.48878479003906,126.18843254360718,0.703567385673523,13506.553872170967,15923.689131265854
ST_MBAN_Global,27,,,60.354034423828125,127.23798521987251,0.7001446485519409,13055.848047579628,16189.656469393472
ST_MBAN_Global,28,,,57.55193710327149,124.76714248450992,0.7099758386611938,12866.47596429768,15566.965314876712
ST_MBAN_Global,29,,,58.212646484375,126.26597207135816,0.7033597230911255,12622.424618322842,15943.22958197574
ST_MBAN_Global,30,,,56.533294677734375,124.67702806902722,0.7099721431732178,12541.594934550596,15544.494894163112
ST_MBAN_Global,31,,,56.39379119873047,125.47407756435192,0.7066420316696167,12462.93445781831,15743.873047798112
ST_MBAN_Global,32,,,58.95283508300781,127.45136557109736,0.700363278388977,12277.075808722768,16244.05892428642
ST_MBAN_Global,33,,,56.15666198730469,123.36592861787244,0.7166097164154053,11956.841366021634,15219.273240568971
ST_MBAN_Global,34,,,56.12345123291016,124.50995348013346,0.7108147144317627,11681.8266516138,15502.832980734483
ST_MBAN_Global,35,,,55.36518478393555,123.112836486747,0.7172031998634338,11722.578894882115,15156.887985631913
ST_MBAN_Global,36,,,56.23700714111328,123.12385786272291,0.7172359228134155,11638.30248097076,15159.670743046612
ST_MBAN_Global,37,,,56.27321243286133,122.48022002296942,0.7204862833023071,11352.215254449182,15001.494506055136
ST_MBAN_Global,38,,,54.56369018554688,121.95884535751188,0.7221577763557434,11230.62379472598,14874.147706762808
ST_MBAN_Global,39,,,55.87451171875,123.15807772685882,0.7170997262001038,11179.755739265298,15168.027534834637
ST_MBAN_Global,40,,,58.68085479736328,124.6672250119794,0.7112133502960205,11161.574278997165,15542.072621916306
ST_MBAN_Global,41,,,54.68099594116211,122.75594276602251,0.7188231945037842,10800.95714778272,15069.16861554534
ST_MBAN_Global,42,,,56.08493041992188,124.49613290931973,0.7109887003898621,10831.704981561845,15499.469527939096
ST_MBAN_Global,43,,,55.34658050537109,123.10902101262724,0.7168309092521667,10496.241973857965,15155.982445168249
ST_MBAN_Global,44,,,54.91437530517578,123.97593406206909,0.7138022184371948,10438.56162292378,15370.233912642874
ST_MBAN_Global,45,,,54.18754196166992,122.5610936622528,0.7189178466796875,10386.305547222082,15021.367548345335
ST_MBAN_Global,46,,,55.138126373291016,122.6206277890266,0.7187718152999878,10177.3247661207,15035.95016992686
ST_MBAN_Global,47,,,54.423152923583984,122.82115109479312,0.7184696197509766,10135.563881269274,15085.148579721126
ST_MBAN_Global,48,,,54.80738830566406,124.22911120310128,0.7111954092979431,9788.312102777969,15433.059353380666
ST_MBAN_Global,49,,,53.94908905029297,123.36189140086982,0.7152639031410217,9852.23422222052,15218.277133095342
ST_MBAN_Global,50,,,51.86704254150391,121.52505448337598,0.7226260304450989,9084.556445990973,14768.458931203622
ST_MBAN_Global,51,,,52.0251350402832,120.96505661502005,0.725410521030426,8543.34899248775,14632.67361870116
ST_MBAN_Global,52,,,52.13240814208984,121.5000803754878,0.7230271100997925,8440.688115933386,14762.415252855746
ST_MBAN_Global,53,,,52.0518798828125,121.70133058922364,0.7220454812049866,8361.356293779194,14811.360112322072
ST_MBAN_Global,54,,,52.285552978515625,121.92241465502764,0.7206861972808838,8225.712382401109,14865.187215157732
ST_MBAN_Global,55,,,51.39234161376953,121.47073978946534,0.7227484583854675,8097.106093121989,14755.211962433685
ST_MBAN_Global,56,,,51.09310531616211,121.22632661936515,0.7238635420799255,8031.679118675094,14695.938901933518
ST_MBAN_Global,57,,,51.20891189575195,121.50734609993752,0.7225885391235352,8055.750816475205,14764.106338046631
ST_MBAN_Global,58,,,51.2636947631836,121.86272774750488,0.7209300994873047,7919.668641061254,14850.652978914102
ST_MBAN_Global,59,,,51.534934997558594,121.73629928045293,0.7217797636985779,7995.020962297031,14819.839583370258
ST_MBAN_Global,60,,,51.212310791015625,121.44134386608212,0.7230708599090576,7933.168665273197,14748.181196576305
ST_MBAN_Global,61,,,51.581031799316406,122.21127486089408,0.7194497585296631,7786.175221782943,14935.77765083932
ST_MBAN_Global,62,,,50.93528366088867,121.52100834320788,0.7223607301712036,7848.756818914138,14767.516962654
ST_MBAN_Global,63,,,50.21102142333984,121.70051211247018,0.7213422060012817,7335.330558156112,14811.13218862866
ST_MBAN_Global,64,,,50.26792907714844,121.69119152079168,0.721322774887085,7169.321162021912,14808.954104393384
ST_MBAN_Global,65,,,50.397422790527344,122.00248940851576,0.7198219299316406,7143.365393450739,14884.793831277128
ST_MBAN_Global,66,,,50.37027740478516,121.5711195530213,0.7220050096511841,7042.333432738843,14779.682893383266
ST_MBAN_Global,67,,,49.95677185058594,121.58216020324488,0.7219973206520081,7017.99470598831,14782.317568019977
ST_MBAN_Global,68,,,50.5781478881836,122.0624919994877,0.7200788259506226,6997.960912738047,14899.451800761926
ST_MBAN_Global,69,,,50.21548843383789,121.58436500019236,0.721855878829956,6919.035442362481,14782.926451030884
ST_MBAN_Global,70,,,50.10776138305664,122.36043548416704,0.718037486076355,7006.661228198712,14972.211524908327
ST_MBAN_Global,71,,,49.95699691772461,122.22524193318252,0.7186877727508545,6833.18529814776,14939.147195880649
ST_MBAN_Global,72,,,49.74301910400391,121.98261274665336,0.7197487950325012,6760.028080796952,14879.8993795688
ST_MBAN_Global,73,,,50.157203674316406,121.9317295854016,0.7199463844299316,6729.101328076846,14867.476156975938
ST_MBAN_Global,74,,,49.50181198120117,121.92062847786464,0.7198266983032227,6598.783093361624,14864.846665594623
ST_MBAN_Global,75,,,49.55501556396485,122.40456662105176,0.7176393270492554,6477.341932692658,14983.068458794398
ST_MBAN_Global,76,,,49.65296173095703,122.52801019052744,0.7171750068664551,6446.345449839992,15013.247009540815
ST_MBAN_Global,77,,,49.38680267333984,121.85158428904404,0.7202373743057251,6448.820831389455,14847.99441786696
ST_MBAN_Global,78,,,49.50117874145508,122.35629325866324,0.7177956104278564,6446.752291972979,14971.23692276439
ST_MBAN_Global,79,,,49.28247833251953,121.80406188706311,0.720305323600769,6367.282343618305,14836.488772715997
ST_MBAN_Global,80,,,49.545875549316406,122.72700586566104,0.7160066366195679,6402.711829299543,15062.14792935641
ST_MBAN_Global,81,,,49.5449104309082,122.48194621427886,0.7171889543533325,6405.405940198661,15001.975579229536
ST_MBAN_Global,82,,,49.332557678222656,122.9415948415649,0.7149462699890137,6329.760205509286,15114.784012203816
ST_MBAN_Global,83,,,49.48455047607422,122.41492581584976,0.7174671292304993,6303.515474285939,14985.585220024885
ST_MBAN_Global,84,,,49.44792175292969,122.15435931639936,0.7188523411750793,6343.364730916573,14921.819143498962
ST_MBAN_Global,85,,,49.526611328125,122.56414535484062,0.716809868812561,6231.086775306331,15022.17204543765
ST_MBAN_Global,86,,,49.2325553894043,122.3044037943851,0.7179448008537292,6212.694347637696,14958.54157832464
ST_MBAN_Global,87,,,49.32686614990234,122.4129872731035,0.7173970937728882,6105.411244764374,14985.133831525753
ST_MBAN_Global,88,,,49.31572341918945,122.49224305797898,0.7170842289924622,6090.034031238862,15004.489975810717
ST_MBAN_Global,89,,,49.27516555786133,122.11342863553132,0.7188966274261475,6101.513160831831,14911.84726644965
ST_MBAN_Global,90,,,49.24682235717773,122.57367044965244,0.7166668176651001,6074.343841155372,15024.495276455467
ST_MBAN_Global,91,,,49.11306381225586,122.0840794736869,0.7189477682113647,6095.990986691439,14904.686981240597
ST_MBAN_Global,92,,,49.23328399658203,122.547567295316,0.7168097496032715,6082.764104159159,15018.07911187061
ST_MBAN_Global,93,,,49.09693145751953,122.36885917304492,0.7175791263580322,6159.738918056813,14974.297091316424
ST_MBAN_Global,94,,,49.13031768798828,122.78145281861588,0.7156916856765747,5978.923012492117,15075.435743590631
ST_MBAN_Global,95,,,49.40493392944336,123.1690910902569,0.7138276100158691,6059.636829924938,15170.830507403867
ST_MBAN_Global,96,,,49.24562072753906,122.95310017949934,0.7148740291595459,6041.502630282488,15117.67100179552
ST_MBAN_Global,97,,,49.17194366455078,123.0784810598506,0.7142189741134644,5985.696591948339,15148.466168265008
ST_MBAN_Global,98,,,49.16178894042969,122.9292106063994,0.7149329781532288,5935.830754263241,15111.748639145064
ST_MBAN_Global,99,,,48.93196105957031,122.7266716630904,0.7158881425857544,5990.815764704646,15062.04302333682
ST_MBAN_Global,100,,,49.2363510131836,123.157149990368,0.713907778263092,5945.387547783108,15167.87488624156
ST_MBAN_Global,101,,,49.03353500366211,122.76567968848217,0.7157038450241089,5973.347305394127,15071.61328004995
ST_MBAN_Global,102,,,49.14346694946289,123.07613243435952,0.7142001986503601,5914.315439818439,15148.009275328284
ST_MBAN_Global,103,,,49.201438903808594,123.14094122691284,0.7139027118682861,5944.4847655911535,15163.90982060568
ST_MBAN_Global,104,,,49.06480026245117,122.90332598860984,0.7150514721870422,5878.45085536201,15105.403373268484
ST_MBAN_Global,105,,,49.15153503417969,123.15653942493267,0.7138267755508423,5950.9814119196335,15167.763695660577
ST_MBAN_Global,106,,,48.99214553833008,122.58533379854217,0.716529369354248,5971.01520087367,15027.358318003484
ST_MBAN_Global,107,,,48.84662628173828,122.63484287713668,0.7162749767303467,5828.264211626342,15039.466691178426
ST_MBAN_Global,108,,,49.073280334472656,123.21318225437568,0.713552713394165,5868.931345100823,15181.617561545869
ST_MBAN_Global,109,,,48.97816467285156,122.89985363472772,0.715044379234314,5925.201097404522,15104.583116555352
ST_MBAN_Global,110,,,48.87224960327149,122.6115205065882,0.716385006904602,5849.022852217127,15033.74100535997
ST_MBAN_Global,111,,,48.95841217041016,122.59344729761251,0.7164993286132812,5913.6946186653095,15029.410347826964
ST_MBAN_Global,112,,,49.02333831787109,123.05585780703412,0.7142549753189087,5827.117917477603,15142.919524597424
ST_MBAN_Global,113,,,48.825008392333984,122.57362264675872,0.716562807559967,5904.659793228539,15024.484820341057
ST_MBAN_Global,114,,,48.88201141357422,122.80940676766174,0.7154271602630615,5852.800344354226,15082.358073470536
ST_MBAN_Global,115,,,49.10257339477539,123.23815390586228,0.7134290933609009,5916.298286358239,15187.770200261622
ST_MBAN_Global,116,,,48.987571716308594,123.087165030772,0.7141199111938477,5868.620493282257,15150.611605120796
ST_MBAN_Global,117,,,48.95802307128906,122.96108219422518,0.7147015929222107,5809.472986109367,15119.593784370618
ST_MBAN_Global,118,,,49.06051254272461,122.94955774625625,0.7148227095603943,5876.321538547445,15116.769516634024
ST_MBAN_Global,119,,,49.14719772338867,123.30297257923266,0.7131938934326172,5764.594732120286,15203.810206276636
ST_MBAN_Global,120,,,49.12240219116211,123.1032222174241,0.7141104936599731,5850.932025166052,15154.606783818474
ST_MBAN_Global,121,,,49.01653289794922,122.99181009954484,0.7145407795906067,5849.08494123717,15127.114563055591
ST_MBAN_Global,122,,,48.97188949584961,123.00014291150234,0.7145385146141052,5765.404006639373,15129.170206071089
ST_MBAN_Global,123,,,48.94393157958984,123.02135945766696,0.7144019603729248,5830.033777853851,15134.454565150443
ST_MBAN_Global,124,,,49.05736923217773,122.966101464489,0.7147355675697327,5755.903605305732,15120.890263108467
ST_MBAN_Global,125,,,48.90210723876953,122.85103562088923,0.7152186632156372,5826.512074929039,15092.598054512231
ST_MBAN_Global,126,,,49.08064651489258,122.94155909669033,0.7148134708404541,5830.324793413465,15114.768957811466
ST_MBAN_Global,127,,,48.96672058105469,123.14063193915727,0.7138673067092896,5804.609000893738,15163.76822473572
ST_MBAN_Global,128,,,49.0645751953125,123.10551083064884,0.7140030264854431,5849.46748502498,15155.158169369792
ST_MBAN_Global,129,,,48.87578582763672,122.70839257921602,0.7159282565116882,5761.71938322983,15057.526484823018
ST_MBAN_Global,130,,,48.92340469360352,122.97107288149112,0.7146728038787842,5826.023948904714,15122.05154374232
ST_MBAN_Global,131,,,48.93863296508789,122.98276206698644,0.7145960927009583,5870.136298404503,15124.88548319243
ST_MBAN_Global,132,,,49.05635070800781,123.18708777201448,0.7137036323547363,5828.118675682602,15175.201319173257
ST_MBAN_Global,133,,,49.302207946777344,122.9256794012138,0.7150261998176575,5815.870233458677,15110.90663838491
ST_MBAN_Global,134,,,49.1772575378418,122.93652690896022,0.7149167656898499,5866.754107868759,15113.637095134423
ST_MBAN_Global,135,,,48.93603515625,122.94918046315924,0.7147578001022339,5849.6771168608175,15116.65683617751
ST_MBAN_Global,136,,,48.89385986328125,122.77654928644762,0.7155682444572449,5789.976631004993,15074.259058242598
ST_MBAN_Global,137,,,48.78284454345703,122.64105399498165,0.7162036299705505,5825.605345305626,15040.938610229434
ST_MBAN_Global,138,,,48.91390228271485,122.89763270706234,0.7149730920791626,5793.451520457757,15104.02182398871
ST_MBAN_Global,139,,,48.90894317626953,122.93593907880437,0.7148250341415405,5860.7586336098975,15113.352026087943
ST_MBAN_Global,140,,,48.837799072265625,122.54521247916011,0.7166652679443359,5813.807795686642,15017.491643724205
ST_MBAN_Global,141,,,49.127811431884766,123.16937652070828,0.7137404680252075,5850.121007233167,15170.904378601375
ST_MBAN_Global,142,,,49.04290008544922,123.18048400873003,0.7136557102203369,5810.223388893032,15173.572771060788
ST_MBAN_Global,143,,,48.90710067749024,122.7744096465648,0.7155779600143433,5804.498617949944,15073.745345319789
ST_MBAN_Global,144,,,49.03709411621094,123.13725747996624,0.7138400077819824,5793.435688396599,15162.939776738063
ST_MBAN_Global,145,,,48.92186737060547,123.056087948748,0.7142348289489746,5885.376557156834,15142.94712438853
ST_MBAN_Global,146,,,49.1376953125,122.98022103421754,0.7146917581558228,5801.732890813619,15124.274243532538
ST_MBAN_Global,147,,,48.85128784179688,122.811036886959,0.715401291847229,5808.060819914185,15082.77600480364
ST_MBAN_Global,148,,,48.94416809082031,123.06869746964496,0.7141810655593872,5880.890263386254,15146.08430521872
ST_MBAN_Global,149,,,48.93888854980469,122.9293734604346,0.7148388624191284,5880.665901692324,15111.836171878693
ST_MBAN_Global,150,,,48.91818237304688,123.04013175967222,0.7143105268478394,5793.927095021991,15139.09149230886
ST_MBAN_Global,151,,,48.97055816650391,122.97186701894462,0.7146351933479309,5869.70051631018,15122.280510000895
ST_MBAN_Global,152,,,48.82669448852539,122.661313589748,0.7160985469818115,5758.187702691855,15045.961322807862
ST_MBAN_Global,153,,,49.024200439453125,123.07596580719974,0.7141698598861694,5797.914176694219,15147.900368777964
ST_MBAN_Global,154,,,49.23124313354492,123.25266620468096,0.7134107351303101,5777.801614729336,15191.413368225818
ST_MBAN_Global,155,,,48.89347076416016,122.84136906240096,0.7152621746063232,5755.000005761635,15090.144014275284
ST_MBAN_Global,156,,,48.94550323486328,123.16264890760309,0.7137467265129089,5817.732950814623,15169.20438578936
ST_MBAN_Global,157,,,48.87895965576172,122.7410017704964,0.7157320976257324,5757.852610771392,15065.511624192335
ST_MBAN_Global,158,,,48.94710540771485,123.08079790324727,0.7141112089157104,5727.11102332759,15148.991530119616
ST_MBAN_Global,159,,,49.06458282470703,122.95715479004262,0.7147942781448364,5817.956684090343,15118.67002323294
ST_MBAN_Global,160,,,49.05047225952149,123.1703477721505,0.7136880159378052,5832.920123578376,15171.13192575651
ST_MBAN_Global,161,,,48.94181442260742,122.82131011656732,0.7153582572937012,5794.941159092017,15085.237824216165
ST_MBAN_Global,162,,,48.9970817565918,122.88768770329474,0.7150759696960449,5838.809059811647,15101.632946566951
ST_MBAN_Global,163,,,48.83854675292969,122.75115754927732,0.7156790494918823,5768.507585650049,15068.061100343495
ST_MBAN_Global,164,,,48.914154052734375,122.62183434369469,0.7163313627243042,5788.028711480586,15036.299473812604
ST_MBAN_Global,165,,,48.83164978027344,123.02799954431104,0.7143914699554443,5820.200186796973,15136.1110443597
ST_MBAN_Global,166,,,48.97128677368164,123.03258349544036,0.7143582105636597,5801.220923513304,15137.115811075204
ST_MBAN_Global,167,,,48.90468978881836,122.90101771852828,0.7150022983551025,5787.118751245405,15104.857804290436
ST_MBAN_Global,168,,,49.11429977416992,122.790591239211,0.7156251668930054,5756.511133663284,15077.685734082555
ST_MBAN_Global,169,,,48.93853378295898,123.20402365715374,0.7135388851165771,5750.858258415926,15179.38753318288
ST_MBAN_Global,170,,,48.99698257446289,123.08044085830616,0.7141319513320923,5768.493298180129,15149.005771248365
ST_MBAN_Global,171,,,48.94721984863281,122.98393727688588,0.7145991325378418,5807.482594627892,15125.226144421584
ST_MBAN_Global,172,,,48.867225646972656,122.7588344898749,0.715683102607727,5794.309806227987,15069.90226503913
ST_MBAN_Global,173,,,48.9954833984375,122.87774586835285,0.7151212692260742,5836.385481575446,15099.164060192215
ST_MBAN_Global,174,,,48.8768196105957,122.72423275249064,0.7158346176147461,5760.171107090992,15061.469330177268
ST_MBAN_Global,175,,,49.24991607666016,123.12607470977665,0.7139878869056702,5797.770378906496,15160.205708735071
ST_MBAN_Global,176,,,48.93519592285156,123.0849197137387,0.714095950126648,5843.822260044138,15149.992572438616
ST_MBAN_Global,177,,,48.81053924560547,122.69461979468578,0.7159574627876282,5844.04869506508,15054.134979295164
ST_MBAN_Global,178,,,48.78176498413086,122.79929556877556,0.7154984474182129,5773.075980825648,15079.829743926894
ST_MBAN_Global,179,,,48.99023818969727,122.88965451778274,0.7150489091873169,5774.877057580595,15102.089440933738
ST_MBAN_Global,180,,,48.88440704345703,122.84848391412896,0.7152292132377625,5843.149479636674,15091.942655192726
ST_MBAN_Global,181,,,49.0045051574707,123.0969907862292,0.7140326499938965,5858.450219501367,15153.044619216627
ST_MBAN_Global,182,,,49.11181640625,123.07138347190016,0.7142342329025269,5805.509645780687,15146.75079517056
ST_MBAN_Global,183,,,48.90110397338867,122.98831642299402,0.714585542678833,5732.8167706945615,15126.317828676652
ST_MBAN_Global,184,,,49.01137924194336,122.96102659989464,0.7147089838981628,5735.936100676578,15119.611245198575
ST_MBAN_Global,185,,,49.00470733642578,123.1604208250869,0.7137531042098999,5859.383935268794,15168.645053301843
ST_MBAN_Global,186,,,48.98131561279297,122.93334941519124,0.7148245573043823,5842.360766061745,15112.757240169203
ST_MBAN_Global,187,,,48.99707794189453,123.0096977566708,0.7144528031349182,5803.277420116663,15131.588095864054
ST_MBAN_Global,188,,,48.97028350830078,123.21386783378932,0.7134767770767212,5781.003467119573,15181.908297282647
ST_MBAN_Global,189,,,49.01115036010742,123.0193510883044,0.7144334316253662,5780.016821973882,15133.942288901017
ST_MBAN_Global,190,,,48.896278381347656,122.920904764507,0.7148750424385071,5839.765738601902,15109.757267739547
ST_MBAN_Global,191,,,48.97840118408203,123.03505994862806,0.7143100500106812,5783.379243824881,15137.789863270787
ST_MBAN_Global,192,,,48.84294128417969,122.61032579757506,0.7164063453674316,5801.040205811445,15033.407391584546
ST_MBAN_Global,193,,,48.94351959228516,122.83921465171454,0.715336799621582,5757.395497077705,15089.622711569156
ST_MBAN_Global,194,,,49.1353759765625,123.34949394403692,0.7128571271896362,5799.683411127712,15215.260492208175
ST_MBAN_Global,195,,,49.10081481933594,122.97942298027952,0.7147146463394165,5851.9743021967815,15124.101901682923
ST_MBAN_Global,196,,,48.87799453735352,123.04617559325035,0.7143007516860962,5814.070229198605,15140.52544779654
ST_MBAN_Global,197,,,48.84370803833008,122.79716030155176,0.7154710292816162,5743.597714585592,15079.350699265153
ST_MBAN_Global,198,,,48.98260116577149,123.0005716450131,0.7145481109619141,5742.602901722416,15129.3116517196
ST_MBAN_Global,199,,,49.046180725097656,122.89661162309358,0.715015172958374,5821.478002862571,15103.71645852288
ST_MBAN_Global,200,,,48.85245513916016,122.67884346052703,0.7160625457763672,5827.8617445012005,15050.23985312884
