Model,Epoch,MAE
H-ST-MBAN,97,20.68024915885969
H-ST-MBAN,98,20.748560131347293
H-ST-MBAN,99,20.8184382319039
H-ST-MBAN,100,20.860270059558804
H-ST-MBAN,101,20.944829473380665
H-ST-MBAN,102,20.71074171820282
H-ST-MBAN,103,20.81656720894788
H-ST-MBAN,104,20.848450685253763
H-ST-MBAN,105,20.588864803570175
H-ST-MBAN,106,20.81547259823688
H-ST-MBAN,107,20.79234885335721
H-ST-MBAN,108,20.659405461880286
H-ST-MBAN,109,20.65337591672711
H-ST-MBAN,110,20.99731162610874
H-ST-MBAN,111,20.694807705979525
H-ST-MBAN,112,20.68720290742584
H-ST-MBAN,113,20.673173767465844
H-ST-MBAN,114,20.73717226082219
H-ST-MBAN,115,20.690036526298215
H-ST-MBAN,116,20.777728561206736
H-ST-MBAN,117,20.708499089263917
H-ST-MBAN,118,20.696862653490133
H-ST-MBAN,119,20.70105649778891
H-ST-MBAN,120,20.977799559879124
H-ST-MBAN,121,20.831075930686204
H-ST-MBAN,122,20.71463465064719
H-ST-MBAN,123,20.778416493459396
H-ST-MBAN,124,20.759075421149287
H-ST-MBAN,125,21.067335283679164
H-ST-MBAN,126,20.862797212394717
H-ST-MBAN,127,20.783011274814836
H-ST-MBAN,128,20.806718133922637
H-ST-MBAN,129,20.81013857397162
H-ST-MBAN,130,21.10043548781345
H-ST-MBAN,131,20.875177147204347
H-ST-MBAN,132,21.173427799527428
H-ST-MBAN,133,20.779535917010683
H-ST-MBAN,134,21.132075029435917
H-ST-MBAN,135,20.79639961194116
H-ST-MBAN,136,20.834705232943143
H-ST-MBAN,137,20.88174496124604
H-ST-MBAN,138,21.11794893467543
H-ST-MBAN,139,20.887990582803194
H-ST-MBAN,140,20.98671684285614
H-ST-MBAN,141,21.144819992579112
H-ST-MBAN,142,21.088822729080928
H-ST-MBAN,143,21.120728821516895
H-ST-MBAN,144,21.201112014646863
H-ST-MBAN,145,20.985022480333452
H-ST-MBAN,146,21.132039033343666
H-ST-MBAN,147,21.051869220655146
H-ST-MBAN,148,20.895917161958252
H-ST-MBAN,149,21.08184430496888
H-ST-MBAN,150,21.152788421559872
H-ST-MBAN,151,20.955579187109386
H-ST-MBAN,152,20.89002110439406
H-ST-MBAN,153,21.074756070309107
H-ST-MBAN,154,21.026505218285095
H-ST-MBAN,155,20.92857027315892
H-ST-MBAN,156,20.96807825600381
H-ST-MBAN,157,21.003573660585907
H-ST-MBAN,158,21.08690814636001
